customer_id,segment_key,risk_key,monthly_income,annual_income,total_monthly_expense,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,disposable_income,expense_to_income_ratio,monthly_savings,savings_balance,savings_rate,emergency_fund_status,net_savings_capacity,savings_behavior_tier,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category,debt_risk_tier,total_transactions,total_transaction_amount,avg_transaction_amount,total_products,active_products,r_score,f_score,m_score,rfm_score_code,rfm_composite_score,rfm_segment,financial_health_score
CUST-00124,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,5667.59,68011.08,3993.66,1544.05,722.05,520.49,194.8,366.87,386.45,258.95,1673.93,0.7046,817.8,64389.01,0.1443,Fully Funded,856.13,Moderate Saver,6193.16,0.0,0.0,0.0,0.0,6193.16,0.0131,682,On-Time,0,0.35,Medium Risk,Moderate Risk,2,732.76,366.38,2,1,1,1,1,111,1.0,Lost,83.68
CUST-13537,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,13051.35,156616.2,9642.49,3898.25,1859.55,808.57,836.18,1082.98,663.51,493.45,3408.86,0.7388,2559.29,169481.18,0.1961,Fully Funded,849.57,Healthy Saver,21273.39,0.0,0.0,16892.18,0.0,38165.57,0.0351,702,On-Time,0,0.33,Medium Risk,Moderate Risk,4,2177.28,544.32,3,3,1,2,4,124,2.33,Lost,91.81
CUST-07777,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,2928.33,35139.96,2198.45,918.56,376.58,176.33,141.02,273.38,192.06,120.52,729.88,0.7508,566.53,48395.34,0.1935,Fully Funded,163.35,Healthy Saver,2692.64,21207.54,6915.03,16423.47,0.0,47238.68,0.1936,678,Occasional Late,0,0.42,Medium Risk,Moderate Risk,3,601.76,200.59,2,2,1,1,1,111,1.0,Lost,86.37
CUST-12239,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,3563.97,42767.64,2676.03,1213.9,433.09,329.45,227.72,132.72,234.02,105.13,887.94,0.7509,645.18,54026.12,0.181,Fully Funded,242.76,Healthy Saver,5349.83,0.0,0.0,22339.45,366868.16,394557.44,1.3285,467,Frequently Late,5,0.91,Very High Risk,Critical Risk,2,1078.33,539.16,2,2,1,1,2,112,1.33,Lost,34.74
CUST-13180,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,4831.04,57972.48,3494.96,1194.56,679.31,367.21,314.83,462.34,287.48,189.23,1336.08,0.7234,906.41,68126.99,0.1876,Fully Funded,429.67,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775,On-Time,0,0.22,Low Risk,Low Risk,3,1665.12,555.04,2,1,1,2,3,123,2.0,Lost,94.73
CUST-05464,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,6025.23,72302.76,4239.48,1929.85,974.64,412.41,223.81,234.91,321.73,142.13,1785.75,0.7036,1412.84,141888.97,0.2345,Fully Funded,372.91,Excellent Saver,0.0,0.0,0.0,0.0,264336.91,264336.91,0.5265,589,Frequently Late,1,0.69,High Risk,Critical Risk,3,2436.18,812.06,2,2,1,2,4,124,2.33,Lost,69.97
CUST-07880,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,1262.46,15149.52,1038.93,410.91,169.41,114.19,65.78,124.77,78.13,75.74,223.53,0.8229,98.18,5484.76,0.0778,Partially Funded,125.35,Moderate Saver,1730.86,0.0,0.0,0.0,0.0,1730.86,0.0165,707,On-Time,0,0.24,Medium Risk,Moderate Risk,3,275.72,91.91,2,2,1,1,1,111,1.0,Lost,74.76
CUST-12861,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,6376.86,76522.32,4236.88,1673.86,834.22,461.42,270.79,243.37,453.54,299.68,2139.98,0.6644,1095.94,73562.8,0.1719,Fully Funded,1044.04,Healthy Saver,0.0,0.0,13154.73,0.0,0.0,13154.73,0.0248,700,Occasional Late,0,0.48,Medium Risk,Moderate Risk,2,2219.05,1109.53,4,4,1,1,4,114,2.0,Lost,88.35
CUST-12425,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,3851.41,46216.92,2821.26,1167.31,564.26,321.32,178.5,298.0,185.35,106.52,1030.15,0.7325,531.52,63040.57,0.138,Fully Funded,498.63,Moderate Saver,5287.54,15450.15,0.0,0.0,0.0,20737.69,0.0646,760,On-Time,0,0.19,Low Risk,Low Risk,3,884.47,294.82,2,2,1,1,2,112,1.33,Lost,84.99
CUST-10269,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,9766.14,117193.68,7280.77,2784.6,1343.49,829.4,536.82,775.42,594.13,416.91,2485.37,0.7455,1830.4,158581.56,0.1874,Fully Funded,654.97,Healthy Saver,12524.72,15395.99,0.0,0.0,229680.51,257601.22,0.3165,653,Occasional Late,3,0.51,High Risk,Critical Risk,2,689.71,344.86,4,4,1,1,1,111,1.0,Lost,66.24
CUST-13646,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_MODERATE_RISK,6227.39,74728.68,4047.54,1563.97,944.48,430.57,201.4,366.73,326.12,214.27,2179.85,0.65,1476.83,176822.54,0.2372,Fully Funded,703.02,Excellent Saver,6538.65,20021.1,0.0,25883.74,0.0,52443.49,0.1011,720,Occasional Late,0,0.25,Medium Risk,Moderate Risk,5,3116.45,623.29,1,1,1,3,5,135,3.0,At Risk,91.56
CUST-12866,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,5476.02,65712.24,3724.75,1159.42,888.3,448.68,293.41,433.84,291.72,209.38,1751.27,0.6802,760.19,77483.14,0.1388,Fully Funded,991.08,Moderate Saver,6789.43,8905.04,0.0,0.0,442082.01,457776.48,1.0032,489,Default Risk,11,0.87,Very High Risk,Critical Risk,4,2665.99,666.5,1,1,1,3,4,134,2.67,At Risk,29.41
CUST-03285,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,13907.49,166889.88,8185.13,2672.99,1723.74,1136.61,508.22,633.61,865.81,644.15,5722.36,0.5885,4856.2,502880.14,0.3492,Fully Funded,866.16,Excellent Saver,22488.4,0.0,19028.57,0.0,0.0,41516.97,0.0358,769,On-Time,0,0.22,Low Risk,Low Risk,2,425.8,212.9,3,2,1,1,1,111,1.0,Lost,95.42
CUST-07779,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,6648.5,79782.0,4190.85,1741.86,860.42,523.31,236.89,323.51,334.62,170.24,2457.65,0.6303,1543.53,88431.09,0.2322,Fully Funded,914.12,Excellent Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733,Occasional Late,0,0.24,Medium Risk,Moderate Risk,2,594.92,297.46,1,1,1,1,1,111,1.0,Lost,94.68
CUST-13371,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,4470.0,53640.0,3190.31,1215.5,567.85,358.81,235.56,252.05,318.56,241.98,1279.69,0.7137,836.85,60912.89,0.1872,Fully Funded,442.84,Healthy Saver,2317.29,0.0,0.0,0.0,328330.9,330648.19,0.8876,562,Frequently Late,11,0.96,Very High Risk,Critical Risk,2,1496.07,748.03,3,2,1,1,3,113,1.67,Lost,42.8
CUST-08544,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,919.87,11038.44,634.77,288.24,118.71,63.15,33.01,55.19,49.39,27.08,285.1,0.6901,168.33,16990.43,0.183,Fully Funded,116.77,Healthy Saver,1709.56,0.0,0.0,0.0,0.0,1709.56,0.0223,754,On-Time,0,0.07,Low Risk,Low Risk,4,639.74,159.94,2,1,1,2,1,121,1.33,Lost,92.53
CUST-04600,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_HIGH_RISK,12636.07,151632.84,7921.22,2977.43,1680.27,1055.05,703.73,523.82,718.08,262.84,4714.85,0.6269,3525.06,249617.12,0.279,Fully Funded,1189.79,Excellent Saver,0.0,0.0,0.0,5885.37,365357.29,371242.66,0.3526,695,On-Time,0,0.34,Medium Risk,High Risk,2,465.59,232.79,1,1,1,1,1,111,1.0,Lost,84.14
CUST-09378,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,8521.94,102263.28,6122.27,2536.33,1291.82,515.67,379.71,497.45,480.02,421.27,2399.67,0.7184,1863.77,153892.73,0.2187,Fully Funded,535.9,Excellent Saver,0.0,0.0,10887.65,25582.63,0.0,36470.28,0.0514,734,On-Time,1,0.23,Medium Risk,High Risk,3,598.8,199.6,2,1,1,1,1,111,1.0,Lost,88.44
CUST-12330,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,7906.85,94882.2,5513.79,2187.62,1177.26,639.57,551.8,324.58,470.34,162.62,2393.06,0.6973,1909.53,171448.75,0.2415,Fully Funded,483.53,Excellent Saver,12484.72,4201.75,0.0,27960.75,0.0,44647.22,0.0678,681,Occasional Late,0,0.44,Medium Risk,Moderate Risk,2,435.53,217.76,2,2,1,1,1,111,1.0,Lost,90.62
CUST-07162,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,2959.5,35514.0,2033.98,717.51,356.84,277.44,95.63,269.86,205.12,111.58,925.52,0.6873,697.68,75751.25,0.2357,Fully Funded,227.84,Excellent Saver,0.0,0.0,0.0,31552.32,0.0,31552.32,0.1279,769,On-Time,0,0.16,Low Risk,Low Risk,3,1402.63,467.54,3,3,1,2,3,123,2.0,Lost,93.12
CUST-05986,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,5207.81,62493.72,3858.03,1257.28,838.15,392.58,233.73,484.62,372.61,279.06,1349.78,0.7408,1003.62,102620.38,0.1927,Fully Funded,346.16,Healthy Saver,9522.44,0.0,0.0,0.0,0.0,9522.44,0.0219,783,On-Time,0,0.19,Low Risk,Low Risk,3,429.68,143.23,2,2,1,1,1,111,1.0,Lost,95.31
CUST-06732,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,5459.75,65517.0,3797.41,1407.73,716.33,471.63,340.32,244.7,308.71,307.99,1662.34,0.6955,976.17,100848.69,0.1788,Fully Funded,686.17,Healthy Saver,9216.93,0.0,0.0,0.0,0.0,9216.93,0.0203,805,On-Time,0,0.24,Low Risk,Low Risk,5,928.21,185.64,2,2,1,3,2,132,2.0,Needs Attention,94.27
CUST-02298,SEG_HIGH_SPEND,RISK_MEDIUM_RISK_HIGH_RISK,8705.85,104470.2,6212.68,2324.46,1481.15,746.72,454.15,435.51,552.61,218.08,2493.17,0.7136,1255.04,77648.27,0.1442,Fully Funded,1238.13,Moderate Saver,15033.05,0.0,27143.32,0.0,0.0,42176.37,0.0581,686,On-Time,1,0.4,Medium Risk,High Risk,4,2654.91,663.73,1,1,1,3,4,134,2.67,At Risk,77.72
CUST-14097,SEG_HIGH_SPEND,RISK_HIGH_RISK_CRITICAL_RISK,8702.34,104428.08,6618.45,2683.8,1484.46,491.01,462.06,730.29,493.37,273.46,2083.89,0.7605,1056.69,84012.58,0.1214,Fully Funded,1027.2,Moderate Saver,7973.02,0.0,0.0,13625.98,140391.86,161990.86,0.2234,617,Occasional Late,3,0.66,High Risk,Critical Risk,2,421.88,210.94,4,3,1,1,1,111,1.0,Lost,57.03
CUST-04666,SEG_SAVERS,RISK_MEDIUM_RISK_MODERATE_RISK,4184.63,50215.56,2592.37,792.46,514.4,365.36,147.92,317.84,227.52,226.87,1592.26,0.6195,1274.16,91114.43,0.3045,Fully Funded,318.1,Excellent Saver,2651.86,0.0,0.0,0.0,0.0,2651.86,0.0076,699,Occasional Late,0,0.24,Medium Risk,Moderate Risk,4,2088.77,522.19,1,1,1,2,4,124,2.33,Lost,92.95
CUST-05160,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,3545.98,42551.76,2866.91,1187.79,516.68,340.88,227.44,198.22,253.41,142.49,679.07,0.8085,295.77,20406.6,0.0834,Fully Funded,383.3,Moderate Saver,0.0,0.0,0.0,25746.25,267430.16,293176.41,0.9921,531,Frequently Late,6,0.81,Very High Risk,Critical Risk,4,2169.29,542.32,3,3,1,2,4,124,2.33,Lost,23.21
CUST-08113,SEG_SAVERS,RISK_VERY_HIGH_RISK_CRITICAL_RISK,5427.8,65133.6,3635.48,1309.45,902.85,470.9,212.86,234.95,284.52,219.95,1792.32,0.6698,1109.47,101690.34,0.2044,Fully Funded,682.85,Excellent Saver,0.0,2713.7,0.0,0.0,355853.18,358566.88,0.7927,564,Default Risk,6,0.78,Very High Risk,Critical Risk,4,2792.48,698.12,1,1,1,3,4,134,2.67,At Risk,47.18
CUST-01881,SEG_HIGH_SPEND,RISK_LOW_RISK_LOW_RISK,8319.81,99837.72,6484.53,2880.68,1370.69,493.69,317.46,675.59,547.52,198.9,1835.28,0.7794,973.18,69660.89,0.117,Fully Funded,862.1,Moderate Saver,6310.95,0.0,0.0,0.0,0.0,6310.95,0.0091,763,On-Time,0,0.2,Low Risk,Low Risk,2,1478.38,739.19,2,1,1,1,3,113,1.67,Lost,83.37
CUST-04243,SEG_CREDIT_RISK,RISK_HIGH_RISK_CRITICAL_RISK,4347.07,52164.84,3517.38,1571.55,662.66,442.44,167.25,242.24,259.91,171.33,829.69,0.8091,550.96,33785.45,0.1267,Fully Funded,278.73,Moderate Saver,1187.26,0.0,0.0,0.0,0.0,1187.26,0.0033,626,Frequently Late,4,0.65,High Risk,Critical Risk,2,2894.2,1447.1,2,1,1,1,4,114,2.0,Lost,58.74
CUST-07450,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,6689.53,80274.36,5519.78,2550.47,839.65,520.18,428.13,481.16,365.88,334.31,1169.75,0.8251,928.0,78553.54,0.1387,Fully Funded,241.75,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721,On-Time,0,0.32,Medium Risk,Moderate Risk,4,2303.45,575.86,2,1,1,2,4,124,2.33,Lost,84.94
CUST-05978,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,5069.82,60837.84,3659.14,1223.51,854.47,516.74,313.91,277.96,254.16,218.39,1410.68,0.7217,890.24,84190.63,0.1756,Fully Funded,520.44,Healthy Saver,1980.53,0.0,0.0,0.0,0.0,1980.53,0.0047,691,On-Time,0,0.24,Medium Risk,Moderate Risk,2,463.56,231.78,1,1,1,1,1,111,1.0,Lost,89.0
CUST-08681,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_HIGH_RISK,5811.05,69732.6,4940.44,2222.27,980.95,360.25,368.03,287.92,389.21,331.81,870.61,0.8502,600.57,39811.99,0.1033,Fully Funded,270.04,Moderate Saver,2238.69,13224.7,0.0,0.0,0.0,15463.39,0.0319,743,On-Time,2,0.38,Medium Risk,High Risk,2,836.22,418.11,1,1,1,1,2,112,1.33,Lost,69.83
CUST-02174,SEG_EMERGING,RISK_LOW_RISK_LOW_RISK,4144.35,49732.2,3026.26,1372.18,503.81,362.92,176.99,189.04,288.51,132.81,1118.09,0.7302,787.69,50261.0,0.1901,Fully Funded,330.4,Healthy Saver,7716.68,0.0,0.0,34966.54,0.0,42683.22,0.1236,796,On-Time,0,0.18,Low Risk,Low Risk,3,1899.61,633.2,2,2,1,2,3,123,2.0,Lost,92.97
CUST-11232,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,3917.95,47015.4,3250.33,1391.29,485.56,353.31,246.96,344.61,231.46,197.14,667.62,0.8296,430.92,35689.51,0.11,Fully Funded,236.7,Moderate Saver,0.0,11372.8,0.0,0.0,0.0,11372.8,0.0348,679,On-Time,1,0.39,Medium Risk,High Risk,2,1928.35,964.17,2,1,1,1,3,113,1.67,Lost,72.86
CUST-05755,SEG_SAVERS,RISK_MEDIUM_RISK_HIGH_RISK,5366.29,64395.48,3399.78,1076.91,755.19,363.32,265.49,323.7,351.5,263.67,1966.51,0.6335,1521.58,73160.66,0.2835,Fully Funded,444.93,Excellent Saver,0.0,19429.45,0.0,34967.64,0.0,54397.09,0.1216,711,On-Time,1,0.38,Medium Risk,High Risk,2,604.44,302.22,1,1,1,1,1,111,1.0,Lost,85.64
CUST-06200,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,3533.49,42401.88,2553.73,930.2,494.7,293.83,233.09,231.6,245.23,125.08,979.76,0.7227,476.69,55833.4,0.1349,Fully Funded,503.07,Moderate Saver,0.0,0.0,0.0,0.0,396508.82,396508.82,1.3466,449,Frequently Late,4,0.72,Very High Risk,Critical Risk,4,840.5,210.13,1,1,1,2,2,122,1.67,Lost,27.01
CUST-06014,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,4423.29,53079.48,2949.3,1153.6,608.82,377.65,144.94,250.55,308.99,104.75,1473.99,0.6668,905.34,78626.54,0.2047,Fully Funded,568.65,Excellent Saver,0.0,0.0,0.0,10064.15,0.0,10064.15,0.0273,771,On-Time,0,0.15,Low Risk,Low Risk,2,409.11,204.56,2,2,1,1,1,111,1.0,Lost,95.73
CUST-04127,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,4404.29,52851.48,3393.01,1399.81,763.07,455.77,151.59,247.25,230.78,144.74,1011.28,0.7704,815.79,74889.01,0.1852,Fully Funded,195.49,Healthy Saver,1763.61,10759.88,0.0,0.0,144904.15,157427.64,0.4289,648,Frequently Late,3,0.69,High Risk,Critical Risk,2,1868.09,934.04,1,1,1,1,3,113,1.67,Lost,62.88
CUST-11747,SEG_CREDIT_RISK,RISK_HIGH_RISK_CRITICAL_RISK,5982.45,71789.4,4701.03,2029.47,1047.45,508.28,304.77,229.22,287.92,293.92,1281.42,0.7858,1044.62,87148.72,0.1746,Fully Funded,236.8,Healthy Saver,7546.6,0.0,0.0,0.0,0.0,7546.6,0.0151,657,Occasional Late,3,0.46,High Risk,Critical Risk,3,867.83,289.28,3,3,1,1,2,112,1.33,Lost,72.04
CUST-06122,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,10038.42,120461.04,6567.91,2262.92,1547.95,690.29,443.3,540.34,583.85,499.26,3470.51,0.6543,2924.5,311407.16,0.2913,Fully Funded,546.01,Excellent Saver,16505.28,7604.65,0.0,0.0,0.0,24109.93,0.0288,756,On-Time,0,0.18,Low Risk,Low Risk,2,84.19,42.09,2,2,1,1,1,111,1.0,Lost,95.01
CUST-03501,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,9349.86,112198.32,6630.91,2593.1,1220.91,889.4,349.7,809.87,494.51,273.42,2718.95,0.7092,2185.7,244329.72,0.2338,Fully Funded,533.25,Excellent Saver,17746.5,0.0,0.0,16529.39,0.0,34275.89,0.044,737,On-Time,0,0.31,Medium Risk,Moderate Risk,2,359.52,179.76,1,1,1,1,1,111,1.0,Lost,93.76
CUST-11688,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,1307.74,15692.88,960.68,396.45,179.89,128.3,58.53,67.27,70.02,60.22,347.06,0.7346,237.19,11986.15,0.1814,Fully Funded,109.87,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741,On-Time,1,0.3,Medium Risk,High Risk,2,1954.73,977.37,2,2,1,1,3,113,1.67,Lost,87.26
CUST-10252,SEG_EMERGING,RISK_MEDIUM_RISK_HIGH_RISK,4823.16,57877.92,3703.53,1649.68,653.77,382.48,292.5,354.89,247.44,122.77,1119.63,0.7679,547.14,39271.86,0.1134,Fully Funded,572.49,Moderate Saver,1589.71,0.0,0.0,0.0,0.0,1589.71,0.004,706,On-Time,2,0.41,Medium Risk,High Risk,2,1019.06,509.53,2,1,1,1,2,112,1.33,Lost,70.36
CUST-04990,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,4153.64,49843.68,2661.86,873.94,520.14,387.74,151.33,330.3,209.63,188.78,1491.78,0.6408,896.29,89630.11,0.2158,Fully Funded,595.49,Excellent Saver,3718.26,0.0,0.0,0.0,0.0,3718.26,0.0107,823,On-Time,0,0.14,Low Risk,Low Risk,5,641.71,128.34,3,2,1,3,1,131,1.67,Needs Attention,98.51
CUST-05747,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,6110.91,73330.92,4708.05,1772.75,957.45,603.72,422.08,328.85,375.21,247.99,1402.86,0.7704,853.38,47370.24,0.1396,Fully Funded,549.48,Moderate Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706,On-Time,0,0.25,Medium Risk,Moderate Risk,2,652.5,326.25,1,1,1,1,1,111,1.0,Lost,84.39
CUST-06523,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,4442.22,53306.64,3312.47,978.41,792.3,415.19,305.82,274.63,297.55,248.57,1129.75,0.7457,804.92,67782.51,0.1812,Fully Funded,324.83,Healthy Saver,0.0,0.0,0.0,0.0,411404.57,411404.57,1.1113,519,Default Risk,10,0.98,Very High Risk,Critical Risk,2,1108.28,554.14,2,2,1,1,2,112,1.33,Lost,37.13
CUST-06155,SEG_SAVERS,RISK_VERY_HIGH_RISK_CRITICAL_RISK,4168.61,50023.32,3066.41,1282.21,586.29,349.72,219.13,171.02,261.81,196.23,1102.2,0.7356,890.37,88509.85,0.2136,Fully Funded,211.83,Excellent Saver,0.0,0.0,26443.9,0.0,396319.79,422763.69,1.217,440,Frequently Late,4,0.79,Very High Risk,Critical Risk,2,1643.37,821.68,2,1,1,1,3,113,1.67,Lost,36.36
CUST-05456,SEG_LOW_ENGAGED,RISK_MEDIUM_RISK_MODERATE_RISK,8632.3,103587.6,6736.14,3443.34,1080.24,659.07,412.31,340.32,507.98,292.88,1896.16,0.7803,1396.09,145973.77,0.1617,Fully Funded,500.07,Healthy Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,On-Time,0,0.37,Medium Risk,Moderate Risk,3,4080.22,1360.07,1,1,1,2,5,125,2.67,Lost,86.35
CUST-11915,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,3493.05,41916.6,2764.1,1164.47,567.58,243.48,189.86,262.39,179.27,157.05,728.95,0.7913,306.72,33778.09,0.0878,Fully Funded,422.23,Moderate Saver,463.07,13230.08,0.0,0.0,408059.04,421752.19,1.4489,452,Default Risk,10,0.73,Very High Risk,Critical Risk,2,164.15,82.08,2,2,1,1,1,111,1.0,Lost,20.08
CUST-05031,SEG_EMERGING,RISK_HIGH_RISK_HIGH_RISK,8637.78,103653.36,6142.49,2482.48,1202.92,573.0,342.49,601.85,477.09,462.66,2495.29,0.7111,1736.34,135104.74,0.201,Fully Funded,758.95,Excellent Saver,0.0,2997.44,34097.69,5192.78,0.0,42287.91,0.0587,662,Occasional Late,1,0.84,High Risk,High Risk,4,2667.14,666.78,2,2,1,3,4,134,2.67,At Risk,84.99
CUST-04366,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,11902.81,142833.72,9127.62,3731.23,2048.89,947.77,439.48,958.07,756.92,245.26,2775.19,0.7668,2340.52,212594.91,0.1966,Fully Funded,434.67,Healthy Saver,14031.52,0.0,0.0,0.0,0.0,14031.52,0.0141,751,On-Time,0,0.2,Low Risk,Low Risk,7,1482.38,211.77,2,1,1,4,3,143,2.67,Loyal Customers,94.64
CUST-10468,SEG_SAVERS,RISK_LOW_RISK_LOW_RISK,3476.72,41720.64,2381.19,958.79,512.72,278.96,137.59,169.79,224.45,98.89,1095.53,0.6849,791.62,64543.54,0.2277,Fully Funded,303.91,Excellent Saver,4450.31,0.0,0.0,18055.69,0.0,22506.0,0.0777,796,On-Time,0,0.23,Low Risk,Low Risk,3,1535.51,511.84,1,1,1,2,3,123,2.0,Lost,95.6
CUST-09501,SEG_DEBT_BURDENED,RISK_VERY_HIGH_RISK_CRITICAL_RISK,6957.31,83487.72,5700.49,2367.14,1063.6,630.21,292.85,642.07,379.81,324.81,1256.82,0.8194,1011.22,68646.36,0.1453,Fully Funded,245.6,Moderate Saver,11176.62,0.0,0.0,0.0,402003.39,413180.01,0.7127,547,Default Risk,8,0.85,Very High Risk,Critical Risk,2,457.17,228.58,3,3,1,1,1,111,1.0,Lost,40.2
CUST-03723,SEG_DEBT_BURDENED,RISK_HIGH_RISK_CRITICAL_RISK,6541.65,78499.8,5045.49,1876.69,1006.78,533.53,358.67,597.36,374.41,298.05,1496.16,0.7713,801.7,49233.1,0.1226,Fully Funded,694.46,Moderate Saver,7627.58,0.0,0.0,33605.16,322489.94,363722.68,0.6672,626,Frequently Late,3,0.85,High Risk,Critical Risk,3,416.5,138.83,2,1,1,1,1,111,1.0,Lost,46.53
CUST-05876,SEG_LOW_ENGAGED,RISK_HIGH_RISK_HIGH_RISK,5617.83,67413.96,4123.86,1605.24,755.57,465.38,291.37,414.29,281.22,310.79,1493.97,0.7341,648.41,43772.85,0.1154,Fully Funded,845.56,Moderate Saver,3712.19,0.0,0.0,0.0,0.0,3712.19,0.0079,651,Occasional Late,2,0.49,High Risk,High Risk,3,2003.92,667.97,1,1,1,2,3,123,2.0,Lost,68.07
CUST-09913,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,6416.99,77003.88,4245.99,1571.22,789.58,666.55,215.67,520.3,312.18,170.49,2171.0,0.6617,1485.57,128705.3,0.2315,Fully Funded,685.43,Excellent Saver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772,On-Time,0,0.09,Low Risk,Low Risk,3,311.12,103.71,3,2,1,1,1,111,1.0,Lost,96.45
CUST-02932,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,5755.35,69064.2,4350.02,1554.23,931.5,528.49,355.96,534.56,319.72,125.56,1405.33,0.7558,841.05,88313.22,0.1461,Fully Funded,564.28,Moderate Saver,8486.12,0.0,0.0,0.0,0.0,8486.12,0.0177,738,Occasional Late,0,0.34,Medium Risk,Moderate Risk,2,359.97,179.99,2,2,1,1,1,111,1.0,Lost,86.38
CUST-07172,SEG_EMERGING,RISK_MEDIUM_RISK_MODERATE_RISK,4524.21,54290.52,3116.36,1167.25,677.26,275.07,256.53,278.11,275.64,186.5,1407.85,0.6888,745.7,55272.81,0.1648,Fully Funded,662.15,Healthy Saver,1712.32,0.0,0.0,0.0,0.0,1712.32,0.0045,683,On-Time,0,0.22,Medium Risk,Moderate Risk,7,2584.82,369.26,4,2,1,5,4,154,3.33,Loyal Customers,87.02
CUST-12383,SEG_DEBT_BURDENED,RISK_MEDIUM_RISK_HIGH_RISK,4825.99,57911.88,3467.82,1324.08,654.15,408.64,199.14,370.35,312.11,199.35,1358.17,0.7186,679.2,80232.36,0.1407,Fully Funded,678.97,Moderate Saver,0.0,0.0,0.0,0.0,181521.46,181521.46,0.4514,671,Occasional Late,0,0.33,Medium Risk,High Risk,2,709.09,354.54,3,3,1,1,1,111,1.0,Lost,71.68
CUST-13466,SEG_SAVERS,RISK_MEDIUM_RISK_MODERATE_RISK,5473.72,65684.64,3805.99,1469.51,937.43,388.78,283.82,237.42,350.95,138.08,1667.73,0.6953,1197.34,76696.3,0.2187,Fully Funded,470.39,Excellent Saver,3512.58,9701.05,0.0,0.0,121779.02,134992.65,0.2959,677,Occasional Late,0,0.31,Medium Risk,Moderate Risk,3,381.92,127.31,1,1,1,1,1,111,1.0,Lost,84.74
CUST-06256,SEG_STRONG,RISK_LOW_RISK_LOW_RISK,7397.59,88771.08,5164.02,1830.61,1181.3,686.43,263.13,323.12,520.95,358.48,2233.57,0.6981,1389.9,74418.93,0.1879,Fully Funded,843.67,Healthy Saver,7194.36,0.0,0.0,31816.36,0.0,39010.72,0.0633,751,On-Time,0,0.11,Low Risk,Low Risk,3,287.53,95.84,3,1,1,1,1,111,1.0,Lost,92.1
