product_id,customer_id,product_type_key,product_type,product_status,signup_date_key,is_active
PROD-00313,CUST-00157,PROD_SAVINGS,Savings Account,Active,2023-11-20,1
PROD-00314,CUST-00158,PROD_SAVINGS,Savings Account,Active,2024-11-29,1
PROD-00315,CUST-00159,PROD_SAVINGS,Savings Account,Active,2020-05-31,1
PROD-00316,CUST-00159,PROD_INVESTMENT,Investment Account,Active,2022-10-22,1
PROD-00317,CUST-00160,PROD_SAVINGS,Savings Account,Active,2021-08-26,1
PROD-00318,CUST-00161,PROD_SAVINGS,Savings Account,Active,2021-07-29,1
PROD-00319,CUST-00161,PROD_AUTO_LOAN,Auto Loan,Active,2022-02-18,1
PROD-00320,CUST-00162,PROD_SAVINGS,Savings Account,Active,2020-11-23,1
PROD-00321,CUST-00162,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-01-15,1
PROD-00322,CUST-00162,PROD_INVESTMENT,Investment Account,Active,2023-03-25,1
PROD-00323,CUST-00162,PROD_CREDIT_CARD,Credit Card,Active,2025-12-30,1
PROD-00324,CUST-00163,PROD_SAVINGS,Savings Account,Active,2018-09-22,1
PROD-00325,CUST-00163,PROD_MORTGAGE,Mortgage,Active,2024-11-14,1
PROD-00326,CUST-00164,PROD_SAVINGS,Savings Account,Active,2023-03-27,1
PROD-00327,CUST-00165,PROD_SAVINGS,Savings Account,Active,2024-09-30,1
PROD-00328,CUST-00166,PROD_SAVINGS,Savings Account,Active,2023-01-26,1
PROD-00329,CUST-00167,PROD_SAVINGS,Savings Account,Active,2021-08-11,1
PROD-00330,CUST-00168,PROD_SAVINGS,Savings Account,Active,2020-10-26,1
PROD-00331,CUST-00168,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-10-20,1
PROD-00332,CUST-00169,PROD_SAVINGS,Savings Account,Active,2023-08-10,1
PROD-00333,CUST-00169,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-05-03,1
PROD-00334,CUST-00170,PROD_SAVINGS,Savings Account,Active,2021-07-26,1
PROD-00335,CUST-00170,PROD_MORTGAGE,Mortgage,Active,2021-09-30,1
PROD-00336,CUST-00171,PROD_SAVINGS,Savings Account,Active,2022-05-12,1
PROD-00337,CUST-00171,PROD_INVESTMENT,Investment Account,Active,2025-02-04,1
PROD-00338,CUST-00171,PROD_CREDIT_CARD,Credit Card,Active,2025-12-06,1
PROD-00339,CUST-00172,PROD_SAVINGS,Savings Account,Active,2021-02-06,1
PROD-00340,CUST-00172,PROD_MORTGAGE,Mortgage,Active,2022-06-12,1
PROD-00341,CUST-00173,PROD_SAVINGS,Savings Account,Active,2019-10-11,1
PROD-00342,CUST-00173,PROD_INVESTMENT,Investment Account,Active,2024-03-05,1
PROD-00343,CUST-00173,PROD_AUTO_LOAN,Auto Loan,Active,2022-03-13,1
PROD-00344,CUST-00173,PROD_MORTGAGE,Mortgage,Active,2023-06-19,1
PROD-00345,CUST-00174,PROD_SAVINGS,Savings Account,Active,2023-07-03,1
PROD-00346,CUST-00175,PROD_SAVINGS,Savings Account,Active,2022-11-20,1
PROD-00347,CUST-00176,PROD_SAVINGS,Savings Account,Active,2020-02-24,1
PROD-00348,CUST-00176,PROD_AUTO_LOAN,Auto Loan,Active,2023-01-31,1
PROD-00349,CUST-00176,PROD_CREDIT_CARD,Credit Card,Pending,2021-06-21,0
PROD-00350,CUST-00177,PROD_SAVINGS,Savings Account,Active,2024-11-04,1
PROD-00351,CUST-00178,PROD_SAVINGS,Savings Account,Active,2018-04-21,1
PROD-00352,CUST-00178,PROD_INVESTMENT,Investment Account,Closed,2018-06-02,0
PROD-00353,CUST-00179,PROD_SAVINGS,Savings Account,Active,2024-07-09,1
PROD-00354,CUST-00180,PROD_SAVINGS,Savings Account,Active,2022-05-14,1
PROD-00355,CUST-00180,PROD_AUTO_LOAN,Auto Loan,Active,2025-01-29,1
PROD-00356,CUST-00180,PROD_MORTGAGE,Mortgage,Churned,2024-05-30,0
PROD-00357,CUST-00181,PROD_SAVINGS,Savings Account,Active,2023-07-14,1
PROD-00358,CUST-00181,PROD_AUTO_LOAN,Auto Loan,Active,2023-12-18,1
PROD-00359,CUST-00182,PROD_SAVINGS,Savings Account,Active,2024-02-19,1
PROD-00360,CUST-00182,PROD_INVESTMENT,Investment Account,Active,2024-11-15,1
PROD-00361,CUST-00183,PROD_SAVINGS,Savings Account,Active,2020-11-27,1
PROD-00362,CUST-00183,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-06-21,1
PROD-00363,CUST-00184,PROD_SAVINGS,Savings Account,Active,2023-03-04,1
PROD-00364,CUST-00185,PROD_SAVINGS,Savings Account,Active,2022-08-05,1
PROD-00365,CUST-00185,PROD_CREDIT_CARD,Credit Card,Pending,2025-09-29,0
PROD-00366,CUST-00185,PROD_INVESTMENT,Investment Account,Closed,2022-11-22,0
PROD-00367,CUST-00186,PROD_SAVINGS,Savings Account,Active,2024-11-17,1
PROD-00368,CUST-00187,PROD_SAVINGS,Savings Account,Active,2020-07-30,1
PROD-00369,CUST-00187,PROD_CREDIT_CARD,Credit Card,Active,2024-05-16,1
PROD-00370,CUST-00187,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-12-14,1
PROD-00371,CUST-00188,PROD_SAVINGS,Savings Account,Active,2024-10-14,1
PROD-00372,CUST-00189,PROD_SAVINGS,Savings Account,Active,2018-03-17,1
PROD-00373,CUST-00189,PROD_PERSONAL_LOAN,Personal Loan,Active,2020-10-24,1
PROD-00374,CUST-00190,PROD_SAVINGS,Savings Account,Active,2018-01-23,1
PROD-00375,CUST-00190,PROD_AUTO_LOAN,Auto Loan,Active,2021-06-18,1
PROD-00376,CUST-00191,PROD_SAVINGS,Savings Account,Active,2022-02-20,1
PROD-00377,CUST-00191,PROD_PERSONAL_LOAN,Personal Loan,Pending,2023-10-06,0
PROD-00378,CUST-00192,PROD_SAVINGS,Savings Account,Active,2020-01-17,1
PROD-00379,CUST-00192,PROD_MORTGAGE,Mortgage,Active,2020-10-21,1
PROD-00380,CUST-00192,PROD_RETIREMENT,Retirement Account,Active,2024-11-25,1
PROD-00381,CUST-00193,PROD_SAVINGS,Savings Account,Active,2021-06-27,1
PROD-00382,CUST-00193,PROD_RETIREMENT,Retirement Account,Active,2022-01-09,1
PROD-00383,CUST-00193,PROD_AUTO_LOAN,Auto Loan,Active,2024-04-26,1
PROD-00384,CUST-00194,PROD_SAVINGS,Savings Account,Active,2018-01-30,1
PROD-00385,CUST-00194,PROD_INVESTMENT,Investment Account,Closed,2024-12-28,0
PROD-00386,CUST-00195,PROD_SAVINGS,Savings Account,Active,2019-06-18,1
PROD-00387,CUST-00195,PROD_AUTO_LOAN,Auto Loan,Active,2025-10-17,1
PROD-00388,CUST-00195,PROD_MORTGAGE,Mortgage,Active,2025-02-12,1
PROD-00389,CUST-00196,PROD_SAVINGS,Savings Account,Active,2019-05-28,1
PROD-00390,CUST-00197,PROD_SAVINGS,Savings Account,Active,2021-02-21,1
PROD-00391,CUST-00197,PROD_CREDIT_CARD,Credit Card,Active,2023-08-24,1
PROD-00392,CUST-00198,PROD_SAVINGS,Savings Account,Active,2022-01-14,1
PROD-00393,CUST-00198,PROD_RETIREMENT,Retirement Account,Active,2025-02-05,1
PROD-00394,CUST-00199,PROD_SAVINGS,Savings Account,Active,2022-11-28,1
PROD-00395,CUST-00199,PROD_RETIREMENT,Retirement Account,Active,2023-09-02,1
PROD-00396,CUST-00200,PROD_SAVINGS,Savings Account,Active,2022-06-26,1
PROD-00397,CUST-00200,PROD_MORTGAGE,Mortgage,Active,2024-04-25,1
PROD-00398,CUST-00200,PROD_RETIREMENT,Retirement Account,Active,2024-01-20,1
PROD-00399,CUST-00201,PROD_SAVINGS,Savings Account,Active,2023-01-10,1
PROD-00400,CUST-00201,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-03-07,1
PROD-00401,CUST-00202,PROD_SAVINGS,Savings Account,Active,2019-11-20,1
PROD-00402,CUST-00203,PROD_SAVINGS,Savings Account,Active,2023-07-26,1
PROD-00403,CUST-00203,PROD_PERSONAL_LOAN,Personal Loan,Closed,2024-05-14,0
PROD-00404,CUST-00203,PROD_MORTGAGE,Mortgage,Active,2024-01-20,1
PROD-00405,CUST-00204,PROD_SAVINGS,Savings Account,Active,2019-09-16,1
PROD-00406,CUST-00204,PROD_AUTO_LOAN,Auto Loan,Pending,2023-06-21,0
PROD-00407,CUST-00205,PROD_SAVINGS,Savings Account,Active,2019-01-17,1
PROD-00408,CUST-00205,PROD_CREDIT_CARD,Credit Card,Active,2019-04-08,1
PROD-00409,CUST-00205,PROD_INVESTMENT,Investment Account,Active,2024-05-24,1
PROD-00410,CUST-00205,PROD_PERSONAL_LOAN,Personal Loan,Active,2022-09-04,1
PROD-00411,CUST-00206,PROD_SAVINGS,Savings Account,Active,2020-11-08,1
PROD-00412,CUST-00206,PROD_CREDIT_CARD,Credit Card,Closed,2021-04-13,0
PROD-00413,CUST-00206,PROD_AUTO_LOAN,Auto Loan,Active,2022-04-17,1
PROD-00414,CUST-00206,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-03-25,1
PROD-00415,CUST-00207,PROD_SAVINGS,Savings Account,Active,2024-05-13,1
PROD-00416,CUST-00207,PROD_AUTO_LOAN,Auto Loan,Closed,2025-11-22,0
PROD-00417,CUST-00208,PROD_SAVINGS,Savings Account,Active,2020-11-08,1
PROD-00418,CUST-00208,PROD_PERSONAL_LOAN,Personal Loan,Pending,2023-12-09,0
PROD-00419,CUST-00209,PROD_SAVINGS,Savings Account,Active,2022-08-19,1
PROD-00420,CUST-00209,PROD_AUTO_LOAN,Auto Loan,Active,2025-03-09,1
PROD-00421,CUST-00209,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-01-29,1
PROD-00422,CUST-00210,PROD_SAVINGS,Savings Account,Active,2020-09-18,1
PROD-00423,CUST-00210,PROD_MORTGAGE,Mortgage,Active,2021-12-02,1
PROD-00424,CUST-00211,PROD_SAVINGS,Savings Account,Active,2020-05-07,1
PROD-00425,CUST-00211,PROD_MORTGAGE,Mortgage,Active,2025-02-25,1
PROD-00426,CUST-00211,PROD_CREDIT_CARD,Credit Card,Closed,2021-08-07,0
PROD-00427,CUST-00212,PROD_SAVINGS,Savings Account,Active,2024-04-27,1
PROD-00428,CUST-00213,PROD_SAVINGS,Savings Account,Active,2019-06-08,1
PROD-00429,CUST-00213,PROD_RETIREMENT,Retirement Account,Active,2022-11-07,1
PROD-00430,CUST-00214,PROD_SAVINGS,Savings Account,Active,2021-06-28,1
PROD-00431,CUST-00214,PROD_AUTO_LOAN,Auto Loan,Active,2022-02-07,1
PROD-00432,CUST-00214,PROD_CREDIT_CARD,Credit Card,Active,2024-04-07,1
PROD-00433,CUST-00215,PROD_SAVINGS,Savings Account,Active,2020-04-28,1
PROD-00434,CUST-00215,PROD_INVESTMENT,Investment Account,Pending,2023-12-07,0
PROD-00435,CUST-00215,PROD_AUTO_LOAN,Auto Loan,Active,2025-01-16,1
PROD-00436,CUST-00216,PROD_SAVINGS,Savings Account,Active,2023-08-21,1
PROD-00437,CUST-00217,PROD_SAVINGS,Savings Account,Active,2021-01-23,1
PROD-00438,CUST-00218,PROD_SAVINGS,Savings Account,Active,2023-01-07,1
PROD-00439,CUST-00218,PROD_RETIREMENT,Retirement Account,Active,2025-06-22,1
PROD-00440,CUST-00218,PROD_AUTO_LOAN,Auto Loan,Closed,2024-08-14,0
PROD-00441,CUST-00219,PROD_SAVINGS,Savings Account,Active,2023-10-07,1
PROD-00442,CUST-00219,PROD_MORTGAGE,Mortgage,Active,2025-05-18,1
PROD-00443,CUST-00219,PROD_CREDIT_CARD,Credit Card,Closed,2025-02-05,0
PROD-00444,CUST-00220,PROD_SAVINGS,Savings Account,Active,2018-04-22,1
PROD-00445,CUST-00220,PROD_RETIREMENT,Retirement Account,Active,2019-05-27,1
PROD-00446,CUST-00221,PROD_SAVINGS,Savings Account,Active,2024-10-07,1
PROD-00447,CUST-00222,PROD_SAVINGS,Savings Account,Active,2020-07-23,1
PROD-00448,CUST-00222,PROD_AUTO_LOAN,Auto Loan,Active,2023-01-14,1
PROD-00449,CUST-00222,PROD_RETIREMENT,Retirement Account,Active,2025-08-02,1
PROD-00450,CUST-00223,PROD_SAVINGS,Savings Account,Active,2023-08-06,1
PROD-00451,CUST-00224,PROD_SAVINGS,Savings Account,Active,2021-04-17,1
PROD-00452,CUST-00225,PROD_SAVINGS,Savings Account,Active,2019-07-11,1
PROD-00453,CUST-00226,PROD_SAVINGS,Savings Account,Active,2019-04-04,1
PROD-00454,CUST-00227,PROD_SAVINGS,Savings Account,Active,2018-02-10,1
PROD-00455,CUST-00228,PROD_SAVINGS,Savings Account,Active,2018-07-16,1
PROD-00456,CUST-00228,PROD_PERSONAL_LOAN,Personal Loan,Active,2020-03-24,1
PROD-00457,CUST-00229,PROD_SAVINGS,Savings Account,Active,2022-01-11,1
PROD-00458,CUST-00230,PROD_SAVINGS,Savings Account,Active,2022-02-16,1
PROD-00459,CUST-00230,PROD_INVESTMENT,Investment Account,Active,2025-12-20,1
PROD-00460,CUST-00230,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-01-02,1
PROD-00461,CUST-00230,PROD_CREDIT_CARD,Credit Card,Active,2024-05-01,1
PROD-00462,CUST-00231,PROD_SAVINGS,Savings Account,Active,2024-09-22,1
PROD-00463,CUST-00231,PROD_CREDIT_CARD,Credit Card,Active,2025-07-05,1
PROD-00464,CUST-00232,PROD_SAVINGS,Savings Account,Active,2020-04-15,1
PROD-00465,CUST-00232,PROD_INVESTMENT,Investment Account,Active,2021-11-15,1
PROD-00466,CUST-00233,PROD_SAVINGS,Savings Account,Active,2019-07-13,1
PROD-00467,CUST-00233,PROD_AUTO_LOAN,Auto Loan,Active,2022-07-13,1
PROD-00468,CUST-00233,PROD_CREDIT_CARD,Credit Card,Active,2025-07-19,1
PROD-00469,CUST-00233,PROD_MORTGAGE,Mortgage,Active,2022-11-19,1
PROD-00470,CUST-00234,PROD_SAVINGS,Savings Account,Active,2020-03-02,1
PROD-00471,CUST-00234,PROD_PERSONAL_LOAN,Personal Loan,Churned,2024-12-30,0
PROD-00472,CUST-00235,PROD_SAVINGS,Savings Account,Active,2023-11-24,1
PROD-00473,CUST-00236,PROD_SAVINGS,Savings Account,Active,2023-11-03,1
PROD-00474,CUST-00236,PROD_INVESTMENT,Investment Account,Active,2025-12-07,1
PROD-00475,CUST-00236,PROD_AUTO_LOAN,Auto Loan,Active,2024-06-29,1
PROD-00476,CUST-00237,PROD_SAVINGS,Savings Account,Active,2022-05-13,1
PROD-00477,CUST-00237,PROD_RETIREMENT,Retirement Account,Active,2024-03-06,1
PROD-00478,CUST-00237,PROD_CREDIT_CARD,Credit Card,Active,2025-09-30,1
PROD-00479,CUST-00238,PROD_SAVINGS,Savings Account,Active,2020-03-05,1
PROD-00480,CUST-00239,PROD_SAVINGS,Savings Account,Active,2018-10-24,1
PROD-00481,CUST-00239,PROD_MORTGAGE,Mortgage,Active,2024-04-14,1
PROD-00482,CUST-00239,PROD_AUTO_LOAN,Auto Loan,Active,2023-02-26,1
PROD-00483,CUST-00240,PROD_SAVINGS,Savings Account,Active,2018-11-26,1
PROD-00484,CUST-00240,PROD_INVESTMENT,Investment Account,Active,2021-09-24,1
PROD-00485,CUST-00240,PROD_RETIREMENT,Retirement Account,Pending,2024-09-12,0
PROD-00486,CUST-00241,PROD_SAVINGS,Savings Account,Active,2021-04-09,1
PROD-00487,CUST-00241,PROD_INVESTMENT,Investment Account,Active,2024-01-23,1
PROD-00488,CUST-00242,PROD_SAVINGS,Savings Account,Active,2024-12-12,1
PROD-00489,CUST-00243,PROD_SAVINGS,Savings Account,Active,2021-04-15,1
PROD-00490,CUST-00243,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-09-27,1
PROD-00491,CUST-00244,PROD_SAVINGS,Savings Account,Active,2019-01-25,1
PROD-00492,CUST-00244,PROD_RETIREMENT,Retirement Account,Active,2025-08-28,1
PROD-00493,CUST-00244,PROD_AUTO_LOAN,Auto Loan,Closed,2020-11-27,0
PROD-00494,CUST-00245,PROD_SAVINGS,Savings Account,Active,2023-07-02,1
PROD-00495,CUST-00246,PROD_SAVINGS,Savings Account,Active,2019-08-06,1
PROD-00496,CUST-00246,PROD_AUTO_LOAN,Auto Loan,Closed,2021-04-10,0
PROD-00497,CUST-00247,PROD_SAVINGS,Savings Account,Active,2024-04-21,1
PROD-00498,CUST-00247,PROD_MORTGAGE,Mortgage,Active,2024-05-23,1
PROD-00499,CUST-00248,PROD_SAVINGS,Savings Account,Active,2024-02-04,1
PROD-00500,CUST-00248,PROD_CREDIT_CARD,Credit Card,Active,2024-06-15,1
PROD-00501,CUST-00249,PROD_SAVINGS,Savings Account,Active,2024-03-11,1
PROD-00502,CUST-00250,PROD_SAVINGS,Savings Account,Active,2018-12-08,1
PROD-00503,CUST-00251,PROD_SAVINGS,Savings Account,Active,2024-01-08,1
PROD-00504,CUST-00251,PROD_MORTGAGE,Mortgage,Closed,2024-03-26,0
PROD-00505,CUST-00251,PROD_AUTO_LOAN,Auto Loan,Active,2024-08-21,1
PROD-00506,CUST-00252,PROD_SAVINGS,Savings Account,Active,2021-07-17,1
PROD-00507,CUST-00253,PROD_SAVINGS,Savings Account,Active,2021-09-14,1
PROD-00508,CUST-00253,PROD_CREDIT_CARD,Credit Card,Active,2025-11-22,1
PROD-00509,CUST-00254,PROD_SAVINGS,Savings Account,Active,2023-11-27,1
PROD-00510,CUST-00254,PROD_CREDIT_CARD,Credit Card,Closed,2025-11-06,0
PROD-00511,CUST-00255,PROD_SAVINGS,Savings Account,Active,2024-03-31,1
PROD-00512,CUST-00256,PROD_SAVINGS,Savings Account,Active,2021-08-01,1
PROD-00513,CUST-00257,PROD_SAVINGS,Savings Account,Active,2022-07-27,1
PROD-00514,CUST-00257,PROD_INVESTMENT,Investment Account,Closed,2025-10-17,0
PROD-00515,CUST-00258,PROD_SAVINGS,Savings Account,Active,2020-05-10,1
PROD-00516,CUST-00258,PROD_MORTGAGE,Mortgage,Active,2023-12-01,1
PROD-00517,CUST-00259,PROD_SAVINGS,Savings Account,Active,2021-01-05,1
PROD-00518,CUST-00259,PROD_PERSONAL_LOAN,Personal Loan,Pending,2021-12-27,0
PROD-00519,CUST-00259,PROD_CREDIT_CARD,Credit Card,Active,2022-01-14,1
PROD-00520,CUST-00259,PROD_INVESTMENT,Investment Account,Closed,2022-03-01,0
PROD-00521,CUST-00260,PROD_SAVINGS,Savings Account,Active,2021-03-15,1
PROD-00522,CUST-00260,PROD_AUTO_LOAN,Auto Loan,Active,2022-01-28,1
PROD-00523,CUST-00261,PROD_SAVINGS,Savings Account,Active,2023-10-20,1
PROD-00524,CUST-00261,PROD_RETIREMENT,Retirement Account,Active,2025-11-25,1
PROD-00525,CUST-00262,PROD_SAVINGS,Savings Account,Active,2024-02-15,1
PROD-00526,CUST-00262,PROD_MORTGAGE,Mortgage,Active,2024-08-21,1
PROD-00527,CUST-00262,PROD_INVESTMENT,Investment Account,Active,2025-07-17,1
PROD-00528,CUST-00263,PROD_SAVINGS,Savings Account,Active,2024-08-09,1
PROD-00529,CUST-00263,PROD_INVESTMENT,Investment Account,Active,2024-12-16,1
PROD-00530,CUST-00263,PROD_CREDIT_CARD,Credit Card,Active,2025-04-08,1
PROD-00531,CUST-00263,PROD_AUTO_LOAN,Auto Loan,Active,2025-08-29,1
PROD-00532,CUST-00264,PROD_SAVINGS,Savings Account,Active,2024-08-12,1
PROD-00533,CUST-00264,PROD_MORTGAGE,Mortgage,Active,2024-12-11,1
PROD-00534,CUST-00265,PROD_SAVINGS,Savings Account,Active,2020-05-02,1
PROD-00535,CUST-00265,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-04-27,1
PROD-00536,CUST-00265,PROD_INVESTMENT,Investment Account,Active,2020-07-25,1
PROD-00537,CUST-00265,PROD_CREDIT_CARD,Credit Card,Active,2025-09-02,1
PROD-00538,CUST-00266,PROD_SAVINGS,Savings Account,Active,2024-03-17,1
PROD-00539,CUST-00266,PROD_RETIREMENT,Retirement Account,Active,2024-05-28,1
PROD-00540,CUST-00266,PROD_MORTGAGE,Mortgage,Active,2025-02-10,1
PROD-00541,CUST-00266,PROD_INVESTMENT,Investment Account,Active,2025-12-29,1
PROD-00542,CUST-00267,PROD_SAVINGS,Savings Account,Active,2023-01-10,1
PROD-00543,CUST-00267,PROD_CREDIT_CARD,Credit Card,Active,2024-04-19,1
PROD-00544,CUST-00267,PROD_AUTO_LOAN,Auto Loan,Active,2025-07-03,1
PROD-00545,CUST-00268,PROD_SAVINGS,Savings Account,Active,2024-10-05,1
PROD-00546,CUST-00268,PROD_INVESTMENT,Investment Account,Closed,2025-06-27,0
PROD-00547,CUST-00268,PROD_RETIREMENT,Retirement Account,Active,2025-01-18,1
PROD-00548,CUST-00268,PROD_PERSONAL_LOAN,Personal Loan,Closed,2025-06-27,0
PROD-00549,CUST-00269,PROD_SAVINGS,Savings Account,Active,2020-01-27,1
PROD-00550,CUST-00270,PROD_SAVINGS,Savings Account,Active,2019-10-05,1
PROD-00551,CUST-00270,PROD_MORTGAGE,Mortgage,Active,2020-01-14,1
PROD-00552,CUST-00271,PROD_SAVINGS,Savings Account,Active,2019-05-24,1
PROD-00553,CUST-00272,PROD_SAVINGS,Savings Account,Active,2021-02-15,1
PROD-00554,CUST-00272,PROD_PERSONAL_LOAN,Personal Loan,Active,2021-10-25,1
PROD-00555,CUST-00273,PROD_SAVINGS,Savings Account,Active,2018-06-05,1
PROD-00556,CUST-00273,PROD_INVESTMENT,Investment Account,Active,2021-07-09,1
PROD-00557,CUST-00273,PROD_RETIREMENT,Retirement Account,Active,2023-01-23,1
PROD-00558,CUST-00274,PROD_SAVINGS,Savings Account,Active,2024-10-21,1
PROD-00559,CUST-00274,PROD_AUTO_LOAN,Auto Loan,Closed,2025-06-04,0
PROD-00560,CUST-00274,PROD_MORTGAGE,Mortgage,Active,2024-11-06,1
PROD-00561,CUST-00274,PROD_PERSONAL_LOAN,Personal Loan,Pending,2025-11-05,0
PROD-00562,CUST-00275,PROD_SAVINGS,Savings Account,Active,2021-02-04,1
PROD-00563,CUST-00275,PROD_MORTGAGE,Mortgage,Active,2025-10-31,1
PROD-00564,CUST-00276,PROD_SAVINGS,Savings Account,Active,2021-12-11,1
PROD-00565,CUST-00276,PROD_AUTO_LOAN,Auto Loan,Active,2025-05-09,1
PROD-00566,CUST-00277,PROD_SAVINGS,Savings Account,Active,2019-05-20,1
PROD-00567,CUST-00277,PROD_MORTGAGE,Mortgage,Closed,2020-05-27,0
PROD-00568,CUST-00278,PROD_SAVINGS,Savings Account,Active,2022-01-04,1
PROD-00569,CUST-00279,PROD_SAVINGS,Savings Account,Active,2023-03-08,1
PROD-00570,CUST-00279,PROD_AUTO_LOAN,Auto Loan,Active,2024-12-23,1
PROD-00571,CUST-00279,PROD_CREDIT_CARD,Credit Card,Closed,2024-08-10,0
PROD-00572,CUST-00279,PROD_PERSONAL_LOAN,Personal Loan,Active,2025-06-21,1
PROD-00573,CUST-00280,PROD_SAVINGS,Savings Account,Active,2022-07-27,1
PROD-00574,CUST-00281,PROD_SAVINGS,Savings Account,Active,2024-03-25,1
PROD-00575,CUST-00281,PROD_RETIREMENT,Retirement Account,Active,2025-01-06,1
PROD-00576,CUST-00282,PROD_SAVINGS,Savings Account,Active,2023-08-18,1
PROD-00577,CUST-00282,PROD_RETIREMENT,Retirement Account,Closed,2025-11-03,0
PROD-00578,CUST-00283,PROD_SAVINGS,Savings Account,Active,2020-08-19,1
PROD-00579,CUST-00283,PROD_RETIREMENT,Retirement Account,Active,2023-07-15,1
PROD-00580,CUST-00284,PROD_SAVINGS,Savings Account,Active,2018-10-27,1
PROD-00581,CUST-00284,PROD_AUTO_LOAN,Auto Loan,Active,2024-06-18,1
PROD-00582,CUST-00284,PROD_CREDIT_CARD,Credit Card,Closed,2022-04-01,0
PROD-00583,CUST-00284,PROD_INVESTMENT,Investment Account,Active,2020-12-14,1
PROD-00584,CUST-00285,PROD_SAVINGS,Savings Account,Active,2023-03-12,1
PROD-00585,CUST-00285,PROD_CREDIT_CARD,Credit Card,Active,2023-12-25,1
PROD-00586,CUST-00285,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-03-26,1
PROD-00587,CUST-00285,PROD_AUTO_LOAN,Auto Loan,Churned,2024-10-02,0
PROD-00588,CUST-00286,PROD_SAVINGS,Savings Account,Active,2024-07-12,1
PROD-00589,CUST-00287,PROD_SAVINGS,Savings Account,Active,2023-12-20,1
PROD-00590,CUST-00288,PROD_SAVINGS,Savings Account,Active,2023-08-29,1
PROD-00591,CUST-00288,PROD_CREDIT_CARD,Credit Card,Active,2023-11-17,1
PROD-00592,CUST-00288,PROD_MORTGAGE,Mortgage,Active,2024-12-03,1
PROD-00593,CUST-00289,PROD_SAVINGS,Savings Account,Active,2019-11-05,1
PROD-00594,CUST-00289,PROD_AUTO_LOAN,Auto Loan,Closed,2023-09-14,0
PROD-00595,CUST-00290,PROD_SAVINGS,Savings Account,Active,2022-06-05,1
PROD-00596,CUST-00291,PROD_SAVINGS,Savings Account,Active,2018-12-11,1
PROD-00597,CUST-00292,PROD_SAVINGS,Savings Account,Active,2019-10-07,1
PROD-00598,CUST-00292,PROD_INVESTMENT,Investment Account,Closed,2024-12-03,0
PROD-00599,CUST-00292,PROD_CREDIT_CARD,Credit Card,Active,2023-07-04,1
PROD-00600,CUST-00292,PROD_RETIREMENT,Retirement Account,Active,2020-08-12,1
PROD-00601,CUST-00293,PROD_SAVINGS,Savings Account,Active,2018-12-03,1
PROD-00602,CUST-00294,PROD_SAVINGS,Savings Account,Active,2021-01-08,1
PROD-00603,CUST-00294,PROD_CREDIT_CARD,Credit Card,Closed,2024-02-13,0
PROD-00604,CUST-00295,PROD_SAVINGS,Savings Account,Active,2023-06-13,1
PROD-00605,CUST-00296,PROD_SAVINGS,Savings Account,Active,2022-11-01,1
PROD-00606,CUST-00296,PROD_INVESTMENT,Investment Account,Active,2024-02-27,1
PROD-00607,CUST-00297,PROD_SAVINGS,Savings Account,Active,2022-11-18,1
PROD-00608,CUST-00297,PROD_PERSONAL_LOAN,Personal Loan,Active,2023-10-24,1
PROD-00609,CUST-00298,PROD_SAVINGS,Savings Account,Active,2019-08-17,1
PROD-00610,CUST-00298,PROD_INVESTMENT,Investment Account,Active,2020-01-01,1
PROD-00611,CUST-00299,PROD_SAVINGS,Savings Account,Active,2024-04-04,1
PROD-00612,CUST-00299,PROD_PERSONAL_LOAN,Personal Loan,Churned,2025-12-27,0
PROD-00613,CUST-00299,PROD_MORTGAGE,Mortgage,Active,2024-10-30,1
PROD-00614,CUST-00300,PROD_SAVINGS,Savings Account,Active,2022-07-12,1
PROD-00615,CUST-00300,PROD_AUTO_LOAN,Auto Loan,Active,2023-01-23,1
PROD-00616,CUST-00300,PROD_RETIREMENT,Retirement Account,Active,2025-04-06,1
PROD-00617,CUST-00301,PROD_SAVINGS,Savings Account,Active,2023-08-13,1
PROD-00618,CUST-00301,PROD_INVESTMENT,Investment Account,Active,2025-12-03,1
PROD-00619,CUST-00302,PROD_SAVINGS,Savings Account,Active,2020-02-25,1
PROD-00620,CUST-00303,PROD_SAVINGS,Savings Account,Active,2023-12-04,1
PROD-00621,CUST-00303,PROD_PERSONAL_LOAN,Personal Loan,Active,2024-06-08,1
PROD-00622,CUST-00304,PROD_SAVINGS,Savings Account,Active,2022-07-04,1
PROD-00623,CUST-00304,PROD_CREDIT_CARD,Credit Card,Closed,2024-08-05,0
PROD-00624,CUST-00305,PROD_SAVINGS,Savings Account,Active,2019-10-09,1
