income_id,customer_id,monthly_income,annual_income,income_source,income_stability
INC-00467,CUST-00467,9273.05,111276.6,Investment,High
INC-00468,CUST-00468,5201.55,62418.6,Salary,Medium
INC-00469,CUST-00469,17672.2,212066.4,Salary,High
INC-00470,CUST-00470,8406.04,100872.48,Investment,High
INC-00471,CUST-00471,2128.17,25538.04,Salary,Medium
INC-00472,CUST-00472,941.15,11293.8,Government Support,Low
INC-00473,CUST-00473,7783.64,93403.68,Business,Low
INC-00474,CUST-00474,4585.41,55024.92,Pension/Government,High
INC-00475,CUST-00475,4598.84,55186.08,Salary,High
INC-00476,CUST-00476,4034.21,48410.52,Pension/Government,High
INC-00477,CUST-00477,9001.93,108023.16,Salary,High
INC-00478,CUST-00478,6345.4,76144.8,Business,Medium
INC-00479,CUST-00479,5768.64,69223.68,Salary,Medium
INC-00480,CUST-00480,1405.18,16862.16,Government Support,Low
INC-00481,CUST-00481,3739.83,44877.96,Salary,High
INC-00482,CUST-00482,6962.59,83551.08,Salary,Medium
INC-00483,CUST-00483,5364.98,64379.76,Salary,High
INC-00484,CUST-00484,4828.41,57940.92,Salary,Medium
INC-00485,CUST-00485,5956.38,71476.56,Salary,Medium
INC-00486,CUST-00486,19944.06,239328.72,Salary,High
INC-00487,CUST-00487,8426.35,101116.2,Salary,High
INC-00488,CUST-00488,4650.37,55804.44,Salary,High
INC-00489,CUST-00489,2845.96,34151.52,Salary,High
INC-00490,CUST-00490,5627.08,67524.96,Salary,Medium
INC-00491,CUST-00491,2727.82,32733.84,Salary,High
INC-00492,CUST-00492,4847.5,58170.0,Salary,High
INC-00493,CUST-00493,6440.31,77283.72,Salary,Medium
INC-00494,CUST-00494,4552.67,54632.04,Salary,Medium
INC-00495,CUST-00495,5222.95,62675.4,Pension/Government,High
INC-00496,CUST-00496,5764.93,69179.16,Salary,High
INC-00497,CUST-00497,4296.19,51554.28,Pension/Government,High
INC-00498,CUST-00498,5257.12,63085.44,Salary,High
INC-00499,CUST-00499,5396.1,64753.2,Investment,High
INC-00500,CUST-00500,4647.76,55773.12,Salary,High
INC-00501,CUST-00501,6901.83,82821.96,Salary,High
INC-00502,CUST-00502,5166.65,61999.8,Pension/Government,High
INC-00503,CUST-00503,6828.95,81947.4,Pension/Government,High
INC-00504,CUST-00504,9113.22,109358.64,Salary,High
INC-00505,CUST-00505,849.72,10196.64,Government Support,Low
INC-00506,CUST-00506,8161.93,97943.16,Business,Low
INC-00507,CUST-00507,7496.17,89954.04,Pension/Government,High
INC-00508,CUST-00508,3209.95,38519.4,Business,Medium
INC-00509,CUST-00509,5204.93,62459.16,Salary,Medium
INC-00510,CUST-00510,6362.27,76347.24,Salary,High
INC-00511,CUST-00511,5605.78,67269.36,Salary,Medium
INC-00512,CUST-00512,11037.6,132451.2,Business,Medium
INC-00513,CUST-00513,6024.24,72290.88,Salary,High
INC-00514,CUST-00514,7520.36,90244.32,Salary,High
INC-00515,CUST-00515,3663.73,43964.76,Freelance,Medium
INC-00516,CUST-00516,10055.48,120665.76,Salary,High
INC-00517,CUST-00517,4017.33,48207.96,Salary,High
INC-00518,CUST-00518,3610.39,43324.68,Salary,High
INC-00519,CUST-00519,7135.11,85621.32,Business,Medium
INC-00520,CUST-00520,9353.86,112246.32,Salary,High
INC-00521,CUST-00521,7604.52,91254.24,Salary,High
INC-00522,CUST-00522,12180.23,146162.76,Salary,Medium
INC-00523,CUST-00523,10875.3,130503.6,Salary,High
INC-00524,CUST-00524,7702.2,92426.4,Salary,High
INC-00525,CUST-00525,4326.69,51920.28,Pension/Government,High
INC-00526,CUST-00526,6047.32,72567.84,Salary,High
INC-00527,CUST-00527,8055.31,96663.72,Pension/Government,High
INC-00528,CUST-00528,4403.61,52843.32,Freelance,Medium
INC-00529,CUST-00529,6934.59,83215.08,Salary,Medium
INC-00530,CUST-00530,7178.4,86140.8,Pension/Government,High
INC-00531,CUST-00531,11341.22,136094.64,Salary,High
INC-00532,CUST-00532,3487.64,41851.68,Salary,Medium
INC-00533,CUST-00533,5773.8,69285.6,Salary,High
INC-00534,CUST-00534,4480.35,53764.2,Salary,High
INC-00535,CUST-00535,7299.48,87593.76,Pension/Government,High
INC-00536,CUST-00536,6232.96,74795.52,Salary,Medium
INC-00537,CUST-00537,4552.24,54626.88,Salary,High
INC-00538,CUST-00538,8883.04,106596.48,Investment,High
INC-00539,CUST-00539,10978.19,131738.28,Freelance,Low
INC-00540,CUST-00540,5454.22,65450.64,Salary,High
INC-00541,CUST-00541,10286.15,123433.8,Business,Medium
INC-00542,CUST-00542,7299.19,87590.28,Salary,High
INC-00543,CUST-00543,11426.77,137121.24,Freelance,Low
INC-00544,CUST-00544,7258.99,87107.88,Salary,Medium
INC-00545,CUST-00545,2686.51,32238.12,Salary,High
INC-00546,CUST-00546,2612.11,31345.32,Salary,Medium
INC-00547,CUST-00547,11773.68,141284.16,Salary,High
INC-00548,CUST-00548,5911.4,70936.8,Salary,High
INC-00549,CUST-00549,6789.86,81478.32,Freelance,Low
INC-00550,CUST-00550,3371.67,40460.04,Pension/Government,High
INC-00551,CUST-00551,1695.18,20342.16,Government Support,Low
INC-00552,CUST-00552,5372.6,64471.2,Business,Low
INC-00553,CUST-00553,8348.25,100179.0,Salary,Medium
INC-00554,CUST-00554,11691.42,140297.04,Salary,High
INC-00555,CUST-00555,4418.52,53022.24,Pension/Government,High
INC-00556,CUST-00556,9734.44,116813.28,Pension/Government,High
INC-00557,CUST-00557,2122.87,25474.44,Government Support,Low
INC-00558,CUST-00558,20326.88,243922.56,Salary,Medium
INC-00559,CUST-00559,2799.83,33597.96,Salary,Medium
INC-00560,CUST-00560,5391.32,64695.84,Salary,High
INC-00561,CUST-00561,2860.79,34329.48,Freelance,Medium
INC-00562,CUST-00562,8791.65,105499.8,Salary,High
INC-00563,CUST-00563,5363.41,64360.92,Salary,High
INC-00564,CUST-00564,2214.16,26569.92,Salary,High
INC-00565,CUST-00565,3934.29,47211.48,Salary,High
INC-00566,CUST-00566,5031.26,60375.12,Salary,High
INC-00567,CUST-00567,6546.37,78556.44,Pension/Government,High
INC-00568,CUST-00568,6105.15,73261.8,Freelance,Medium
INC-00569,CUST-00569,1440.09,17281.08,Salary,Medium
INC-00570,CUST-00570,7188.16,86257.92,Salary,High
INC-00571,CUST-00571,4843.56,58122.72,Salary,High
INC-00572,CUST-00572,9345.02,112140.24,Pension/Government,High
INC-00573,CUST-00573,6696.96,80363.52,Freelance,Medium
INC-00574,CUST-00574,5223.42,62681.04,Salary,Medium
INC-00575,CUST-00575,6155.23,73862.76,Salary,High
INC-00576,CUST-00576,4537.79,54453.48,Salary,Medium
INC-00577,CUST-00577,4968.3,59619.6,Salary,High
INC-00578,CUST-00578,11699.77,140397.24,Salary,Medium
INC-00579,CUST-00579,4725.71,56708.52,Salary,Medium
INC-00580,CUST-00580,4959.32,59511.84,Salary,High
INC-00581,CUST-00581,7358.12,88297.44,Investment,High
INC-00582,CUST-00582,6094.54,73134.48,Business,Low
INC-00583,CUST-00583,4996.36,59956.32,Salary,High
INC-00584,CUST-00584,7301.43,87617.16,Investment,High
INC-00585,CUST-00585,3611.19,43334.28,Salary,High
INC-00586,CUST-00586,6758.48,81101.76,Salary,High
INC-00587,CUST-00587,6977.81,83733.72,Salary,Medium
INC-00588,CUST-00588,2671.69,32060.28,Business,Medium
INC-00589,CUST-00589,5795.25,69543.0,Salary,High
INC-00590,CUST-00590,3338.19,40058.28,Pension/Government,High
INC-00591,CUST-00591,12309.24,147710.88,Salary,Medium
INC-00592,CUST-00592,4316.33,51795.96,Salary,High
INC-00593,CUST-00593,11296.82,135561.84,Salary,High
INC-00594,CUST-00594,8637.28,103647.36,Salary,High
INC-00595,CUST-00595,3522.76,42273.12,Salary,Medium
INC-00596,CUST-00596,6187.74,74252.88,Salary,High
INC-00597,CUST-00597,8501.43,102017.16,Salary,High
INC-00598,CUST-00598,6343.95,76127.4,Pension/Government,High
INC-00599,CUST-00599,6202.92,74435.04,Salary,High
INC-00600,CUST-00600,10714.45,128573.4,Pension/Government,High
INC-00601,CUST-00601,3059.73,36716.76,Freelance,Low
INC-00602,CUST-00602,8757.78,105093.36,Salary,High
INC-00603,CUST-00603,4703.85,56446.2,Salary,High
INC-00604,CUST-00604,4622.38,55468.56,Salary,Medium
INC-00605,CUST-00605,4387.9,52654.8,Salary,High
INC-00606,CUST-00606,5231.35,62776.2,Salary,High
INC-00607,CUST-00607,4882.14,58585.68,Investment,High
INC-00608,CUST-00608,5325.92,63911.04,Freelance,Medium
INC-00609,CUST-00609,7253.13,87037.56,Pension/Government,High
INC-00610,CUST-00610,6526.63,78319.56,Salary,High
INC-00611,CUST-00611,2030.56,24366.72,Freelance,Low
INC-00612,CUST-00612,12214.62,146575.44,Salary,Medium
INC-00613,CUST-00613,3258.26,39099.12,Salary,High
INC-00614,CUST-00614,5848.86,70186.32,Salary,High
INC-00615,CUST-00615,833.26,9999.12,Government Support,Low
INC-00616,CUST-00616,5207.37,62488.44,Salary,High
INC-00617,CUST-00617,8601.2,103214.4,Salary,Medium
INC-00618,CUST-00618,4309.47,51713.64,Salary,High
INC-00619,CUST-00619,5819.26,69831.12,Salary,Medium
INC-00620,CUST-00620,1175.97,14111.64,Family,Low
INC-00621,CUST-00621,6510.35,78124.2,Pension/Government,High
INC-00622,CUST-00622,2513.96,30167.52,Salary,High
INC-00623,CUST-00623,5168.55,62022.6,Salary,High
INC-00624,CUST-00624,8308.02,99696.24,Salary,Medium
INC-00625,CUST-00625,8063.47,96761.64,Business,Medium
INC-00626,CUST-00626,2792.11,33505.32,Salary,High
INC-00627,CUST-00627,3728.42,44741.04,Salary,High
INC-00628,CUST-00628,4354.47,52253.64,Investment,High
INC-00629,CUST-00629,4560.68,54728.16,Salary,Medium
INC-00630,CUST-00630,14692.53,176310.36,Business,Medium
INC-00631,CUST-00631,2583.98,31007.76,Salary,High
INC-00632,CUST-00632,4482.39,53788.68,Investment,High
INC-00633,CUST-00633,3649.24,43790.88,Salary,High
INC-00634,CUST-00634,5961.52,71538.24,Salary,High
INC-00635,CUST-00635,3107.2,37286.4,Salary,High
INC-00636,CUST-00636,862.56,10350.72,Government Support,Low
INC-00637,CUST-00637,1210.45,14525.4,Freelance,Low
INC-00638,CUST-00638,11375.86,136510.32,Salary,High
INC-00639,CUST-00639,8522.06,102264.72,Salary,High
INC-00640,CUST-00640,5335.29,64023.48,Salary,High
INC-00641,CUST-00641,11605.24,139262.88,Freelance,Medium
INC-00642,CUST-00642,11895.39,142744.68,Freelance,Low
INC-00643,CUST-00643,4851.45,58217.4,Business,Medium
INC-00644,CUST-00644,1566.67,18800.04,Government Support,Low
INC-00645,CUST-00645,5060.03,60720.36,Salary,High
INC-00646,CUST-00646,9133.49,109601.88,Salary,High
INC-00647,CUST-00647,9930.0,119160.0,Salary,Medium
INC-00648,CUST-00648,784.96,9419.52,Government Support,Low
INC-00649,CUST-00649,10332.56,123990.72,Salary,High
INC-00650,CUST-00650,7146.77,85761.24,Pension/Government,High
INC-00651,CUST-00651,10893.12,130717.44,Salary,Medium
INC-00652,CUST-00652,7300.67,87608.04,Salary,High
INC-00653,CUST-00653,7483.09,89797.08,Salary,High
INC-00654,CUST-00654,3817.56,45810.72,Business,Medium
INC-00655,CUST-00655,5940.16,71281.92,Salary,Medium
INC-00656,CUST-00656,6275.22,75302.64,Business,Low
INC-00657,CUST-00657,3515.88,42190.56,Salary,High
INC-00658,CUST-00658,863.81,10365.72,Government Support,Low
INC-00659,CUST-00659,3974.49,47693.88,Salary,High
INC-00660,CUST-00660,3122.58,37470.96,Salary,High
INC-00661,CUST-00661,10215.01,122580.12,Pension/Government,High
INC-00662,CUST-00662,5711.71,68540.52,Salary,Medium
INC-00663,CUST-00663,1249.34,14992.08,Government Support,Low
INC-00664,CUST-00664,3512.34,42148.08,Salary,High
INC-00665,CUST-00665,9275.0,111300.0,Pension/Government,High
INC-00666,CUST-00666,8524.14,102289.68,Pension/Government,High
INC-00667,CUST-00667,3322.06,39864.72,Pension/Government,High
INC-00668,CUST-00668,6580.02,78960.24,Business,Low
INC-00669,CUST-00669,5449.63,65395.56,Salary,High
INC-00670,CUST-00670,4300.85,51610.2,Salary,High
INC-00671,CUST-00671,7177.08,86124.96,Investment,High
INC-00672,CUST-00672,6589.33,79071.96,Freelance,Medium
INC-00673,CUST-00673,3853.75,46245.0,Salary,High
INC-00674,CUST-00674,8297.09,99565.08,Salary,High
INC-00675,CUST-00675,6181.49,74177.88,Investment,High
INC-00676,CUST-00676,9024.95,108299.4,Salary,Medium
INC-00677,CUST-00677,4741.19,56894.28,Salary,High
INC-00678,CUST-00678,12340.68,148088.16,Salary,High
INC-00679,CUST-00679,5368.53,64422.36,Business,Low
INC-00680,CUST-00680,7283.71,87404.52,Salary,High
INC-00681,CUST-00681,4810.06,57720.72,Freelance,Medium
INC-00682,CUST-00682,5009.39,60112.68,Pension/Government,High
INC-00683,CUST-00683,7962.68,95552.16,Salary,Medium
INC-00684,CUST-00684,7157.46,85889.52,Salary,High
INC-00685,CUST-00685,5389.38,64672.56,Freelance,Low
INC-00686,CUST-00686,5148.25,61779.0,Freelance,Medium
INC-00687,CUST-00687,3932.45,47189.4,Investment,High
INC-00688,CUST-00688,13176.47,158117.64,Salary,High
INC-00689,CUST-00689,5704.49,68453.88,Salary,Medium
INC-00690,CUST-00690,6659.89,79918.68,Salary,High
INC-00691,CUST-00691,992.9,11914.8,Government Support,Low
INC-00692,CUST-00692,5099.32,61191.84,Salary,High
INC-00693,CUST-00693,5732.95,68795.4,Salary,High
INC-00694,CUST-00694,7624.79,91497.48,Salary,Medium
INC-00695,CUST-00695,3547.82,42573.84,Salary,High
INC-00696,CUST-00696,10647.49,127769.88,Investment,High
INC-00697,CUST-00697,4042.82,48513.84,Salary,Medium
INC-00698,CUST-00698,3726.96,44723.52,Salary,High
INC-00699,CUST-00699,4113.77,49365.24,Freelance,Medium
INC-00700,CUST-00700,5510.0,66120.0,Salary,High
INC-00701,CUST-00701,8636.13,103633.56,Salary,Medium
INC-00702,CUST-00702,5263.86,63166.32,Salary,High
INC-00703,CUST-00703,4403.59,52843.08,Salary,Medium
INC-00704,CUST-00704,13659.14,163909.68,Investment,High
INC-00705,CUST-00705,8697.26,104367.12,Salary,Medium
INC-00706,CUST-00706,7210.54,86526.48,Pension/Government,High
INC-00707,CUST-00707,11641.62,139699.44,Salary,High
INC-00708,CUST-00708,4197.5,50370.0,Salary,Medium
INC-00709,CUST-00709,4007.39,48088.68,Salary,Medium
INC-00710,CUST-00710,3339.04,40068.48,Salary,Medium
INC-00711,CUST-00711,6108.07,73296.84,Pension/Government,High
INC-00712,CUST-00712,11496.23,137954.76,Salary,High
INC-00713,CUST-00713,3842.89,46114.68,Salary,Medium
INC-00714,CUST-00714,4785.67,57428.04,Business,Medium
INC-00715,CUST-00715,6262.54,75150.48,Salary,Medium
INC-00716,CUST-00716,4632.54,55590.48,Salary,High
INC-00717,CUST-00717,3817.52,45810.24,Salary,High
INC-00718,CUST-00718,6310.03,75720.36,Salary,High
INC-00719,CUST-00719,1168.88,14026.56,Government Support,Low
INC-00720,CUST-00720,4133.48,49601.76,Salary,High
INC-00721,CUST-00721,3321.29,39855.48,Freelance,Medium
INC-00722,CUST-00722,4606.39,55276.68,Salary,High
INC-00723,CUST-00723,1140.16,13681.92,Government Support,Low
INC-00724,CUST-00724,6392.23,76706.76,Pension/Government,High
INC-00725,CUST-00725,13126.49,157517.88,Business,Low
INC-00726,CUST-00726,5624.36,67492.32,Salary,Medium
INC-00727,CUST-00727,14333.45,172001.4,Investment,High
INC-00728,CUST-00728,2563.74,30764.88,Salary,High
INC-00729,CUST-00729,2850.1,34201.2,Salary,High
INC-00730,CUST-00730,3678.96,44147.52,Government Support,Low
INC-00731,CUST-00731,10983.83,131805.96,Salary,Medium
INC-00732,CUST-00732,5127.88,61534.56,Freelance,Medium
INC-00733,CUST-00733,2895.85,34750.2,Salary,High
INC-00734,CUST-00734,16601.8,199221.6,Salary,High
INC-00735,CUST-00735,3895.65,46747.8,Pension/Government,High
INC-00736,CUST-00736,6742.52,80910.24,Salary,High
INC-00737,CUST-00737,3186.11,38233.32,Salary,High
INC-00738,CUST-00738,3057.96,36695.52,Pension/Government,High
INC-00739,CUST-00739,6816.36,81796.32,Salary,High
INC-00740,CUST-00740,10023.26,120279.12,Salary,High
INC-00741,CUST-00741,11988.76,143865.12,Pension/Government,High
INC-00742,CUST-00742,6983.78,83805.36,Salary,High
INC-00743,CUST-00743,16471.79,197661.48,Salary,High
INC-00744,CUST-00744,5833.66,70003.92,Salary,High
INC-00745,CUST-00745,3967.97,47615.64,Salary,High
INC-00746,CUST-00746,9404.78,112857.36,Salary,High
INC-00747,CUST-00747,4250.66,51007.92,Investment,High
INC-00748,CUST-00748,8149.52,97794.24,Salary,Medium
INC-00749,CUST-00749,7879.79,94557.48,Salary,High
INC-00750,CUST-00750,1384.19,16610.28,Government Support,Low
INC-00751,CUST-00751,5644.67,67736.04,Salary,High
INC-00752,CUST-00752,9029.36,108352.32,Salary,High
INC-00753,CUST-00753,10339.46,124073.52,Salary,High
INC-00754,CUST-00754,3574.76,42897.12,Salary,High
INC-00755,CUST-00755,1312.24,15746.88,Government Support,Low
INC-00756,CUST-00756,6351.98,76223.76,Business,Low
INC-00757,CUST-00757,4628.29,55539.48,Salary,High
INC-00758,CUST-00758,3771.95,45263.4,Salary,High
INC-00759,CUST-00759,5505.99,66071.88,Salary,High
INC-00760,CUST-00760,5799.86,69598.32,Salary,High
INC-00761,CUST-00761,5568.18,66818.16,Salary,High
INC-00762,CUST-00762,5160.39,61924.68,Business,Low
INC-00763,CUST-00763,5255.19,63062.28,Salary,High
INC-00764,CUST-00764,1081.11,12973.32,Government Support,Low
INC-00765,CUST-00765,4800.0,57600.0,Salary,High
INC-00766,CUST-00766,17832.41,213988.92,Business,Low
INC-00767,CUST-00767,6298.19,75578.28,Salary,High
INC-00768,CUST-00768,2769.63,33235.56,Salary,Medium
INC-00769,CUST-00769,11610.38,139324.56,Investment,High
INC-00770,CUST-00770,6355.28,76263.36,Salary,High
INC-00771,CUST-00771,8872.09,106465.08,Pension/Government,High
INC-00772,CUST-00772,4460.12,53521.44,Salary,High
INC-00773,CUST-00773,8351.98,100223.76,Salary,Medium
INC-00774,CUST-00774,5499.83,65997.96,Salary,High
INC-00775,CUST-00775,6712.8,80553.6,Salary,High
INC-00776,CUST-00776,7124.28,85491.36,Salary,High
INC-00777,CUST-00777,4486.2,53834.4,Salary,Medium
INC-00778,CUST-00778,5014.54,60174.48,Salary,High
INC-00779,CUST-00779,6612.08,79344.96,Pension/Government,High
INC-00780,CUST-00780,7016.42,84197.04,Salary,High
INC-00781,CUST-00781,1213.3,14559.6,Government Support,Low
INC-00782,CUST-00782,2223.41,26680.92,Salary,High
INC-00783,CUST-00783,5827.49,69929.88,Investment,High
INC-00784,CUST-00784,4415.38,52984.56,Salary,High
INC-00785,CUST-00785,8738.95,104867.4,Salary,High
INC-00786,CUST-00786,6024.8,72297.6,Salary,High
INC-00787,CUST-00787,4180.22,50162.64,Salary,High
INC-00788,CUST-00788,5574.98,66899.76,Salary,High
INC-00789,CUST-00789,5197.06,62364.72,Salary,Medium
INC-00790,CUST-00790,6267.47,75209.64,Salary,Medium
INC-00791,CUST-00791,6225.69,74708.28,Salary,Medium
INC-00792,CUST-00792,4331.47,51977.64,Salary,High
INC-00793,CUST-00793,3625.16,43501.92,Salary,Medium
INC-00794,CUST-00794,5210.53,62526.36,Pension/Government,High
INC-00795,CUST-00795,6565.48,78785.76,Salary,Medium
INC-00796,CUST-00796,3012.98,36155.76,Government Support,Low
INC-00797,CUST-00797,4262.59,51151.08,Salary,Medium
INC-00798,CUST-00798,9982.27,119787.24,Salary,High
INC-00799,CUST-00799,5945.07,71340.84,Salary,Medium
INC-00800,CUST-00800,4956.98,59483.76,Salary,High
INC-00801,CUST-00801,5400.2,64802.4,Salary,High
INC-00802,CUST-00802,6820.14,81841.68,Business,Medium
INC-00803,CUST-00803,3163.91,37966.92,Freelance,Medium
INC-00804,CUST-00804,6034.38,72412.56,Investment,High
INC-00805,CUST-00805,4355.5,52266.0,Salary,High
INC-00806,CUST-00806,6155.55,73866.6,Pension/Government,High
INC-00807,CUST-00807,9676.91,116122.92,Salary,High
INC-00808,CUST-00808,12247.28,146967.36,Salary,Medium
INC-00809,CUST-00809,3412.65,40951.8,Salary,High
INC-00810,CUST-00810,1750.13,21001.56,Government Support,Low
INC-00811,CUST-00811,7776.06,93312.72,Salary,High
INC-00812,CUST-00812,1105.8,13269.6,Freelance,Low
INC-00813,CUST-00813,7528.25,90339.0,Salary,High
INC-00814,CUST-00814,9028.73,108344.76,Salary,High
INC-00815,CUST-00815,6870.49,82445.88,Salary,Medium
INC-00816,CUST-00816,3519.27,42231.24,Salary,Medium
INC-00817,CUST-00817,4562.24,54746.88,Investment,High
INC-00818,CUST-00818,12650.77,151809.24,Salary,High
INC-00819,CUST-00819,16473.15,197677.8,Salary,High
INC-00820,CUST-00820,5303.85,63646.2,Salary,High
INC-00821,CUST-00821,5086.03,61032.36,Salary,High
INC-00822,CUST-00822,6166.83,74001.96,Salary,High
INC-00823,CUST-00823,6096.87,73162.44,Business,Low
INC-00824,CUST-00824,7574.57,90894.84,Pension/Government,High
INC-00825,CUST-00825,3706.06,44472.72,Salary,High
INC-00826,CUST-00826,8400.43,100805.16,Salary,High
INC-00827,CUST-00827,10354.25,124251.0,Salary,High
INC-00828,CUST-00828,5699.33,68391.96,Freelance,Low
INC-00829,CUST-00829,11217.85,134614.2,Freelance,Medium
INC-00830,CUST-00830,11750.96,141011.52,Salary,High
INC-00831,CUST-00831,5392.45,64709.4,Salary,High
INC-00832,CUST-00832,8318.54,99822.48,Investment,High
INC-00833,CUST-00833,4729.44,56753.28,Freelance,Low
INC-00834,CUST-00834,1453.02,17436.24,Government Support,Low
INC-00835,CUST-00835,2978.56,35742.72,Salary,High
INC-00836,CUST-00836,8842.94,106115.28,Freelance,Low
INC-00837,CUST-00837,7226.69,86720.28,Salary,High
INC-00838,CUST-00838,5390.01,64680.12,Salary,High
INC-00839,CUST-00839,7223.42,86681.04,Salary,High
INC-00840,CUST-00840,6778.64,81343.68,Pension/Government,High
INC-00841,CUST-00841,7015.23,84182.76,Salary,High
INC-00842,CUST-00842,15466.88,185602.56,Salary,High
INC-00843,CUST-00843,7173.26,86079.12,Salary,High
INC-00844,CUST-00844,2925.15,35101.8,Salary,High
INC-00845,CUST-00845,2987.78,35853.36,Salary,Medium
INC-00846,CUST-00846,4496.02,53952.24,Salary,High
INC-00847,CUST-00847,1797.33,21567.96,Government Support,Low
INC-00848,CUST-00848,4887.95,58655.4,Salary,Medium
INC-00849,CUST-00849,5663.63,67963.56,Pension/Government,High
INC-00850,CUST-00850,6538.07,78456.84,Salary,High
INC-00851,CUST-00851,9663.65,115963.8,Pension/Government,High
INC-00852,CUST-00852,714.99,8579.88,Government Support,Low
INC-00853,CUST-00853,3226.2,38714.4,Salary,High
INC-00854,CUST-00854,10254.54,123054.48,Salary,High
