transaction_id,customer_id,transaction_date,transaction_type,category,amount,payment_method,merchant_type
TXN-0000263,CUST-00051,2020-10-10 00:00:00,Debit,Groceries,264.59,Cash,Service Provider
TXN-0000264,CUST-00052,2020-11-15 00:00:00,Debit,Dining,54.27,Debit Card,Online Retail
TXN-0000265,CUST-00052,2021-02-06 00:00:00,Debit,Utilities,150.78,Digital Wallet,Gas Station
TXN-0000266,CUST-00052,2023-11-07 00:00:00,Debit,Dining,136.21,Bank Transfer,Gas Station
TXN-0000267,CUST-00052,2025-06-05 00:00:00,Debit,Subscription,43.52,Debit Card,Gas Station
TXN-0000268,CUST-00053,2022-06-13 00:00:00,Debit,Dining,47.52,Digital Wallet,Apparel
TXN-0000269,CUST-00053,2020-06-23 00:00:00,Debit,Healthcare,302.29,Debit Card,Restaurant
TXN-0000270,CUST-00053,2025-04-13 00:00:00,Debit,Entertainment,212.15,Debit Card,Healthcare
TXN-0000271,CUST-00053,2022-09-23 00:00:00,Debit,Travel,825.35,Digital Wallet,Supermarket
TXN-0000272,CUST-00053,2024-10-14 00:00:00,Debit,Utilities,260.15,Debit Card,Service Provider
TXN-0000273,CUST-00054,2025-06-08 00:00:00,Debit,Entertainment,182.59,Cash,Service Provider
TXN-0000274,CUST-00054,2025-07-17 00:00:00,Debit,Entertainment,86.35,Bank Transfer,Apparel
TXN-0000275,CUST-00055,2023-08-29 00:00:00,Debit,Utilities,146.21,Credit Card,Apparel
TXN-0000276,CUST-00055,2025-09-20 00:00:00,Debit,Entertainment,88.36,Digital Wallet,Healthcare
TXN-0000277,CUST-00055,2025-02-25 00:00:00,Debit,Shopping,219.64,Credit Card,Restaurant
TXN-0000278,CUST-00055,2023-05-09 00:00:00,Debit,Groceries,230.57,Debit Card,Apparel
TXN-0000279,CUST-00056,2025-08-06 00:00:00,Debit,Travel,214.71,Cash,Apparel
TXN-0000280,CUST-00056,2021-02-14 00:00:00,Debit,Travel,376.21,Bank Transfer,Gas Station
TXN-0000281,CUST-00056,2023-07-30 00:00:00,Debit,Shopping,301.93,Debit Card,Electronics
TXN-0000282,CUST-00056,2025-09-07 00:00:00,Debit,Groceries,51.71,Digital Wallet,Electronics
TXN-0000283,CUST-00057,2024-10-10 00:00:00,Debit,Healthcare,250.73,Bank Transfer,Online Retail
TXN-0000284,CUST-00057,2025-04-06 00:00:00,Debit,Education,863.95,Bank Transfer,Gas Station
TXN-0000285,CUST-00057,2024-03-10 00:00:00,Debit,Shopping,270.78,Digital Wallet,Electronics
TXN-0000286,CUST-00057,2025-04-29 00:00:00,Debit,Dining,66.09,Debit Card,Apparel
TXN-0000287,CUST-00057,2025-01-11 00:00:00,Debit,Education,1108.56,Credit Card,Online Retail
TXN-0000288,CUST-00057,2025-12-16 00:00:00,Debit,Subscription,8.3,Bank Transfer,Online Retail
TXN-0000289,CUST-00058,2024-02-12 00:00:00,Debit,Shopping,383.11,Credit Card,Electronics
TXN-0000290,CUST-00058,2023-05-24 00:00:00,Debit,Groceries,174.46,Cash,Service Provider
TXN-0000291,CUST-00058,2025-07-16 00:00:00,Debit,Dining,58.38,Bank Transfer,Restaurant
TXN-0000292,CUST-00058,2024-06-21 00:00:00,Debit,Shopping,236.77,Debit Card,Apparel
TXN-0000293,CUST-00059,2025-04-21 00:00:00,Debit,Healthcare,253.65,Cash,Restaurant
TXN-0000294,CUST-00059,2025-11-08 00:00:00,Debit,Healthcare,138.41,Bank Transfer,Electronics
TXN-0000295,CUST-00059,2025-10-25 00:00:00,Debit,Utilities,120.27,Credit Card,Healthcare
TXN-0000296,CUST-00059,2025-10-12 00:00:00,Debit,Entertainment,137.53,Digital Wallet,Healthcare
TXN-0000297,CUST-00060,2024-04-25 00:00:00,Debit,Education,1630.38,Bank Transfer,Online Retail
TXN-0000298,CUST-00060,2025-12-12 00:00:00,Credit,Transfer,136.1,Bank Transfer,Healthcare
TXN-0000299,CUST-00060,2025-08-13 00:00:00,Debit,Groceries,113.1,Debit Card,Apparel
TXN-0000300,CUST-00060,2025-12-14 00:00:00,Debit,Subscription,33.58,Digital Wallet,Electronics
TXN-0000301,CUST-00061,2024-07-05 00:00:00,Debit,Groceries,42.88,Credit Card,Electronics
TXN-0000302,CUST-00061,2025-01-24 00:00:00,Debit,Utilities,201.03,Bank Transfer,Electronics
TXN-0000303,CUST-00061,2025-03-11 00:00:00,Debit,Travel,704.58,Debit Card,Supermarket
TXN-0000304,CUST-00061,2025-07-17 00:00:00,Debit,Shopping,271.77,Bank Transfer,Online Retail
TXN-0000305,CUST-00061,2025-06-18 00:00:00,Debit,Shopping,365.68,Debit Card,Electronics
TXN-0000306,CUST-00062,2024-01-20 00:00:00,Debit,Subscription,38.24,Digital Wallet,Online Retail
TXN-0000307,CUST-00062,2022-05-13 00:00:00,Debit,Shopping,112.01,Credit Card,Electronics
TXN-0000308,CUST-00062,2024-03-13 00:00:00,Debit,Dining,110.89,Cash,Restaurant
TXN-0000309,CUST-00062,2023-11-07 00:00:00,Debit,Utilities,93.97,Credit Card,Healthcare
TXN-0000310,CUST-00063,2024-10-03 00:00:00,Debit,Dining,149.14,Credit Card,Service Provider
TXN-0000311,CUST-00063,2024-01-15 00:00:00,Debit,Subscription,48.4,Cash,Online Retail
TXN-0000312,CUST-00063,2025-09-24 00:00:00,Debit,Groceries,73.42,Debit Card,Online Retail
TXN-0000313,CUST-00063,2023-03-04 00:00:00,Debit,Dining,69.67,Debit Card,Electronics
TXN-0000314,CUST-00063,2023-11-19 00:00:00,Debit,Healthcare,524.56,Debit Card,Electronics
TXN-0000315,CUST-00063,2023-05-13 00:00:00,Debit,Utilities,219.02,Credit Card,Restaurant
TXN-0000316,CUST-00064,2023-06-09 00:00:00,Debit,Utilities,246.49,Digital Wallet,Online Retail
TXN-0000317,CUST-00064,2024-06-11 00:00:00,Debit,Shopping,187.09,Digital Wallet,Gas Station
TXN-0000318,CUST-00064,2025-11-16 00:00:00,Debit,Travel,885.82,Digital Wallet,Electronics
TXN-0000319,CUST-00064,2023-10-30 00:00:00,Debit,Shopping,308.93,Credit Card,Online Retail
TXN-0000320,CUST-00064,2024-06-14 00:00:00,Debit,Education,197.26,Bank Transfer,Service Provider
TXN-0000321,CUST-00064,2024-10-26 00:00:00,Debit,Groceries,128.9,Digital Wallet,Service Provider
TXN-0000322,CUST-00064,2022-05-29 00:00:00,Debit,Transfer,644.41,Credit Card,Electronics
TXN-0000323,CUST-00064,2024-08-25 00:00:00,Debit,Entertainment,134.24,Debit Card,Healthcare
TXN-0000324,CUST-00065,2021-06-24 00:00:00,Debit,Dining,152.47,Credit Card,Gas Station
TXN-0000325,CUST-00065,2025-08-31 00:00:00,Debit,Healthcare,233.2,Cash,Online Retail
TXN-0000326,CUST-00065,2023-03-04 00:00:00,Debit,Transfer,2286.25,Digital Wallet,Gas Station
TXN-0000327,CUST-00065,2022-08-24 00:00:00,Debit,Entertainment,214.01,Digital Wallet,Electronics
TXN-0000328,CUST-00065,2021-03-01 00:00:00,Debit,Travel,705.56,Cash,Apparel
TXN-0000329,CUST-00066,2023-06-11 00:00:00,Debit,Entertainment,153.66,Digital Wallet,Restaurant
TXN-0000330,CUST-00066,2023-10-28 00:00:00,Debit,Shopping,303.68,Digital Wallet,Electronics
TXN-0000331,CUST-00066,2022-09-04 00:00:00,Debit,Utilities,87.23,Debit Card,Healthcare
TXN-0000332,CUST-00066,2025-05-07 00:00:00,Debit,Travel,126.63,Bank Transfer,Apparel
TXN-0000333,CUST-00066,2022-12-12 00:00:00,Debit,Education,86.65,Debit Card,General Merchant
TXN-0000334,CUST-00066,2025-01-12 00:00:00,Debit,Entertainment,87.71,Bank Transfer,Service Provider
TXN-0000335,CUST-00067,2023-02-27 00:00:00,Debit,Travel,780.93,Debit Card,Gas Station
TXN-0000336,CUST-00067,2021-10-06 00:00:00,Debit,Groceries,234.11,Digital Wallet,Apparel
TXN-0000337,CUST-00067,2020-05-11 00:00:00,Debit,Subscription,36.26,Digital Wallet,Online Retail
TXN-0000338,CUST-00068,2022-08-22 00:00:00,Debit,Healthcare,426.63,Credit Card,Supermarket
TXN-0000339,CUST-00068,2021-08-22 00:00:00,Debit,Groceries,46.46,Debit Card,Restaurant
TXN-0000340,CUST-00068,2023-03-17 00:00:00,Debit,Groceries,64.26,Digital Wallet,Healthcare
TXN-0000341,CUST-00068,2025-10-12 00:00:00,Debit,Dining,65.8,Digital Wallet,Service Provider
TXN-0000342,CUST-00068,2024-01-17 00:00:00,Debit,Subscription,22.18,Cash,Service Provider
TXN-0000343,CUST-00069,2024-08-23 00:00:00,Debit,Travel,527.73,Bank Transfer,Service Provider
TXN-0000344,CUST-00069,2025-11-25 00:00:00,Debit,Dining,81.01,Cash,Supermarket
TXN-0000345,CUST-00069,2025-08-06 00:00:00,Debit,Education,664.17,Bank Transfer,Gas Station
TXN-0000346,CUST-00069,2022-07-18 00:00:00,Debit,Groceries,67.79,Credit Card,Gas Station
TXN-0000347,CUST-00070,2023-09-12 00:00:00,Debit,Dining,57.33,Bank Transfer,Restaurant
TXN-0000348,CUST-00070,2021-12-26 00:00:00,Debit,Education,726.21,Digital Wallet,Online Retail
TXN-0000349,CUST-00070,2025-11-18 00:00:00,Debit,Utilities,267.0,Bank Transfer,Electronics
TXN-0000350,CUST-00070,2025-06-19 00:00:00,Debit,Travel,1182.76,Cash,Service Provider
TXN-0000351,CUST-00071,2022-05-10 00:00:00,Debit,Travel,1115.43,Digital Wallet,Apparel
TXN-0000352,CUST-00071,2024-03-20 00:00:00,Debit,Education,309.79,Cash,Supermarket
TXN-0000353,CUST-00072,2023-05-07 00:00:00,Debit,Dining,133.66,Digital Wallet,Electronics
TXN-0000354,CUST-00072,2025-10-15 00:00:00,Debit,Entertainment,203.44,Credit Card,Restaurant
TXN-0000355,CUST-00072,2023-09-01 00:00:00,Credit,Transfer,581.8,Credit Card,Restaurant
TXN-0000356,CUST-00072,2021-03-12 00:00:00,Debit,Education,384.01,Credit Card,Service Provider
TXN-0000357,CUST-00072,2024-09-05 00:00:00,Debit,Dining,142.56,Bank Transfer,Supermarket
TXN-0000358,CUST-00073,2024-04-02 00:00:00,Debit,Transfer,642.12,Cash,General Merchant
TXN-0000359,CUST-00073,2021-11-05 00:00:00,Debit,Dining,109.65,Credit Card,Online Retail
TXN-0000360,CUST-00073,2022-08-05 00:00:00,Debit,Entertainment,191.47,Debit Card,Supermarket
TXN-0000361,CUST-00073,2024-04-29 00:00:00,Debit,Dining,47.53,Digital Wallet,Electronics
TXN-0000362,CUST-00073,2022-01-15 00:00:00,Debit,Education,893.03,Cash,Apparel
TXN-0000363,CUST-00074,2025-03-05 00:00:00,Debit,Utilities,196.84,Bank Transfer,Healthcare
TXN-0000364,CUST-00074,2025-02-23 00:00:00,Debit,Utilities,109.79,Cash,Supermarket
TXN-0000365,CUST-00074,2025-10-31 00:00:00,Debit,Healthcare,212.15,Cash,Restaurant
TXN-0000366,CUST-00074,2025-09-22 00:00:00,Debit,Utilities,225.11,Digital Wallet,Service Provider
TXN-0000367,CUST-00074,2025-03-11 00:00:00,Debit,Shopping,191.85,Credit Card,General Merchant
TXN-0000368,CUST-00074,2025-01-19 00:00:00,Debit,Entertainment,100.26,Digital Wallet,Online Retail
TXN-0000369,CUST-00074,2025-05-15 00:00:00,Debit,Healthcare,330.22,Debit Card,Supermarket
TXN-0000370,CUST-00074,2025-10-10 00:00:00,Debit,Dining,103.71,Debit Card,Restaurant
TXN-0000371,CUST-00074,2025-03-06 00:00:00,Debit,Healthcare,356.92,Digital Wallet,Restaurant
TXN-0000372,CUST-00074,2025-10-14 00:00:00,Debit,Healthcare,585.84,Digital Wallet,Gas Station
TXN-0000373,CUST-00075,2025-08-31 00:00:00,Debit,Utilities,110.56,Credit Card,Service Provider
TXN-0000374,CUST-00075,2025-08-06 00:00:00,Debit,Utilities,65.08,Cash,Online Retail
TXN-0000375,CUST-00075,2025-12-07 00:00:00,Debit,Subscription,37.71,Bank Transfer,Apparel
TXN-0000376,CUST-00075,2023-08-31 00:00:00,Debit,Subscription,27.11,Digital Wallet,Supermarket
TXN-0000377,CUST-00075,2025-06-20 00:00:00,Debit,Subscription,53.19,Bank Transfer,Apparel
TXN-0000378,CUST-00075,2018-07-22 00:00:00,Debit,Groceries,104.97,Digital Wallet,Gas Station
TXN-0000379,CUST-00075,2019-11-23 00:00:00,Debit,Utilities,94.67,Digital Wallet,Gas Station
TXN-0000380,CUST-00076,2023-06-28 00:00:00,Debit,Groceries,99.74,Bank Transfer,Apparel
TXN-0000381,CUST-00076,2025-10-16 00:00:00,Debit,Shopping,30.32,Cash,Electronics
TXN-0000382,CUST-00076,2024-06-27 00:00:00,Debit,Shopping,286.47,Digital Wallet,Supermarket
TXN-0000383,CUST-00077,2024-10-15 00:00:00,Debit,Groceries,98.89,Bank Transfer,Supermarket
TXN-0000384,CUST-00077,2023-12-04 00:00:00,Debit,Entertainment,103.1,Digital Wallet,Healthcare
TXN-0000385,CUST-00077,2025-06-16 00:00:00,Debit,Shopping,38.51,Credit Card,Healthcare
TXN-0000386,CUST-00077,2025-06-22 00:00:00,Debit,Education,687.0,Credit Card,Electronics
TXN-0000387,CUST-00077,2024-05-30 00:00:00,Debit,Travel,608.22,Debit Card,Restaurant
TXN-0000388,CUST-00077,2024-10-07 00:00:00,Debit,Entertainment,88.37,Bank Transfer,Service Provider
TXN-0000389,CUST-00078,2024-08-21 00:00:00,Credit,Transfer,865.57,Cash,Electronics
TXN-0000390,CUST-00078,2025-09-21 00:00:00,Debit,Utilities,149.38,Debit Card,Supermarket
TXN-0000391,CUST-00078,2024-11-27 00:00:00,Debit,Utilities,97.64,Cash,Apparel
TXN-0000392,CUST-00078,2025-06-20 00:00:00,Debit,Entertainment,61.6,Credit Card,Gas Station
TXN-0000393,CUST-00078,2025-09-05 00:00:00,Debit,Groceries,178.65,Digital Wallet,Service Provider
TXN-0000394,CUST-00079,2024-12-27 00:00:00,Debit,Groceries,58.71,Debit Card,Online Retail
TXN-0000395,CUST-00079,2023-01-09 00:00:00,Debit,Shopping,323.73,Debit Card,Restaurant
TXN-0000396,CUST-00079,2023-06-05 00:00:00,Debit,Transfer,1334.42,Digital Wallet,Apparel
TXN-0000397,CUST-00079,2023-08-25 00:00:00,Debit,Entertainment,169.13,Digital Wallet,Apparel
TXN-0000398,CUST-00079,2021-03-05 00:00:00,Debit,Utilities,163.98,Digital Wallet,Restaurant
TXN-0000399,CUST-00080,2024-02-17 00:00:00,Credit,Transfer,652.83,Credit Card,Healthcare
TXN-0000400,CUST-00080,2024-11-23 00:00:00,Debit,Travel,123.88,Debit Card,Supermarket
TXN-0000401,CUST-00080,2024-10-12 00:00:00,Debit,Transfer,772.42,Credit Card,Electronics
TXN-0000402,CUST-00080,2024-02-29 00:00:00,Debit,Travel,385.55,Digital Wallet,Apparel
TXN-0000403,CUST-00080,2025-05-29 00:00:00,Debit,Entertainment,183.78,Credit Card,Restaurant
TXN-0000404,CUST-00081,2020-12-03 00:00:00,Debit,Utilities,192.4,Digital Wallet,Healthcare
TXN-0000405,CUST-00081,2023-09-23 00:00:00,Debit,Transfer,713.24,Bank Transfer,Supermarket
TXN-0000406,CUST-00082,2024-01-20 00:00:00,Debit,Education,950.99,Digital Wallet,Healthcare
TXN-0000407,CUST-00082,2025-10-04 00:00:00,Debit,Utilities,116.28,Debit Card,Restaurant
TXN-0000408,CUST-00082,2025-04-29 00:00:00,Debit,Groceries,122.77,Credit Card,Service Provider
TXN-0000409,CUST-00083,2024-06-01 00:00:00,Debit,Healthcare,214.18,Digital Wallet,Healthcare
TXN-0000410,CUST-00083,2025-03-12 00:00:00,Debit,Groceries,150.76,Bank Transfer,Restaurant
TXN-0000411,CUST-00083,2023-01-24 00:00:00,Debit,Entertainment,56.75,Bank Transfer,Restaurant
TXN-0000412,CUST-00083,2022-03-05 00:00:00,Debit,Entertainment,186.37,Credit Card,Electronics
TXN-0000413,CUST-00083,2021-10-05 00:00:00,Debit,Healthcare,460.07,Debit Card,Apparel
TXN-0000414,CUST-00083,2022-05-31 00:00:00,Debit,Education,451.2,Credit Card,Electronics
TXN-0000415,CUST-00084,2021-08-02 00:00:00,Credit,Transfer,164.14,Digital Wallet,Electronics
TXN-0000416,CUST-00084,2020-07-07 00:00:00,Debit,Healthcare,535.05,Digital Wallet,Online Retail
TXN-0000417,CUST-00085,2025-12-11 00:00:00,Debit,Healthcare,221.51,Debit Card,Supermarket
TXN-0000418,CUST-00085,2025-12-04 00:00:00,Debit,Utilities,249.94,Cash,Apparel
TXN-0000419,CUST-00085,2025-04-12 00:00:00,Credit,Transfer,59.55,Credit Card,Gas Station
TXN-0000420,CUST-00086,2024-05-27 00:00:00,Debit,Groceries,78.88,Cash,Service Provider
TXN-0000421,CUST-00086,2020-03-26 00:00:00,Debit,Travel,1139.74,Bank Transfer,Electronics
TXN-0000422,CUST-00086,2024-01-13 00:00:00,Debit,Dining,68.94,Cash,Service Provider
TXN-0000423,CUST-00086,2023-01-22 00:00:00,Debit,Healthcare,263.43,Cash,Healthcare
TXN-0000424,CUST-00087,2023-05-24 00:00:00,Debit,Dining,34.14,Bank Transfer,Restaurant
TXN-0000425,CUST-00087,2023-10-30 00:00:00,Debit,Transfer,443.02,Credit Card,Supermarket
TXN-0000426,CUST-00087,2021-10-08 00:00:00,Debit,Entertainment,12.72,Credit Card,Healthcare
TXN-0000427,CUST-00088,2023-07-20 00:00:00,Debit,Utilities,269.35,Bank Transfer,Service Provider
TXN-0000428,CUST-00088,2023-03-04 00:00:00,Debit,Education,495.49,Cash,Restaurant
TXN-0000429,CUST-00088,2022-11-09 00:00:00,Debit,Healthcare,204.94,Cash,Electronics
TXN-0000430,CUST-00088,2020-08-08 00:00:00,Debit,Transfer,1766.45,Cash,Gas Station
TXN-0000431,CUST-00088,2025-08-20 00:00:00,Debit,Healthcare,425.18,Debit Card,Online Retail
TXN-0000432,CUST-00088,2021-11-17 00:00:00,Debit,Shopping,218.43,Digital Wallet,Online Retail
TXN-0000433,CUST-00088,2023-04-05 00:00:00,Debit,Utilities,74.44,Cash,Apparel
TXN-0000434,CUST-00088,2023-07-22 00:00:00,Debit,Utilities,50.21,Credit Card,Electronics
TXN-0000435,CUST-00088,2025-11-12 00:00:00,Debit,Healthcare,190.26,Debit Card,Service Provider
TXN-0000436,CUST-00088,2022-02-08 00:00:00,Debit,Education,1515.61,Debit Card,Supermarket
TXN-0000437,CUST-00088,2025-03-27 00:00:00,Debit,Utilities,128.9,Cash,Gas Station
TXN-0000438,CUST-00089,2023-05-25 00:00:00,Debit,Shopping,207.04,Bank Transfer,Restaurant
TXN-0000439,CUST-00089,2024-04-23 00:00:00,Debit,Groceries,110.35,Digital Wallet,Service Provider
TXN-0000440,CUST-00089,2022-08-30 00:00:00,Debit,Utilities,275.43,Debit Card,Online Retail
TXN-0000441,CUST-00089,2024-01-26 00:00:00,Debit,Shopping,53.92,Debit Card,Gas Station
TXN-0000442,CUST-00089,2024-08-14 00:00:00,Debit,Subscription,24.39,Digital Wallet,Restaurant
TXN-0000443,CUST-00090,2022-10-02 00:00:00,Debit,Shopping,218.18,Credit Card,Service Provider
TXN-0000444,CUST-00090,2021-04-19 00:00:00,Debit,Utilities,260.86,Bank Transfer,Supermarket
TXN-0000445,CUST-00091,2024-05-31 00:00:00,Debit,Transfer,142.71,Debit Card,Healthcare
TXN-0000446,CUST-00091,2022-12-08 00:00:00,Debit,Utilities,48.55,Digital Wallet,Restaurant
TXN-0000447,CUST-00091,2025-05-22 00:00:00,Debit,Entertainment,150.93,Credit Card,Healthcare
TXN-0000448,CUST-00092,2019-08-26 00:00:00,Debit,Subscription,47.16,Debit Card,Restaurant
TXN-0000449,CUST-00092,2020-08-17 00:00:00,Debit,Travel,986.25,Digital Wallet,Healthcare
TXN-0000450,CUST-00092,2024-02-19 00:00:00,Debit,Dining,43.92,Bank Transfer,Gas Station
TXN-0000451,CUST-00093,2024-11-18 00:00:00,Debit,Groceries,279.67,Credit Card,Service Provider
TXN-0000452,CUST-00093,2025-03-30 00:00:00,Debit,Transfer,1401.47,Bank Transfer,Service Provider
TXN-0000453,CUST-00093,2025-10-01 00:00:00,Debit,Groceries,114.79,Credit Card,Restaurant
TXN-0000454,CUST-00093,2025-08-25 00:00:00,Debit,Education,211.62,Cash,Restaurant
TXN-0000455,CUST-00093,2025-08-22 00:00:00,Debit,Groceries,127.44,Digital Wallet,Electronics
TXN-0000456,CUST-00093,2025-09-25 00:00:00,Debit,Groceries,212.89,Debit Card,Gas Station
TXN-0000457,CUST-00094,2024-12-20 00:00:00,Debit,Travel,563.25,Credit Card,Service Provider
TXN-0000458,CUST-00094,2025-12-12 00:00:00,Debit,Travel,285.05,Digital Wallet,Supermarket
TXN-0000459,CUST-00094,2021-07-22 00:00:00,Debit,Shopping,197.56,Digital Wallet,Electronics
TXN-0000460,CUST-00094,2024-08-01 00:00:00,Debit,Education,823.92,Bank Transfer,Service Provider
TXN-0000461,CUST-00094,2021-05-03 00:00:00,Debit,Shopping,328.72,Cash,Online Retail
TXN-0000462,CUST-00094,2021-09-03 00:00:00,Debit,Utilities,307.61,Digital Wallet,Electronics
TXN-0000463,CUST-00094,2023-11-04 00:00:00,Debit,Travel,1085.11,Credit Card,Electronics
TXN-0000464,CUST-00094,2021-04-19 00:00:00,Debit,Healthcare,198.0,Digital Wallet,Restaurant
TXN-0000465,CUST-00095,2024-12-31 00:00:00,Debit,Healthcare,93.26,Credit Card,Electronics
TXN-0000466,CUST-00095,2025-02-07 00:00:00,Debit,Dining,29.18,Debit Card,Service Provider
TXN-0000467,CUST-00095,2025-03-30 00:00:00,Debit,Utilities,125.65,Credit Card,Supermarket
TXN-0000468,CUST-00095,2024-11-12 00:00:00,Debit,Transfer,1779.51,Debit Card,Supermarket
TXN-0000469,CUST-00096,2022-11-14 00:00:00,Debit,Subscription,41.06,Debit Card,Online Retail
TXN-0000470,CUST-00096,2024-07-03 00:00:00,Debit,Groceries,223.88,Debit Card,Healthcare
TXN-0000471,CUST-00096,2022-12-23 00:00:00,Debit,Healthcare,403.29,Debit Card,Restaurant
TXN-0000472,CUST-00096,2025-06-30 00:00:00,Debit,Entertainment,129.11,Credit Card,Apparel
TXN-0000473,CUST-00096,2024-08-16 00:00:00,Debit,Subscription,53.25,Bank Transfer,Restaurant
TXN-0000474,CUST-00096,2023-11-04 00:00:00,Debit,Utilities,94.26,Digital Wallet,Restaurant
TXN-0000475,CUST-00096,2025-08-20 00:00:00,Debit,Dining,92.51,Debit Card,Electronics
TXN-0000476,CUST-00097,2025-10-04 00:00:00,Debit,Entertainment,140.46,Bank Transfer,Electronics
TXN-0000477,CUST-00097,2022-02-08 00:00:00,Debit,Groceries,54.81,Debit Card,Electronics
TXN-0000478,CUST-00097,2023-08-05 00:00:00,Debit,Healthcare,38.26,Cash,Service Provider
TXN-0000479,CUST-00097,2025-03-19 00:00:00,Debit,Entertainment,204.33,Cash,Electronics
TXN-0000480,CUST-00097,2023-08-15 00:00:00,Debit,Travel,861.02,Cash,Gas Station
TXN-0000481,CUST-00098,2020-06-26 00:00:00,Debit,Entertainment,183.21,Cash,Gas Station
TXN-0000482,CUST-00098,2022-02-20 00:00:00,Debit,Entertainment,74.31,Cash,Restaurant
TXN-0000483,CUST-00098,2025-05-21 00:00:00,Debit,Groceries,168.85,Cash,Service Provider
TXN-0000484,CUST-00098,2025-04-25 00:00:00,Debit,Groceries,76.25,Digital Wallet,Online Retail
TXN-0000485,CUST-00099,2022-06-03 00:00:00,Debit,Healthcare,298.12,Debit Card,Restaurant
TXN-0000486,CUST-00099,2025-05-23 00:00:00,Credit,Transfer,847.04,Debit Card,Electronics
TXN-0000487,CUST-00099,2023-09-07 00:00:00,Debit,Travel,650.31,Cash,Service Provider
TXN-0000488,CUST-00099,2023-05-25 00:00:00,Debit,Utilities,255.91,Cash,Electronics
TXN-0000489,CUST-00099,2022-04-02 00:00:00,Debit,Entertainment,80.09,Debit Card,Electronics
TXN-0000490,CUST-00099,2025-11-29 00:00:00,Debit,Transfer,251.77,Bank Transfer,Service Provider
TXN-0000491,CUST-00099,2021-07-05 00:00:00,Debit,Healthcare,275.16,Debit Card,Gas Station
TXN-0000492,CUST-00099,2022-07-31 00:00:00,Debit,Healthcare,259.44,Bank Transfer,Apparel
TXN-0000493,CUST-00099,2019-08-16 00:00:00,Credit,Transfer,2134.09,Debit Card,Apparel
TXN-0000494,CUST-00100,2025-11-10 00:00:00,Debit,Groceries,186.23,Debit Card,Restaurant
TXN-0000495,CUST-00100,2024-11-30 00:00:00,Debit,Groceries,191.76,Bank Transfer,Service Provider
TXN-0000496,CUST-00100,2025-08-06 00:00:00,Debit,Travel,822.69,Digital Wallet,Apparel
TXN-0000497,CUST-00101,2021-02-17 00:00:00,Debit,Entertainment,161.45,Debit Card,Online Retail
TXN-0000498,CUST-00101,2021-01-01 00:00:00,Debit,Entertainment,126.71,Digital Wallet,Gas Station
TXN-0000499,CUST-00101,2021-11-14 00:00:00,Debit,Education,1266.64,Credit Card,Online Retail
TXN-0000500,CUST-00101,2019-03-29 00:00:00,Debit,Dining,152.84,Debit Card,Restaurant
TXN-0000501,CUST-00101,2020-08-21 00:00:00,Debit,Travel,751.05,Bank Transfer,Service Provider
TXN-0000502,CUST-00101,2022-11-13 00:00:00,Debit,Utilities,109.09,Bank Transfer,Restaurant
TXN-0000503,CUST-00101,2022-04-18 00:00:00,Debit,Shopping,436.54,Debit Card,Gas Station
