customer_id,age,gender,education,employment_status,marital_status,city_tier,occupation,customer_since
CUST-00311,74,Male,High School,Employed,Married,Tier 2,Software/Tech,2024-12-28
CUST-00312,42,Female,Bachelor'S,Employed,Married,Tier 2,Education,2019-11-07
CUST-00313,67,Non-Binary,Bachelor'S,Retired,Widowed,Tier 3,Retired,2024-05-14
CUST-00314,40,Male,High School,Employed,Married,Tier 3,Finance/Banking,2018-10-07
CUST-00315,48,Male,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2021-03-24
CUST-00316,47,Female,Master'S,Employed,Married,Tier 2,Retail/Hospitality,2020-11-06
CUST-00317,59,Female,High School,Employed,Single,Tier 1,Education,2022-08-14
CUST-00318,52,Male,Bachelor'S,Employed,Married,Tier 3,Healthcare,2024-07-02
CUST-00319,24,Male,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2022-07-22
CUST-00320,33,Male,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2018-05-05
CUST-00321,43,Non-Binary,Master'S,Employed,Married,Tier 3,Retail/Hospitality,2024-08-29
CUST-00322,65,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2019-01-13
CUST-00323,74,Female,Associate,Retired,Single,Tier 2,Retired,2020-03-28
CUST-00324,69,Female,High School,Retired,Married,Tier 2,Retired,2021-12-15
CUST-00325,66,Male,Associate,Retired,Divorced,Tier 2,Retired,2023-04-03
CUST-00326,19,Female,Bachelor'S,Student,Single,Tier 3,Student,2021-02-07
CUST-00327,18,Male,Bachelor'S,Student,Married,Tier 1,Student,2023-10-05
CUST-00328,65,Female,Doctorate,Retired,Single,Tier 3,Retired,2020-04-03
CUST-00329,29,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2023-09-22
CUST-00330,22,Female,Bachelor'S,Employed,Married,Tier 2,Education,2019-10-22
CUST-00331,54,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2022-12-09
CUST-00332,49,Male,High School,Employed,Single,Tier 2,Management/Executive,2020-05-26
CUST-00333,72,Male,Bachelor'S,Employed,Married,Tier 3,Education,2021-06-04
CUST-00334,26,Male,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2019-12-31
CUST-00335,58,Male,Doctorate,Employed,Single,Tier 2,Finance/Banking,2021-07-17
CUST-00336,52,Female,Associate,Employed,Single,Tier 2,Healthcare,2024-04-02
CUST-00337,36,Female,Doctorate,Employed,Married,Tier 2,Trades/Manufacturing,2021-01-28
CUST-00338,65,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2022-05-31
CUST-00339,33,Female,High School,Employed,Single,Tier 2,Management/Executive,2021-04-27
CUST-00340,20,Female,High School,Employed,Single,Tier 3,Software/Tech,2018-12-19
CUST-00341,37,Female,High School,Employed,Single,Tier 3,Healthcare,2019-09-29
CUST-00342,41,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2021-05-24
CUST-00343,71,Male,High School,Self-Employed,Married,Tier 2,Software/Tech,2020-08-26
CUST-00344,73,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2019-02-12
CUST-00345,50,Female,Doctorate,Self-Employed,Married,Tier 1,Education,2018-07-16
CUST-00346,41,Male,Bachelor'S,Self-Employed,Married,Tier 3,Finance/Banking,2019-08-14
CUST-00347,69,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2024-10-12
CUST-00348,28,Male,High School,Employed,Divorced,Tier 1,Finance/Banking,2020-08-06
CUST-00349,66,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2024-05-12
CUST-00350,25,Male,Associate,Self-Employed,Single,Tier 3,Education,2023-02-14
CUST-00351,53,Male,Master'S,Employed,Single,Tier 2,Software/Tech,2022-10-16
CUST-00352,55,Male,High School,Self-Employed,Married,Tier 1,Healthcare,2020-07-17
CUST-00353,57,Male,Bachelor'S,Employed,Divorced,Tier 2,Trades/Manufacturing,2024-11-28
CUST-00354,37,Female,Bachelor'S,Self-Employed,Single,Tier 1,Retail/Hospitality,2020-05-27
CUST-00355,52,Male,Bachelor'S,Employed,Divorced,Tier 1,Finance/Banking,2022-08-20
CUST-00356,65,Male,Master'S,Self-Employed,Single,Tier 3,Other,2019-01-11
CUST-00357,42,Female,High School,Employed,Single,Tier 3,Trades/Manufacturing,2018-01-11
CUST-00358,52,Male,Associate,Employed,Divorced,Tier 3,Healthcare,2020-05-18
CUST-00359,42,Male,Bachelor'S,Employed,Single,Tier 1,Other,2022-07-01
CUST-00360,46,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2019-07-16
CUST-00361,35,Male,Bachelor'S,Self-Employed,Single,Tier 1,Healthcare,2022-08-06
CUST-00362,63,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2023-12-20
CUST-00363,35,Male,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2024-05-24
CUST-00364,19,Female,Doctorate,Employed,Widowed,Tier 1,Management/Executive,2019-03-12
CUST-00365,71,Female,Bachelor'S,Employed,Married,Tier 2,Trades/Manufacturing,2023-01-28
CUST-00366,52,Female,Master'S,Employed,Single,Tier 2,Software/Tech,2022-10-04
CUST-00367,33,Female,Bachelor'S,Self-Employed,Married,Tier 2,Software/Tech,2019-08-29
CUST-00368,58,Male,High School,Employed,Single,Tier 1,Finance/Banking,2023-04-21
CUST-00369,53,Male,High School,Employed,Married,Tier 1,Trades/Manufacturing,2023-08-07
CUST-00370,50,Female,Bachelor'S,Self-Employed,Married,Tier 2,Finance/Banking,2021-11-06
CUST-00371,21,Female,Bachelor'S,Student,Single,Tier 2,Student,2022-11-03
CUST-00372,50,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-09-10
CUST-00373,31,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2021-01-09
CUST-00374,38,Male,Doctorate,Employed,Married,Tier 1,Education,2022-02-19
CUST-00375,65,Male,Bachelor'S,Employed,Divorced,Tier 3,Retail/Hospitality,2023-09-18
CUST-00376,37,Male,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2022-11-05
CUST-00377,73,Male,Associate,Self-Employed,Single,Tier 2,Software/Tech,2020-09-13
CUST-00378,25,Female,Bachelor'S,Employed,Married,Tier 2,Education,2022-12-29
CUST-00379,24,Female,Master'S,Employed,Married,Tier 1,Other,2020-06-21
CUST-00380,20,Male,High School,Student,Single,Tier 2,Student,2023-02-21
CUST-00381,34,Male,Doctorate,Employed,Single,Tier 3,Finance/Banking,2024-02-04
CUST-00382,50,Female,Doctorate,Employed,Married,Tier 1,Management/Executive,2021-01-16
CUST-00383,65,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2018-11-01
CUST-00384,29,Female,Associate,Employed,Married,Tier 1,Education,2024-12-18
CUST-00385,68,Male,High School,Retired,Single,Tier 3,Retired,2022-01-28
CUST-00386,39,Female,Associate,Employed,Married,Tier 1,Retail/Hospitality,2024-05-12
CUST-00387,72,Male,High School,Retired,Married,Tier 1,Retired,2019-04-03
CUST-00388,39,Male,Bachelor'S,Unemployed,Married,Tier 1,Unemployed,2020-08-23
CUST-00389,63,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2020-08-01
CUST-00390,47,Male,Bachelor'S,Self-Employed,Married,Tier 2,Retail/Hospitality,2020-10-13
CUST-00391,55,Male,Associate,Employed,Single,Tier 2,Software/Tech,2018-05-16
CUST-00392,55,Female,High School,Employed,Single,Tier 2,Other,2020-12-03
CUST-00393,62,Male,Bachelor'S,Employed,Single,Tier 3,Healthcare,2021-09-03
CUST-00394,68,Male,Doctorate,Retired,Single,Tier 2,Retired,2018-04-18
CUST-00395,71,Female,Bachelor'S,Employed,Divorced,Tier 2,Management/Executive,2024-07-14
CUST-00396,25,Female,Bachelor'S,Self-Employed,Married,Tier 1,Education,2021-01-11
CUST-00397,44,Non-Binary,Bachelor'S,Employed,Divorced,Tier 2,Retail/Hospitality,2021-12-13
CUST-00398,44,Female,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2024-09-25
CUST-00399,51,Male,Master'S,Employed,Married,Tier 3,Education,2021-07-09
CUST-00400,38,Female,High School,Employed,Single,Tier 2,Trades/Manufacturing,2021-01-25
CUST-00401,47,Female,Master'S,Employed,Single,Tier 3,Other,2020-03-28
CUST-00402,50,Female,Associate,Employed,Married,Tier 2,Software/Tech,2020-06-07
CUST-00403,45,Male,Master'S,Employed,Married,Tier 3,Software/Tech,2018-03-02
CUST-00404,64,Male,Associate,Employed,Single,Tier 3,Education,2019-07-16
CUST-00405,50,Male,Master'S,Employed,Single,Tier 1,Software/Tech,2023-10-25
CUST-00406,22,Female,Doctorate,Employed,Single,Tier 2,Education,2021-06-08
CUST-00407,65,Female,High School,Retired,Single,Tier 1,Retired,2024-12-21
CUST-00408,36,Female,Doctorate,Self-Employed,Married,Tier 1,Software/Tech,2018-12-02
CUST-00409,21,Male,High School,Student,Single,Tier 2,Student,2024-10-21
CUST-00410,52,Female,High School,Employed,Married,Tier 1,Software/Tech,2024-11-22
CUST-00411,66,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2024-07-30
CUST-00412,34,Male,Doctorate,Employed,Single,Tier 2,Education,2022-06-08
CUST-00413,61,Female,Bachelor'S,Self-Employed,Married,Tier 1,Trades/Manufacturing,2019-03-03
CUST-00414,45,Male,Bachelor'S,Employed,Married,Tier 3,Trades/Manufacturing,2024-02-22
CUST-00415,47,Female,Bachelor'S,Employed,Single,Tier 3,Healthcare,2018-12-15
CUST-00416,46,Female,Doctorate,Employed,Married,Tier 3,Other,2021-05-20
CUST-00417,63,Female,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2018-05-22
CUST-00418,70,Female,High School,Retired,Divorced,Tier 2,Retired,2020-02-25
CUST-00419,23,Female,Associate,Employed,Single,Tier 2,Management/Executive,2021-07-18
CUST-00420,52,Female,High School,Employed,Married,Tier 1,Software/Tech,2018-03-30
CUST-00421,58,Male,Bachelor'S,Employed,Divorced,Tier 1,Trades/Manufacturing,2021-07-16
CUST-00422,54,Female,High School,Employed,Divorced,Tier 2,Software/Tech,2022-07-14
CUST-00423,41,Male,Associate,Employed,Married,Tier 2,Management/Executive,2024-12-03
CUST-00424,46,Male,Master'S,Employed,Single,Tier 1,Retail/Hospitality,2019-06-20
CUST-00425,66,Female,Associate,Employed,Married,Tier 1,Education,2021-12-12
CUST-00426,63,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2024-09-08
CUST-00427,70,Male,Associate,Retired,Married,Tier 1,Retired,2022-02-17
CUST-00428,48,Male,High School,Employed,Married,Tier 3,Software/Tech,2022-09-22
CUST-00429,52,Male,Associate,Employed,Married,Tier 2,Healthcare,2023-09-04
CUST-00430,50,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2021-02-02
CUST-00431,69,Male,Master'S,Employed,Married,Tier 1,Software/Tech,2021-12-10
CUST-00432,38,Female,Associate,Employed,Single,Tier 1,Education,2020-12-24
CUST-00433,49,Male,Associate,Employed,Married,Tier 2,Healthcare,2020-11-18
CUST-00434,40,Male,Bachelor'S,Self-Employed,Married,Tier 1,Finance/Banking,2024-11-11
CUST-00435,50,Male,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2020-11-11
CUST-00436,20,Non-Binary,Bachelor'S,Student,Married,Tier 2,Student,2020-11-05
CUST-00437,35,Male,Doctorate,Employed,Married,Tier 1,Healthcare,2023-04-20
CUST-00438,42,Male,Bachelor'S,Employed,Married,Tier 2,Education,2021-06-08
CUST-00439,59,Male,Bachelor'S,Employed,Single,Tier 2,Education,2018-08-16
CUST-00440,48,Female,Master'S,Employed,Married,Tier 3,Finance/Banking,2022-11-24
CUST-00441,71,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2018-08-15
CUST-00442,75,Male,Associate,Employed,Single,Tier 2,Education,2021-12-30
CUST-00443,20,Male,Associate,Student,Married,Tier 2,Student,2018-10-14
CUST-00444,57,Male,High School,Self-Employed,Married,Tier 1,Software/Tech,2023-12-06
CUST-00445,63,Female,High School,Employed,Widowed,Tier 3,Finance/Banking,2021-10-24
CUST-00446,41,Female,High School,Employed,Married,Tier 2,Healthcare,2023-07-07
CUST-00447,67,Male,High School,Employed,Widowed,Tier 2,Finance/Banking,2022-04-08
CUST-00448,49,Male,Master'S,Self-Employed,Single,Tier 2,Healthcare,2022-11-03
CUST-00449,64,Male,Master'S,Employed,Married,Tier 1,Finance/Banking,2018-03-06
CUST-00450,39,Male,Bachelor'S,Unemployed,Widowed,Tier 3,Unemployed,2022-02-21
CUST-00451,40,Female,Master'S,Employed,Married,Tier 3,Software/Tech,2020-04-06
CUST-00452,19,Male,High School,Student,Married,Tier 1,Student,2018-09-12
CUST-00453,44,Male,Master'S,Employed,Married,Tier 2,Finance/Banking,2024-10-02
CUST-00454,59,Male,Bachelor'S,Self-Employed,Married,Tier 1,Software/Tech,2023-10-12
CUST-00455,19,Female,High School,Employed,Divorced,Tier 1,Management/Executive,2023-08-20
CUST-00456,43,Female,High School,Unemployed,Married,Tier 1,Unemployed,2020-12-06
CUST-00457,34,Male,Associate,Employed,Married,Tier 3,Education,2018-05-03
CUST-00458,57,Male,High School,Employed,Divorced,Tier 2,Healthcare,2019-01-14
CUST-00459,50,Male,Associate,Employed,Single,Tier 2,Other,2018-02-02
CUST-00460,26,Female,High School,Employed,Married,Tier 3,Software/Tech,2020-10-26
CUST-00461,60,Male,High School,Self-Employed,Widowed,Tier 2,Education,2019-06-17
CUST-00462,71,Female,Associate,Retired,Single,Tier 1,Retired,2023-01-13
CUST-00463,65,Female,Doctorate,Retired,Married,Tier 1,Retired,2024-11-26
CUST-00464,56,Female,High School,Employed,Married,Tier 1,Management/Executive,2019-06-17
CUST-00465,46,Male,High School,Self-Employed,Single,Tier 1,Healthcare,2023-07-15
CUST-00466,59,Female,Bachelor'S,Self-Employed,Married,Tier 3,Finance/Banking,2024-01-30
CUST-00467,72,Female,Master'S,Retired,Married,Tier 2,Retired,2021-11-11
CUST-00468,43,Male,Associate,Employed,Married,Tier 1,Finance/Banking,2021-01-04
CUST-00469,52,Male,Master'S,Employed,Married,Tier 2,Software/Tech,2018-02-02
CUST-00470,67,Male,Associate,Retired,Married,Tier 1,Retired,2023-07-01
CUST-00471,42,Male,High School,Employed,Single,Tier 1,Other,2019-08-06
CUST-00472,41,Male,Associate,Unemployed,Married,Tier 1,Unemployed,2018-07-01
CUST-00473,30,Female,Bachelor'S,Self-Employed,Single,Tier 3,Healthcare,2018-10-18
CUST-00474,75,Male,Associate,Retired,Married,Tier 2,Retired,2024-04-26
CUST-00475,24,Female,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2020-03-12
CUST-00476,74,Male,High School,Retired,Married,Tier 2,Retired,2019-12-27
CUST-00477,53,Non-Binary,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2024-04-15
CUST-00478,62,Male,Associate,Self-Employed,Single,Tier 3,Retail/Hospitality,2024-02-29
CUST-00479,37,Female,Bachelor'S,Employed,Married,Tier 1,Education,2023-03-22
CUST-00480,18,Male,Bachelor'S,Student,Single,Tier 3,Student,2018-05-23
CUST-00481,25,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2021-01-20
CUST-00482,63,Female,High School,Employed,Married,Tier 3,Healthcare,2021-08-02
CUST-00483,33,Male,Master'S,Employed,Single,Tier 3,Healthcare,2024-08-13
CUST-00484,31,Female,Bachelor'S,Employed,Single,Tier 3,Healthcare,2024-06-05
CUST-00485,29,Female,High School,Employed,Single,Tier 3,Finance/Banking,2024-05-15
CUST-00486,68,Male,Doctorate,Employed,Widowed,Tier 2,Software/Tech,2021-09-09
CUST-00487,40,Female,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2022-01-25
CUST-00488,32,Female,Bachelor'S,Employed,Single,Tier 1,Healthcare,2024-11-24
CUST-00489,45,Male,High School,Employed,Single,Tier 2,Education,2019-07-23
CUST-00490,51,Female,Bachelor'S,Employed,Married,Tier 3,Education,2019-03-05
CUST-00491,19,Female,High School,Employed,Married,Tier 2,Healthcare,2021-06-05
CUST-00492,49,Male,Bachelor'S,Employed,Single,Tier 1,Education,2022-05-04
CUST-00493,40,Male,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2020-11-04
CUST-00494,39,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2022-11-12
CUST-00495,68,Male,High School,Retired,Divorced,Tier 2,Retired,2019-09-26
CUST-00496,42,Male,Master'S,Employed,Single,Tier 2,Education,2023-12-21
CUST-00497,75,Male,Associate,Retired,Single,Tier 3,Retired,2019-09-09
CUST-00498,39,Female,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2019-04-13
CUST-00499,75,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2024-07-05
CUST-00500,75,Male,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2022-06-18
CUST-00501,39,Female,Associate,Employed,Single,Tier 3,Software/Tech,2019-07-23
CUST-00502,66,Male,Associate,Retired,Married,Tier 2,Retired,2024-09-30
CUST-00503,69,Female,Associate,Retired,Single,Tier 2,Retired,2024-12-04
CUST-00504,59,Non-Binary,Bachelor'S,Employed,Single,Tier 1,Healthcare,2019-02-22
CUST-00505,23,Female,Associate,Unemployed,Married,Tier 3,Unemployed,2018-06-01
CUST-00506,32,Female,Bachelor'S,Self-Employed,Married,Tier 2,Trades/Manufacturing,2023-07-09
CUST-00507,71,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2020-03-14
CUST-00508,60,Female,High School,Self-Employed,Single,Tier 1,Healthcare,2022-04-01
CUST-00509,54,Male,Associate,Employed,Single,Tier 2,Finance/Banking,2020-04-05
CUST-00510,50,Male,High School,Employed,Single,Tier 2,Software/Tech,2019-01-04
CUST-00511,25,Male,Associate,Employed,Married,Tier 1,Software/Tech,2020-10-23
CUST-00512,70,Male,Bachelor'S,Self-Employed,Single,Tier 3,Software/Tech,2020-09-03
CUST-00513,61,Female,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2021-08-03
CUST-00514,61,Male,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2022-11-30
CUST-00515,22,Female,High School,Self-Employed,Widowed,Tier 2,Software/Tech,2023-12-28
CUST-00516,56,Female,Master'S,Employed,Widowed,Tier 1,Other,2021-04-04
CUST-00517,21,Female,Associate,Employed,Married,Tier 2,Software/Tech,2024-01-31
CUST-00518,23,Male,Associate,Employed,Single,Tier 2,Healthcare,2023-03-01
CUST-00519,62,Female,Bachelor'S,Self-Employed,Married,Tier 2,Trades/Manufacturing,2022-02-20
CUST-00520,49,Male,Master'S,Employed,Married,Tier 1,Healthcare,2021-08-25
CUST-00521,69,Male,Associate,Employed,Married,Tier 1,Software/Tech,2024-05-26
CUST-00522,47,Non-Binary,Bachelor'S,Employed,Divorced,Tier 2,Finance/Banking,2023-02-21
CUST-00523,64,Male,Master'S,Employed,Single,Tier 3,Trades/Manufacturing,2020-06-06
CUST-00524,52,Male,Bachelor'S,Employed,Divorced,Tier 3,Finance/Banking,2019-04-02
CUST-00525,72,Female,High School,Retired,Divorced,Tier 2,Retired,2020-11-16
CUST-00526,57,Male,Master'S,Employed,Married,Tier 1,Retail/Hospitality,2019-01-31
CUST-00527,69,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2019-01-03
CUST-00528,33,Male,Bachelor'S,Self-Employed,Married,Tier 2,Retail/Hospitality,2022-09-07
CUST-00529,30,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2023-06-16
CUST-00530,67,Male,Doctorate,Retired,Married,Tier 2,Retired,2023-09-16
CUST-00531,59,Male,Bachelor'S,Employed,Single,Tier 3,Finance/Banking,2024-06-03
CUST-00532,47,Male,High School,Employed,Single,Tier 1,Other,2018-01-27
CUST-00533,36,Female,Bachelor'S,Employed,Married,Tier 3,Retail/Hospitality,2023-11-24
CUST-00534,34,Female,High School,Employed,Divorced,Tier 1,Finance/Banking,2019-05-27
CUST-00535,73,Female,Associate,Retired,Single,Tier 1,Retired,2018-06-04
CUST-00536,36,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2023-08-27
CUST-00537,45,Female,Associate,Employed,Married,Tier 2,Education,2020-01-17
CUST-00538,75,Female,Bachelor'S,Retired,Single,Tier 3,Retired,2020-02-13
CUST-00539,72,Female,Master'S,Self-Employed,Widowed,Tier 2,Retail/Hospitality,2023-08-04
CUST-00540,43,Male,Bachelor'S,Employed,Married,Tier 2,Other,2018-03-24
CUST-00541,54,Female,Master'S,Self-Employed,Divorced,Tier 2,Retail/Hospitality,2022-08-01
CUST-00542,43,Female,High School,Employed,Married,Tier 3,Healthcare,2018-06-22
CUST-00543,70,Male,Master'S,Self-Employed,Married,Tier 3,Retail/Hospitality,2022-11-27
CUST-00544,40,Female,Master'S,Employed,Single,Tier 2,Software/Tech,2020-03-09
CUST-00545,26,Male,Associate,Employed,Married,Tier 3,Retail/Hospitality,2021-06-30
CUST-00546,29,Female,Associate,Employed,Single,Tier 2,Education,2020-01-01
CUST-00547,70,Female,Associate,Employed,Divorced,Tier 2,Software/Tech,2023-07-16
CUST-00548,18,Female,Master'S,Employed,Married,Tier 1,Healthcare,2018-01-03
CUST-00549,75,Male,Master'S,Self-Employed,Single,Tier 1,Trades/Manufacturing,2019-08-27
CUST-00550,75,Male,Associate,Retired,Single,Tier 2,Retired,2022-08-02
CUST-00551,18,Female,Bachelor'S,Student,Single,Tier 1,Student,2018-07-22
CUST-00552,64,Male,High School,Self-Employed,Married,Tier 2,Education,2021-08-19
CUST-00553,51,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2020-02-18
CUST-00554,49,Female,Doctorate,Employed,Single,Tier 1,Finance/Banking,2023-03-15
CUST-00555,71,Female,High School,Retired,Married,Tier 2,Retired,2022-05-11
CUST-00556,65,Male,Master'S,Retired,Single,Tier 2,Retired,2020-02-13
CUST-00557,42,Male,Master'S,Unemployed,Single,Tier 1,Unemployed,2021-09-17
CUST-00558,57,Male,Doctorate,Employed,Single,Tier 2,Healthcare,2020-10-22
CUST-00559,62,Female,High School,Employed,Divorced,Tier 2,Education,2022-08-27
CUST-00560,70,Female,High School,Employed,Single,Tier 2,Trades/Manufacturing,2021-09-21
CUST-00561,18,Female,High School,Self-Employed,Married,Tier 2,Healthcare,2023-03-13
CUST-00562,33,Female,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2019-04-27
CUST-00563,56,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2022-07-19
CUST-00564,22,Female,High School,Employed,Single,Tier 1,Education,2023-10-15
CUST-00565,39,Male,Bachelor'S,Employed,Single,Tier 3,Healthcare,2024-11-29
CUST-00566,46,Female,Associate,Employed,Single,Tier 2,Trades/Manufacturing,2020-02-15
CUST-00567,72,Male,High School,Retired,Single,Tier 2,Retired,2021-05-28
