debt_id,customer_id,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio
DEBT-00300,CUST-00300,0.0,24426.47,0.0,31034.39,0.0,55460.86,0.1453
DEBT-00301,CUST-00301,1343.89,20402.84,0.0,11155.26,0.0,32901.99,0.0567
DEBT-00302,CUST-00302,0.0,7880.88,0.0,13506.36,152087.53,173474.77,0.3419
DEBT-00303,CUST-00303,3635.64,0.0,0.0,0.0,0.0,3635.64,0.0109
DEBT-00304,CUST-00304,6309.43,20736.68,0.0,0.0,0.0,27046.11,0.043
DEBT-00305,CUST-00305,4368.6,0.0,0.0,0.0,351490.43,355859.03,0.8104
DEBT-00306,CUST-00306,7795.52,0.0,28248.27,0.0,158716.04,194759.83,0.5011
DEBT-00307,CUST-00307,3112.88,0.0,0.0,8923.34,0.0,12036.22,0.0597
DEBT-00308,CUST-00308,0.0,0.0,37777.52,29605.21,0.0,67382.73,0.1119
DEBT-00309,CUST-00309,5030.83,0.0,44364.66,0.0,0.0,49395.49,0.1721
DEBT-00310,CUST-00310,7252.3,0.0,0.0,26711.94,0.0,33964.24,0.0549
DEBT-00311,CUST-00311,9138.24,0.0,0.0,0.0,0.0,9138.24,0.0189
DEBT-00312,CUST-00312,1552.24,0.0,0.0,4253.81,0.0,5806.05,0.0216
DEBT-00313,CUST-00313,12651.29,0.0,0.0,0.0,0.0,12651.29,0.0196
DEBT-00314,CUST-00314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00315,CUST-00315,0.0,0.0,0.0,0.0,333760.8,333760.8,0.7252
DEBT-00316,CUST-00316,9880.59,0.0,0.0,6569.04,0.0,16449.63,0.0248
DEBT-00317,CUST-00317,1293.41,0.0,0.0,0.0,166197.75,167491.16,0.5691
DEBT-00318,CUST-00318,15186.17,0.0,0.0,0.0,0.0,15186.17,0.0216
DEBT-00319,CUST-00319,7983.45,0.0,0.0,0.0,0.0,7983.45,0.0172
DEBT-00320,CUST-00320,6011.55,0.0,0.0,0.0,194033.46,200045.01,0.3596
DEBT-00321,CUST-00321,3850.14,0.0,0.0,0.0,0.0,3850.14,0.0062
DEBT-00322,CUST-00322,2436.95,0.0,0.0,0.0,0.0,2436.95,0.0057
DEBT-00323,CUST-00323,1744.78,0.0,0.0,0.0,0.0,1744.78,0.0034
DEBT-00324,CUST-00324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00325,CUST-00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00326,CUST-00326,316.65,0.0,0.0,0.0,0.0,316.65,0.0042
DEBT-00327,CUST-00327,0.0,0.0,7794.37,7380.39,0.0,15174.76,0.1401
DEBT-00328,CUST-00328,3297.95,0.0,0.0,21727.94,0.0,25025.89,0.0264
DEBT-00329,CUST-00329,842.39,0.0,22202.46,23239.03,143950.78,190234.66,0.5932
DEBT-00330,CUST-00330,5456.23,0.0,0.0,17467.17,0.0,22923.4,0.0493
DEBT-00331,CUST-00331,8026.87,0.0,0.0,23786.26,350159.0,381972.13,0.6225
DEBT-00332,CUST-00332,4662.96,0.0,0.0,34587.04,0.0,39250.0,0.0865
DEBT-00333,CUST-00333,12123.88,0.0,0.0,0.0,0.0,12123.88,0.019
DEBT-00334,CUST-00334,1576.73,0.0,26504.24,0.0,0.0,28080.97,0.2827
DEBT-00335,CUST-00335,14029.32,24092.03,0.0,10449.45,95482.54,144053.34,0.1547
DEBT-00336,CUST-00336,3048.94,0.0,0.0,0.0,0.0,3048.94,0.0069
DEBT-00337,CUST-00337,15334.64,0.0,0.0,21836.29,152630.8,189801.73,0.2093
DEBT-00338,CUST-00338,4166.41,0.0,0.0,0.0,276790.79,280957.2,0.5942
DEBT-00339,CUST-00339,0.0,5843.29,0.0,0.0,0.0,5843.29,0.0127
DEBT-00340,CUST-00340,3651.53,0.0,0.0,0.0,0.0,3651.53,0.0122
DEBT-00341,CUST-00341,12076.42,0.0,0.0,0.0,0.0,12076.42,0.022
DEBT-00342,CUST-00342,8145.19,0.0,0.0,0.0,0.0,8145.19,0.0136
DEBT-00343,CUST-00343,6653.96,0.0,0.0,0.0,0.0,6653.96,0.0144
DEBT-00344,CUST-00344,6739.74,0.0,0.0,0.0,0.0,6739.74,0.0075
DEBT-00345,CUST-00345,11789.45,0.0,0.0,8741.57,0.0,20531.02,0.0233
DEBT-00346,CUST-00346,11330.29,0.0,0.0,26302.44,0.0,37632.73,0.0619
DEBT-00347,CUST-00347,4385.71,0.0,0.0,0.0,0.0,4385.71,0.0069
DEBT-00348,CUST-00348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00349,CUST-00349,11639.03,0.0,0.0,0.0,0.0,11639.03,0.0211
DEBT-00350,CUST-00350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00351,CUST-00351,0.0,0.0,0.0,14022.3,0.0,14022.3,0.0168
DEBT-00352,CUST-00352,8474.78,0.0,0.0,0.0,0.0,8474.78,0.0176
DEBT-00353,CUST-00353,3675.64,0.0,0.0,0.0,0.0,3675.64,0.0066
DEBT-00354,CUST-00354,8453.14,0.0,11369.77,0.0,0.0,19822.91,0.0492
DEBT-00355,CUST-00355,0.0,23733.37,0.0,0.0,0.0,23733.37,0.0265
DEBT-00356,CUST-00356,3749.03,0.0,0.0,5495.14,0.0,9244.17,0.0141
DEBT-00357,CUST-00357,732.88,0.0,0.0,0.0,0.0,732.88,0.002
DEBT-00358,CUST-00358,9127.31,0.0,0.0,0.0,0.0,9127.31,0.018
DEBT-00359,CUST-00359,3789.81,0.0,0.0,0.0,0.0,3789.81,0.0109
DEBT-00360,CUST-00360,9145.14,0.0,0.0,0.0,0.0,9145.14,0.015
DEBT-00361,CUST-00361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00362,CUST-00362,4193.86,0.0,0.0,16706.91,0.0,20900.77,0.0519
DEBT-00363,CUST-00363,10535.09,0.0,0.0,0.0,0.0,10535.09,0.021
DEBT-00364,CUST-00364,10194.15,12575.9,6595.83,11310.31,0.0,40676.19,0.0521
DEBT-00365,CUST-00365,10665.23,20039.61,0.0,31974.83,0.0,62679.67,0.1156
DEBT-00366,CUST-00366,0.0,0.0,0.0,24529.14,391302.14,415831.28,0.5366
DEBT-00367,CUST-00367,705.55,20447.53,7700.15,0.0,0.0,28853.23,0.0685
DEBT-00368,CUST-00368,303.32,3421.57,0.0,13168.46,430705.48,447598.83,0.977
DEBT-00369,CUST-00369,7993.53,0.0,0.0,31844.66,147435.94,187274.13,0.3638
DEBT-00370,CUST-00370,0.0,7861.03,0.0,0.0,0.0,7861.03,0.0152
DEBT-00371,CUST-00371,1381.53,0.0,29640.86,0.0,0.0,31022.39,0.3226
DEBT-00372,CUST-00372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00373,CUST-00373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00374,CUST-00374,1095.44,0.0,36921.81,0.0,0.0,38017.25,0.0971
DEBT-00375,CUST-00375,471.52,0.0,0.0,21273.7,0.0,21745.22,0.0473
DEBT-00376,CUST-00376,15253.11,0.0,0.0,0.0,0.0,15253.11,0.0225
DEBT-00377,CUST-00377,2299.06,0.0,0.0,0.0,0.0,2299.06,0.006
DEBT-00378,CUST-00378,7818.48,0.0,0.0,0.0,0.0,7818.48,0.0197
DEBT-00379,CUST-00379,0.0,0.0,30942.33,9480.04,0.0,40422.37,0.0969
DEBT-00380,CUST-00380,246.64,0.0,0.0,0.0,0.0,246.64,0.0025
DEBT-00381,CUST-00381,12662.46,18233.85,16132.09,6591.38,0.0,53619.78,0.061
DEBT-00382,CUST-00382,0.0,0.0,0.0,27943.73,394938.81,422882.54,0.2966
DEBT-00383,CUST-00383,0.0,0.0,0.0,7790.72,0.0,7790.72,0.0106
DEBT-00384,CUST-00384,4667.06,14872.02,0.0,0.0,0.0,19539.08,0.0696
DEBT-00385,CUST-00385,0.0,4582.22,0.0,0.0,0.0,4582.22,0.0141
DEBT-00386,CUST-00386,8456.63,0.0,0.0,0.0,0.0,8456.63,0.0212
DEBT-00387,CUST-00387,421.17,0.0,0.0,0.0,0.0,421.17,0.0017
DEBT-00388,CUST-00388,1652.1,8371.85,20199.18,0.0,0.0,30223.13,0.2434
DEBT-00389,CUST-00389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00390,CUST-00390,4408.97,0.0,0.0,0.0,163756.49,168165.46,0.3514
DEBT-00391,CUST-00391,0.0,0.0,0.0,16167.97,411263.32,427431.29,0.6831
DEBT-00392,CUST-00392,1023.78,23005.62,0.0,0.0,0.0,24029.4,0.1487
DEBT-00393,CUST-00393,0.0,0.0,0.0,0.0,128266.72,128266.72,0.1807
DEBT-00394,CUST-00394,0.0,0.0,0.0,10118.95,0.0,10118.95,0.0141
DEBT-00395,CUST-00395,8701.88,0.0,0.0,0.0,0.0,8701.88,0.0097
DEBT-00396,CUST-00396,575.55,0.0,0.0,0.0,0.0,575.55,0.0014
DEBT-00397,CUST-00397,5047.5,0.0,0.0,30776.56,92793.82,128617.88,0.3701
DEBT-00398,CUST-00398,0.0,5595.59,0.0,0.0,0.0,5595.59,0.0071
DEBT-00399,CUST-00399,6216.83,16251.63,0.0,0.0,334634.9,357103.36,0.6342
DEBT-00400,CUST-00400,0.0,16502.13,0.0,0.0,0.0,16502.13,0.0674
DEBT-00401,CUST-00401,0.0,0.0,0.0,34778.27,0.0,34778.27,0.0549
DEBT-00402,CUST-00402,9474.31,0.0,0.0,0.0,0.0,9474.31,0.0198
DEBT-00403,CUST-00403,6093.46,0.0,0.0,23325.32,0.0,29418.78,0.0354
DEBT-00404,CUST-00404,6275.61,0.0,0.0,15191.73,0.0,21467.34,0.0787
DEBT-00405,CUST-00405,7075.24,0.0,0.0,25955.06,0.0,33030.3,0.0327
DEBT-00406,CUST-00406,2222.32,0.0,0.0,0.0,0.0,2222.32,0.004
DEBT-00407,CUST-00407,0.0,0.0,0.0,5539.53,0.0,5539.53,0.029
DEBT-00408,CUST-00408,7233.96,0.0,0.0,0.0,0.0,7233.96,0.0092
DEBT-00409,CUST-00409,3142.75,2890.8,0.0,19712.87,0.0,25746.42,0.1702
DEBT-00410,CUST-00410,3314.54,0.0,0.0,10572.18,225755.23,239641.95,0.914
DEBT-00411,CUST-00411,9967.41,0.0,0.0,0.0,0.0,9967.41,0.0153
DEBT-00412,CUST-00412,9909.84,0.0,0.0,0.0,375107.74,385017.58,0.5102
DEBT-00413,CUST-00413,9314.72,6962.89,0.0,0.0,0.0,16277.61,0.0307
DEBT-00414,CUST-00414,2013.25,11438.86,0.0,16204.52,0.0,29656.63,0.048
DEBT-00415,CUST-00415,0.0,0.0,0.0,26226.94,341820.85,368047.79,1.2351
DEBT-00416,CUST-00416,14694.05,0.0,0.0,0.0,0.0,14694.05,0.0192
DEBT-00417,CUST-00417,7751.82,0.0,0.0,0.0,87137.59,94889.41,0.2325
DEBT-00418,CUST-00418,7385.82,0.0,0.0,15773.31,0.0,23159.13,0.0684
DEBT-00419,CUST-00419,9017.04,5710.84,0.0,0.0,0.0,14727.88,0.0359
DEBT-00420,CUST-00420,9817.55,0.0,0.0,0.0,0.0,9817.55,0.0216
DEBT-00421,CUST-00421,6360.6,0.0,0.0,0.0,259490.62,265851.22,0.4368
DEBT-00422,CUST-00422,9172.01,0.0,0.0,0.0,0.0,9172.01,0.0203
DEBT-00423,CUST-00423,9303.68,0.0,0.0,0.0,210755.67,220059.35,0.3688
DEBT-00424,CUST-00424,13118.64,0.0,0.0,0.0,0.0,13118.64,0.0189
DEBT-00425,CUST-00425,0.0,4008.89,0.0,34642.54,0.0,38651.43,0.0833
DEBT-00426,CUST-00426,4933.36,0.0,0.0,27543.87,418108.74,450585.97,0.7398
DEBT-00427,CUST-00427,10015.98,0.0,0.0,0.0,0.0,10015.98,0.0204
DEBT-00428,CUST-00428,267.9,0.0,0.0,14418.11,368210.01,382896.02,1.1266
DEBT-00429,CUST-00429,12302.96,0.0,0.0,23811.45,0.0,36114.41,0.0628
DEBT-00430,CUST-00430,13141.52,0.0,0.0,0.0,0.0,13141.52,0.0229
DEBT-00431,CUST-00431,5943.23,0.0,0.0,0.0,0.0,5943.23,0.0088
DEBT-00432,CUST-00432,4800.4,0.0,0.0,16811.77,0.0,21612.17,0.0843
DEBT-00433,CUST-00433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00434,CUST-00434,11391.89,0.0,0.0,0.0,0.0,11391.89,0.0208
DEBT-00435,CUST-00435,0.0,1105.47,0.0,0.0,0.0,1105.47,0.0017
DEBT-00436,CUST-00436,159.69,0.0,39481.83,0.0,0.0,39641.52,0.3891
DEBT-00437,CUST-00437,11087.92,9364.16,0.0,0.0,331941.06,352393.14,0.4814
DEBT-00438,CUST-00438,8378.12,1465.36,0.0,0.0,0.0,9843.48,0.0235
DEBT-00439,CUST-00439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00440,CUST-00440,0.0,0.0,0.0,18833.84,0.0,18833.84,0.0181
DEBT-00441,CUST-00441,6921.75,0.0,0.0,0.0,0.0,6921.75,0.0128
DEBT-00442,CUST-00442,9151.72,10783.94,0.0,0.0,0.0,19935.66,0.0498
DEBT-00443,CUST-00443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00444,CUST-00444,5612.59,0.0,0.0,0.0,115563.39,121175.98,0.3622
DEBT-00445,CUST-00445,2423.41,0.0,0.0,0.0,0.0,2423.41,0.0044
DEBT-00446,CUST-00446,2309.44,0.0,0.0,0.0,0.0,2309.44,0.008
DEBT-00447,CUST-00447,1527.13,0.0,0.0,0.0,0.0,1527.13,0.0058
DEBT-00448,CUST-00448,9165.54,15926.25,0.0,0.0,361617.63,386709.42,0.4848
DEBT-00449,CUST-00449,0.0,0.0,0.0,0.0,135226.46,135226.46,0.0877
DEBT-00450,CUST-00450,0.0,18337.12,0.0,0.0,0.0,18337.12,0.1991
DEBT-00451,CUST-00451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00452,CUST-00452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00453,CUST-00453,0.0,0.0,0.0,0.0,218562.64,218562.64,0.2376
DEBT-00454,CUST-00454,22007.97,0.0,0.0,0.0,0.0,22007.97,0.0226
DEBT-00455,CUST-00455,6269.99,0.0,0.0,0.0,0.0,6269.99,0.0215
DEBT-00456,CUST-00456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00457,CUST-00457,3398.0,0.0,0.0,0.0,0.0,3398.0,0.0146
DEBT-00458,CUST-00458,9340.96,16071.19,0.0,0.0,0.0,25412.15,0.0604
DEBT-00459,CUST-00459,7282.49,15304.85,0.0,0.0,0.0,22587.34,0.0506
DEBT-00460,CUST-00460,4610.0,23616.62,0.0,0.0,0.0,28226.62,0.1156
DEBT-00461,CUST-00461,5620.89,0.0,0.0,0.0,195509.34,201130.23,0.5897
DEBT-00462,CUST-00462,7698.06,24608.08,0.0,0.0,0.0,32306.14,0.0837
DEBT-00463,CUST-00463,5708.44,0.0,0.0,23700.62,383586.87,412995.93,0.5193
DEBT-00464,CUST-00464,4918.12,22016.59,0.0,12125.59,0.0,39060.3,0.1193
DEBT-00465,CUST-00465,462.11,0.0,0.0,23926.89,377039.07,401428.07,1.1031
DEBT-00466,CUST-00466,20071.56,0.0,0.0,33678.32,358912.55,412662.43,0.4499
DEBT-00467,CUST-00467,2263.93,0.0,0.0,15586.38,0.0,17850.31,0.0231
DEBT-00468,CUST-00468,0.0,0.0,0.0,5652.23,167030.71,172682.94,0.3984
DEBT-00469,CUST-00469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00470,CUST-00470,14741.15,0.0,0.0,0.0,0.0,14741.15,0.021
DEBT-00471,CUST-00471,1921.75,0.0,0.0,0.0,0.0,1921.75,0.0108
DEBT-00472,CUST-00472,1109.97,0.0,0.0,0.0,0.0,1109.97,0.0142
DEBT-00473,CUST-00473,0.0,0.0,36499.89,0.0,205198.39,241698.28,0.3726
DEBT-00474,CUST-00474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00475,CUST-00475,0.0,1071.2,23755.66,4501.8,0.0,29328.66,0.0765
DEBT-00476,CUST-00476,3910.15,0.0,0.0,0.0,0.0,3910.15,0.0116
DEBT-00477,CUST-00477,10527.62,0.0,0.0,30750.59,0.0,41278.21,0.055
DEBT-00478,CUST-00478,0.0,0.0,0.0,5301.5,0.0,5301.5,0.01
DEBT-00479,CUST-00479,8102.21,0.0,0.0,0.0,348878.35,356980.56,0.7426
DEBT-00480,CUST-00480,1725.26,3450.04,0.0,8260.93,0.0,13436.23,0.1147
DEBT-00481,CUST-00481,0.0,0.0,24050.39,0.0,0.0,24050.39,0.0772
DEBT-00482,CUST-00482,0.0,0.0,0.0,0.0,344926.47,344926.47,0.5945
DEBT-00483,CUST-00483,3031.78,20394.33,0.0,0.0,0.0,23426.11,0.0524
DEBT-00484,CUST-00484,1647.29,5193.31,0.0,0.0,0.0,6840.6,0.017
DEBT-00485,CUST-00485,3626.1,0.0,0.0,0.0,171795.21,175421.31,0.3534
DEBT-00486,CUST-00486,10507.22,0.0,0.0,0.0,0.0,10507.22,0.0063
DEBT-00487,CUST-00487,12232.5,0.0,0.0,0.0,267995.37,280227.87,0.3991
DEBT-00488,CUST-00488,280.23,0.0,40792.43,0.0,256020.09,297092.75,0.7666
DEBT-00489,CUST-00489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00490,CUST-00490,9497.79,0.0,0.0,0.0,0.0,9497.79,0.0203
DEBT-00491,CUST-00491,0.0,19585.28,0.0,0.0,0.0,19585.28,0.0862
DEBT-00492,CUST-00492,2804.16,0.0,0.0,0.0,206233.47,209037.63,0.5175
DEBT-00493,CUST-00493,9743.43,0.0,0.0,9948.02,0.0,19691.45,0.0367
DEBT-00494,CUST-00494,4836.98,0.0,0.0,22301.83,0.0,27138.81,0.0715
DEBT-00495,CUST-00495,1293.55,0.0,0.0,0.0,0.0,1293.55,0.003
DEBT-00496,CUST-00496,2900.22,14469.69,0.0,0.0,0.0,17369.91,0.0362
DEBT-00497,CUST-00497,2865.01,0.0,0.0,12794.42,0.0,15659.43,0.0437
DEBT-00498,CUST-00498,8136.56,0.0,0.0,0.0,0.0,8136.56,0.0186
DEBT-00499,CUST-00499,5718.75,0.0,0.0,26652.94,0.0,32371.69,0.072
DEBT-00500,CUST-00500,7455.26,0.0,0.0,0.0,0.0,7455.26,0.0192
DEBT-00501,CUST-00501,5998.58,19967.88,0.0,8795.44,231868.5,266630.4,0.4636
DEBT-00502,CUST-00502,3203.66,17541.95,0.0,15821.79,0.0,36567.4,0.0849
DEBT-00503,CUST-00503,10809.12,0.0,0.0,0.0,0.0,10809.12,0.019
DEBT-00504,CUST-00504,15863.11,0.0,0.0,0.0,161873.18,177736.29,0.234
DEBT-00505,CUST-00505,63.8,20369.64,0.0,0.0,0.0,20433.44,0.2886
DEBT-00506,CUST-00506,2567.68,0.0,0.0,0.0,0.0,2567.68,0.0038
DEBT-00507,CUST-00507,3606.48,0.0,0.0,0.0,0.0,3606.48,0.0058
DEBT-00508,CUST-00508,4349.01,0.0,0.0,9127.88,0.0,13476.89,0.0504
DEBT-00509,CUST-00509,1858.78,9737.08,0.0,6640.8,0.0,18236.66,0.042
DEBT-00510,CUST-00510,1801.04,5920.54,0.0,11277.8,0.0,18999.38,0.0358
DEBT-00511,CUST-00511,6212.44,0.0,0.0,0.0,0.0,6212.44,0.0133
DEBT-00512,CUST-00512,19937.62,0.0,0.0,0.0,0.0,19937.62,0.0217
DEBT-00513,CUST-00513,999.95,0.0,0.0,0.0,357772.99,358772.94,0.7147
DEBT-00514,CUST-00514,14159.25,6121.32,0.0,0.0,0.0,20280.57,0.0324
DEBT-00515,CUST-00515,6310.52,0.0,0.0,0.0,0.0,6310.52,0.0207
DEBT-00516,CUST-00516,9439.11,0.0,0.0,10022.81,0.0,19461.92,0.0232
DEBT-00517,CUST-00517,1833.89,4635.11,0.0,0.0,0.0,6469.0,0.0193
DEBT-00518,CUST-00518,3582.83,0.0,0.0,0.0,0.0,3582.83,0.0119
DEBT-00519,CUST-00519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00520,CUST-00520,8704.82,16769.18,0.0,0.0,0.0,25474.0,0.0327
DEBT-00521,CUST-00521,5585.89,0.0,0.0,0.0,0.0,5585.89,0.0088
DEBT-00522,CUST-00522,0.0,0.0,0.0,0.0,103523.09,103523.09,0.102
DEBT-00523,CUST-00523,6035.97,0.0,0.0,5016.87,0.0,11052.84,0.0122
DEBT-00524,CUST-00524,0.0,0.0,0.0,0.0,137754.28,137754.28,0.2146
DEBT-00525,CUST-00525,837.87,0.0,0.0,27544.41,0.0,28382.28,0.0787
DEBT-00526,CUST-00526,1418.1,0.0,0.0,0.0,94118.31,95536.41,0.1896
DEBT-00527,CUST-00527,0.0,18667.37,0.0,0.0,0.0,18667.37,0.0278
DEBT-00528,CUST-00528,1142.61,21223.09,0.0,0.0,432772.31,455138.01,1.2403
DEBT-00529,CUST-00529,8123.06,0.0,0.0,15375.02,275223.34,298721.42,0.5169
DEBT-00530,CUST-00530,7412.54,0.0,0.0,0.0,0.0,7412.54,0.0124
DEBT-00531,CUST-00531,6970.99,0.0,0.0,26569.87,302904.76,336445.62,0.356
DEBT-00532,CUST-00532,1938.17,0.0,0.0,0.0,384510.22,386448.39,1.3297
DEBT-00533,CUST-00533,4746.35,0.0,0.0,15221.08,0.0,19967.43,0.0415
DEBT-00534,CUST-00534,3851.61,0.0,0.0,0.0,0.0,3851.61,0.0103
DEBT-00535,CUST-00535,8420.75,16710.47,0.0,0.0,0.0,25131.22,0.0413
DEBT-00536,CUST-00536,10360.24,0.0,0.0,0.0,416293.69,426653.93,0.8214
DEBT-00537,CUST-00537,334.35,0.0,0.0,0.0,396765.2,397099.55,1.0468
DEBT-00538,CUST-00538,15324.96,0.0,0.0,21158.65,0.0,36483.61,0.0493
DEBT-00539,CUST-00539,0.0,0.0,0.0,29028.05,0.0,29028.05,0.0317
DEBT-00540,CUST-00540,10259.32,0.0,0.0,15500.14,0.0,25759.46,0.0567
DEBT-00541,CUST-00541,16282.09,0.0,0.0,17007.53,0.0,33289.62,0.0388
DEBT-00542,CUST-00542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00543,CUST-00543,8707.83,0.0,0.0,0.0,0.0,8707.83,0.0091
DEBT-00544,CUST-00544,10898.77,0.0,0.0,0.0,0.0,10898.77,0.018
DEBT-00545,CUST-00545,352.13,0.0,0.0,0.0,0.0,352.13,0.0016
DEBT-00546,CUST-00546,2047.56,0.0,0.0,0.0,0.0,2047.56,0.0094
DEBT-00547,CUST-00547,1973.02,0.0,0.0,0.0,0.0,1973.02,0.002
DEBT-00548,CUST-00548,4014.06,0.0,0.0,0.0,0.0,4014.06,0.0081
DEBT-00549,CUST-00549,11409.52,13101.78,0.0,0.0,0.0,24511.3,0.0433
DEBT-00550,CUST-00550,5204.94,0.0,0.0,10161.39,0.0,15366.33,0.0547
DEBT-00551,CUST-00551,0.0,0.0,0.0,13392.12,0.0,13392.12,0.0948
DEBT-00552,CUST-00552,7951.66,18312.33,0.0,7296.78,0.0,33560.77,0.075
DEBT-00553,CUST-00553,13503.33,0.0,0.0,0.0,0.0,13503.33,0.0194
DEBT-00554,CUST-00554,19847.33,0.0,0.0,10993.78,272396.67,303237.78,0.3112
DEBT-00555,CUST-00555,3714.71,0.0,0.0,0.0,0.0,3714.71,0.0101
DEBT-00556,CUST-00556,14351.1,0.0,0.0,0.0,294678.7,309029.8,0.381
DEBT-00557,CUST-00557,2253.1,0.0,0.0,0.0,0.0,2253.1,0.0127
DEBT-00558,CUST-00558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00559,CUST-00559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00560,CUST-00560,0.0,0.0,0.0,23119.82,0.0,23119.82,0.0515
DEBT-00561,CUST-00561,0.0,0.0,0.0,10157.18,0.0,10157.18,0.0426
DEBT-00562,CUST-00562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00563,CUST-00563,0.0,22943.25,0.0,0.0,0.0,22943.25,0.0513
DEBT-00564,CUST-00564,0.0,19458.9,0.0,18668.75,0.0,38127.65,0.2066
DEBT-00565,CUST-00565,3278.97,15131.31,27595.05,0.0,423379.3,469384.63,1.4317
DEBT-00566,CUST-00566,8183.92,0.0,0.0,6847.06,148895.9,163926.88,0.391
DEBT-00567,CUST-00567,1108.31,0.0,0.0,0.0,0.0,1108.31,0.002
DEBT-00568,CUST-00568,3222.46,5829.92,44233.94,0.0,0.0,53286.32,0.1047
DEBT-00569,CUST-00569,2379.53,0.0,0.0,0.0,0.0,2379.53,0.0198
DEBT-00570,CUST-00570,5348.2,7356.43,0.0,0.0,0.0,12704.63,0.0212
DEBT-00571,CUST-00571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00572,CUST-00572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00573,CUST-00573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00574,CUST-00574,8461.4,20646.04,0.0,26659.15,0.0,55766.59,0.1281
DEBT-00575,CUST-00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00576,CUST-00576,0.0,0.0,0.0,4044.73,0.0,4044.73,0.0107
DEBT-00577,CUST-00577,3641.67,0.0,0.0,0.0,0.0,3641.67,0.0088
DEBT-00578,CUST-00578,2501.31,0.0,0.0,0.0,0.0,2501.31,0.0026
DEBT-00579,CUST-00579,0.0,0.0,0.0,33214.63,0.0,33214.63,0.0843
DEBT-00580,CUST-00580,3916.06,14969.16,0.0,25019.36,0.0,43904.58,0.1062
DEBT-00581,CUST-00581,2698.95,0.0,0.0,0.0,0.0,2698.95,0.0044
DEBT-00582,CUST-00582,945.69,0.0,0.0,0.0,0.0,945.69,0.0019
DEBT-00583,CUST-00583,7521.97,23856.89,0.0,0.0,0.0,31378.86,0.0754
DEBT-00584,CUST-00584,0.0,1050.4,0.0,0.0,0.0,1050.4,0.0017
DEBT-00585,CUST-00585,782.1,0.0,0.0,0.0,0.0,782.1,0.0026
DEBT-00586,CUST-00586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00587,CUST-00587,6095.97,0.0,0.0,0.0,359684.37,365780.34,0.629
DEBT-00588,CUST-00588,4388.4,0.0,0.0,0.0,0.0,4388.4,0.0197
DEBT-00589,CUST-00589,7858.65,0.0,0.0,33614.43,111918.28,153391.36,0.3176
DEBT-00590,CUST-00590,2951.67,11870.63,0.0,34321.29,440141.79,489285.38,1.7589
DEBT-00591,CUST-00591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEBT-00592,CUST-00592,6101.49,0.0,0.0,15071.25,119953.27,141126.01,0.3924
DEBT-00593,CUST-00593,20707.06,0.0,0.0,0.0,0.0,20707.06,0.022
DEBT-00594,CUST-00594,8226.85,14079.9,0.0,0.0,0.0,22306.75,0.031
DEBT-00595,CUST-00595,2613.47,0.0,0.0,12202.92,126092.52,140908.91,0.48
DEBT-00596,CUST-00596,0.0,18918.93,0.0,0.0,0.0,18918.93,0.0367
DEBT-00597,CUST-00597,12382.13,0.0,0.0,29567.11,0.0,41949.24,0.0592
DEBT-00598,CUST-00598,0.0,0.0,0.0,21633.86,0.0,21633.86,0.0409
DEBT-00599,CUST-00599,929.83,0.0,0.0,0.0,0.0,929.83,0.0018
DEBT-00600,CUST-00600,16162.97,0.0,0.0,20440.3,0.0,36603.27,0.041
