customer_id,recency_days,frequency,monetary_value,r_score,f_score,m_score,rfm_score_code,rfm_composite_score,rfm_segment
CUST-07371,1253,3,2714.12,1,2,4,124,2.33,Lost
CUST-01617,1249,3,896.69,1,1,2,112,1.33,Lost
CUST-12356,1247,4,449.03,1,2,1,121,1.33,Lost
CUST-00271,1246,3,789.35,1,1,2,112,1.33,Lost
CUST-05137,1244,3,663.93,1,1,1,111,1.0,Lost
CUST-04726,1244,4,3181.1,1,3,5,135,3.0,At Risk
CUST-05416,1244,5,1092.01,1,3,2,132,2.0,Needs Attention
CUST-11974,1243,5,837.59,1,3,2,132,2.0,Needs Attention
CUST-09372,1242,2,1719.24,1,1,3,113,1.67,Lost
CUST-13925,1242,4,1923.69,1,2,3,123,2.0,Lost
CUST-04667,1242,4,1926.28,1,2,3,123,2.0,Lost
CUST-02786,1241,2,1513.6,1,1,3,113,1.67,Lost
CUST-02197,1241,5,4441.77,1,4,5,145,3.33,Loyal Customers
CUST-03058,1240,8,1975.33,1,5,3,153,3.0,Loyal Customers
CUST-04994,1239,5,1536.9,1,3,3,133,2.33,At Risk
CUST-09529,1236,3,534.84,1,1,1,111,1.0,Lost
CUST-02839,1235,3,418.89,1,1,1,111,1.0,Lost
CUST-00793,1234,2,209.59,1,1,1,111,1.0,Lost
CUST-06413,1233,4,1533.06,1,2,3,123,2.0,Lost
CUST-05050,1232,5,1091.87,1,3,2,132,2.0,Needs Attention
CUST-10970,1231,4,371.07,1,2,1,121,1.33,Lost
CUST-07310,1230,2,365.58,1,1,1,111,1.0,Lost
CUST-10274,1230,3,360.36,1,1,1,111,1.0,Lost
CUST-10902,1230,3,1463.15,1,2,3,123,2.0,Lost
CUST-11450,1230,8,3296.05,1,5,5,155,3.67,Loyal Customers
CUST-12003,1229,3,3211.2,1,2,5,125,2.67,Lost
CUST-03499,1228,3,2807.87,1,2,4,124,2.33,Lost
CUST-12115,1228,5,1712.63,1,3,3,133,2.33,At Risk
CUST-14987,1226,2,761.53,1,1,2,112,1.33,Lost
CUST-13888,1225,2,1199.53,1,1,2,112,1.33,Lost
CUST-00845,1225,5,684.25,1,3,1,131,1.67,Needs Attention
CUST-06165,1221,2,756.53,1,1,2,112,1.33,Lost
CUST-12025,1221,2,1524.45,1,1,3,113,1.67,Lost
CUST-11188,1221,3,2449.15,1,2,4,124,2.33,Lost
CUST-09199,1221,7,4096.03,1,5,5,155,3.67,Loyal Customers
CUST-02350,1219,3,356.23,1,1,1,111,1.0,Lost
CUST-14805,1218,2,730.31,1,1,1,111,1.0,Lost
CUST-03930,1217,5,810.2,1,3,2,132,2.0,Needs Attention
CUST-13289,1214,3,2705.11,1,2,4,124,2.33,Lost
CUST-00208,1212,2,1985.99,1,1,3,113,1.67,Lost
CUST-08159,1211,2,97.89,1,1,1,111,1.0,Lost
CUST-10365,1208,2,227.1,1,1,1,111,1.0,Lost
CUST-03989,1208,3,299.18,1,1,1,111,1.0,Lost
CUST-08423,1208,10,7149.05,1,5,5,155,3.67,Loyal Customers
CUST-10500,1206,3,2720.21,1,2,4,124,2.33,Lost
CUST-03588,1206,5,1198.07,1,3,2,132,2.0,Needs Attention
CUST-12934,1206,7,3510.37,1,5,5,155,3.67,Loyal Customers
CUST-06578,1205,2,677.78,1,1,1,111,1.0,Lost
CUST-14928,1203,2,217.17,1,1,1,111,1.0,Lost
CUST-09771,1203,2,370.0,1,1,1,111,1.0,Lost
CUST-01107,1203,6,1774.89,1,4,3,143,2.67,Loyal Customers
CUST-08552,1201,2,273.8,1,1,1,111,1.0,Lost
CUST-02315,1201,3,340.2,1,1,1,111,1.0,Lost
CUST-13783,1201,4,374.63,1,2,1,121,1.33,Lost
CUST-08177,1201,6,2026.47,1,4,3,143,2.67,Loyal Customers
CUST-13933,1200,3,862.46,1,1,2,112,1.33,Lost
CUST-01383,1199,2,431.6,1,1,1,111,1.0,Lost
CUST-08266,1194,2,949.1,1,1,2,112,1.33,Lost
CUST-06230,1193,3,703.68,1,1,1,111,1.0,Lost
CUST-02331,1193,3,844.8,1,1,2,112,1.33,Lost
CUST-02218,1193,3,947.26,1,1,2,112,1.33,Lost
CUST-04078,1193,3,2103.48,1,2,4,124,2.33,Lost
CUST-04493,1193,5,968.37,1,3,2,132,2.0,Needs Attention
CUST-14822,1193,5,3746.95,1,4,5,145,3.33,Loyal Customers
CUST-03357,1192,3,1180.08,1,2,2,122,1.67,Lost
CUST-09602,1191,5,1575.35,1,3,3,133,2.33,At Risk
CUST-00717,1190,2,641.41,1,1,1,111,1.0,Lost
CUST-12711,1190,2,1234.86,1,1,2,112,1.33,Lost
CUST-08269,1190,4,388.18,1,2,1,121,1.33,Lost
CUST-04717,1189,6,1541.83,1,4,3,143,2.67,Loyal Customers
CUST-00035,1188,7,3567.41,1,5,5,155,3.67,Loyal Customers
CUST-01757,1187,2,389.05,1,1,1,111,1.0,Lost
CUST-00750,1187,4,1833.04,1,2,3,123,2.0,Lost
CUST-00090,1186,2,479.04,1,1,1,111,1.0,Lost
CUST-07865,1186,2,785.52,1,1,2,112,1.33,Lost
CUST-07471,1185,2,457.53,1,1,1,111,1.0,Lost
CUST-04612,1185,2,894.28,1,1,2,112,1.33,Lost
CUST-02194,1183,2,2537.27,1,1,4,114,2.0,Lost
CUST-11666,1183,4,674.11,1,2,1,121,1.33,Lost
CUST-01019,1183,4,1463.62,1,2,3,123,2.0,Lost
CUST-11777,1181,2,689.95,1,1,1,111,1.0,Lost
CUST-07967,1181,3,257.73,1,1,1,111,1.0,Lost
CUST-07077,1181,4,1739.66,1,2,3,123,2.0,Lost
CUST-12527,1180,3,466.85,1,1,1,111,1.0,Lost
CUST-01734,1178,4,4845.11,1,3,5,135,3.0,At Risk
CUST-08513,1177,4,756.96,1,2,2,122,1.67,Lost
CUST-06905,1176,5,575.84,1,3,1,131,1.67,Needs Attention
CUST-04836,1175,2,339.26,1,1,1,111,1.0,Lost
CUST-09908,1174,2,482.32,1,1,1,111,1.0,Lost
CUST-06811,1174,3,2800.53,1,2,4,124,2.33,Lost
CUST-09444,1172,4,3432.56,1,3,5,135,3.0,At Risk
CUST-09149,1171,3,487.46,1,1,1,111,1.0,Lost
CUST-07644,1170,2,215.13,1,1,1,111,1.0,Lost
CUST-01808,1170,2,1088.63,1,1,2,112,1.33,Lost
CUST-05204,1169,4,1682.73,1,2,3,123,2.0,Lost
CUST-05017,1168,4,2232.06,1,2,4,124,2.33,Lost
CUST-10744,1168,5,3471.11,1,3,5,135,3.0,At Risk
CUST-04336,1167,2,846.34,1,1,2,112,1.33,Lost
CUST-07677,1165,2,258.88,1,1,1,111,1.0,Lost
CUST-03406,1165,2,561.28,1,1,1,111,1.0,Lost
CUST-00480,1165,4,2113.5,1,2,4,124,2.33,Lost
CUST-04772,1165,5,1314.98,1,3,2,132,2.0,Needs Attention
CUST-12500,1164,3,2842.96,1,2,4,124,2.33,Lost
CUST-09948,1164,5,3049.77,1,3,5,135,3.0,At Risk
CUST-03782,1163,7,3758.89,1,5,5,155,3.67,Loyal Customers
CUST-07089,1162,6,3678.09,1,4,5,145,3.33,Loyal Customers
CUST-02653,1161,2,1168.0,1,1,2,112,1.33,Lost
CUST-07705,1161,4,1138.48,1,2,2,122,1.67,Lost
CUST-08657,1158,3,216.17,1,1,1,111,1.0,Lost
CUST-06793,1157,2,166.59,1,1,1,111,1.0,Lost
CUST-09338,1157,3,1209.27,1,2,2,122,1.67,Lost
CUST-10826,1157,4,3075.3,1,3,5,135,3.0,At Risk
CUST-11114,1156,2,628.71,1,1,1,111,1.0,Lost
CUST-02792,1156,4,1142.98,1,2,2,122,1.67,Lost
CUST-14543,1155,3,1604.82,1,2,3,123,2.0,Lost
CUST-14485,1154,4,652.57,1,2,1,121,1.33,Lost
CUST-00424,1152,2,1464.27,1,1,3,113,1.67,Lost
CUST-07858,1152,3,964.39,1,1,2,112,1.33,Lost
CUST-01868,1152,4,928.23,1,2,2,122,1.67,Lost
CUST-13834,1151,2,609.55,1,1,1,111,1.0,Lost
CUST-11709,1151,4,736.32,1,2,1,121,1.33,Lost
CUST-12348,1151,5,2749.09,1,3,4,134,2.67,At Risk
CUST-13837,1150,6,3969.71,1,4,5,145,3.33,Loyal Customers
CUST-03320,1149,2,134.29,1,1,1,111,1.0,Lost
CUST-08091,1149,5,1699.09,1,3,3,133,2.33,At Risk
CUST-10528,1148,3,1125.99,1,2,2,122,1.67,Lost
CUST-14477,1148,4,995.83,1,2,2,122,1.67,Lost
CUST-05733,1147,2,103.24,1,1,1,111,1.0,Lost
CUST-09077,1147,2,433.41,1,1,1,111,1.0,Lost
CUST-01196,1147,6,2202.07,1,4,4,144,3.0,Loyal Customers
CUST-09009,1145,6,1519.94,1,4,3,143,2.67,Loyal Customers
CUST-05383,1144,4,1475.41,1,2,3,123,2.0,Lost
CUST-00101,1144,7,3004.32,1,5,5,155,3.67,Loyal Customers
CUST-04464,1143,2,511.57,1,1,1,111,1.0,Lost
CUST-08713,1143,3,2494.13,1,2,4,124,2.33,Lost
CUST-04037,1142,7,1937.08,1,4,3,143,2.67,Loyal Customers
CUST-13045,1141,2,673.53,1,1,1,111,1.0,Lost
CUST-13716,1141,4,502.16,1,2,1,121,1.33,Lost
CUST-08088,1141,5,1328.63,1,3,2,132,2.0,Needs Attention
CUST-03308,1140,2,1314.2,1,1,2,112,1.33,Lost
CUST-11935,1140,6,1578.94,1,4,3,143,2.67,Loyal Customers
CUST-07910,1139,3,253.44,1,1,1,111,1.0,Lost
CUST-14288,1139,4,2605.01,1,3,4,134,2.67,At Risk
CUST-14900,1139,5,1366.33,1,3,2,132,2.0,Needs Attention
CUST-02849,1138,5,868.41,1,3,2,132,2.0,Needs Attention
CUST-01053,1137,2,1009.08,1,1,2,112,1.33,Lost
CUST-01083,1136,7,4361.34,1,5,5,155,3.67,Loyal Customers
CUST-08075,1135,2,108.83,1,1,1,111,1.0,Lost
CUST-01550,1133,2,514.29,1,1,1,111,1.0,Lost
CUST-12703,1133,2,1924.34,1,1,3,113,1.67,Lost
CUST-08794,1133,3,302.25,1,1,1,111,1.0,Lost
CUST-05019,1132,2,205.54,1,1,1,111,1.0,Lost
CUST-08353,1131,4,1408.33,1,2,3,123,2.0,Lost
CUST-07822,1131,5,2303.44,1,3,4,134,2.67,At Risk
CUST-11568,1130,3,1106.82,1,2,2,122,1.67,Lost
CUST-09304,1130,5,2349.3,1,3,4,134,2.67,At Risk
CUST-10446,1130,8,2868.03,1,5,4,154,3.33,Loyal Customers
CUST-03319,1129,2,555.04,1,1,1,111,1.0,Lost
CUST-04618,1128,3,954.54,1,1,2,112,1.33,Lost
CUST-03728,1127,3,3402.8,1,2,5,125,2.67,Lost
CUST-05132,1126,2,1225.97,1,1,2,112,1.33,Lost
CUST-09181,1126,4,2800.55,1,3,4,134,2.67,At Risk
CUST-05774,1125,4,1284.05,1,2,2,122,1.67,Lost
CUST-03265,1125,5,994.38,1,3,2,132,2.0,Needs Attention
CUST-01464,1124,2,95.66,1,1,1,111,1.0,Lost
CUST-14098,1124,2,290.69,1,1,1,111,1.0,Lost
CUST-03593,1124,2,772.8,1,1,2,112,1.33,Lost
CUST-06948,1124,6,2137.22,1,4,4,144,3.0,Loyal Customers
CUST-11461,1123,4,958.82,1,2,2,122,1.67,Lost
CUST-06622,1122,4,632.9,1,2,1,121,1.33,Lost
CUST-12032,1121,3,481.55,1,1,1,111,1.0,Lost
CUST-13199,1120,4,2277.8,1,2,4,124,2.33,Lost
CUST-13330,1118,2,231.28,1,1,1,111,1.0,Lost
CUST-06240,1118,3,1230.59,1,2,2,122,1.67,Lost
CUST-10149,1117,6,4572.14,1,4,5,145,3.33,Loyal Customers
CUST-07211,1115,5,479.03,1,3,1,131,1.67,Needs Attention
CUST-12625,1115,5,780.76,1,3,2,132,2.0,Needs Attention
CUST-11905,1115,5,1071.36,1,3,2,132,2.0,Needs Attention
CUST-10889,1114,2,2117.39,1,1,4,114,2.0,Lost
CUST-13616,1114,3,723.55,1,1,1,111,1.0,Lost
CUST-03338,1114,5,1566.2,1,3,3,133,2.33,At Risk
CUST-14886,1113,6,1479.8,1,4,3,143,2.67,Loyal Customers
CUST-09554,1112,2,440.83,1,1,1,111,1.0,Lost
CUST-01186,1111,3,555.18,1,1,1,111,1.0,Lost
CUST-01662,1111,3,1602.54,1,2,3,123,2.0,Lost
CUST-14591,1111,4,1148.88,1,2,2,122,1.67,Lost
CUST-09171,1111,6,1847.75,1,4,3,143,2.67,Loyal Customers
CUST-11896,1108,2,370.33,1,1,1,111,1.0,Lost
CUST-04361,1107,2,252.9,1,1,1,111,1.0,Lost
CUST-11325,1107,2,451.74,1,1,1,111,1.0,Lost
CUST-06055,1107,3,482.2,1,1,1,111,1.0,Lost
CUST-09784,1107,4,490.9,1,2,1,121,1.33,Lost
CUST-00172,1106,2,873.44,1,1,2,112,1.33,Lost
CUST-12201,1104,2,1569.31,1,1,3,113,1.67,Lost
CUST-10554,1104,5,3997.61,1,4,5,145,3.33,Loyal Customers
CUST-07875,1103,4,834.35,1,2,2,122,1.67,Lost
CUST-07231,1103,5,825.01,1,3,2,132,2.0,Needs Attention
CUST-07506,1103,7,1143.45,1,4,2,142,2.33,Needs Attention
CUST-02701,1102,5,2412.1,1,3,4,134,2.67,At Risk
CUST-00178,1102,6,2280.34,1,4,4,144,3.0,Loyal Customers
CUST-05619,1101,3,1631.68,1,2,3,123,2.0,Lost
CUST-01316,1100,4,799.25,1,2,2,122,1.67,Lost
CUST-05870,1100,5,1806.6,1,3,3,133,2.33,At Risk
CUST-14029,1099,3,271.15,1,1,1,111,1.0,Lost
CUST-05185,1098,3,196.37,1,1,1,111,1.0,Lost
CUST-14583,1098,5,1198.65,1,3,2,132,2.0,Needs Attention
CUST-02575,1098,5,1702.88,1,3,3,133,2.33,At Risk
CUST-13950,1098,9,2408.18,1,5,4,154,3.33,Loyal Customers
CUST-05560,1097,2,361.26,1,1,1,111,1.0,Lost
CUST-12517,1097,2,386.19,1,1,1,111,1.0,Lost
CUST-07662,1097,3,1028.28,1,1,2,112,1.33,Lost
CUST-12992,1097,4,2025.63,1,2,3,123,2.0,Lost
CUST-04609,1097,8,4983.1,1,5,5,155,3.67,Loyal Customers
CUST-11217,1096,2,387.34,1,1,1,111,1.0,Lost
CUST-14181,1096,3,1726.51,1,2,3,123,2.0,Lost
CUST-13163,1095,2,898.57,1,1,2,112,1.33,Lost
CUST-05520,1095,6,876.13,1,4,2,142,2.33,Needs Attention
CUST-14676,1094,3,913.5,1,1,2,112,1.33,Lost
CUST-10852,1093,2,988.01,1,1,2,112,1.33,Lost
CUST-07720,1093,4,1559.3,1,2,3,123,2.0,Lost
CUST-01450,1092,2,668.95,1,1,1,111,1.0,Lost
CUST-04351,1092,4,640.24,1,2,1,121,1.33,Lost
CUST-14466,1091,3,982.02,1,1,2,112,1.33,Lost
CUST-06773,1090,2,1473.29,1,1,3,113,1.67,Lost
CUST-06652,1090,5,1537.82,1,3,3,133,2.33,At Risk
CUST-13523,1090,6,5274.93,1,4,5,145,3.33,Loyal Customers
CUST-13331,1089,3,745.37,1,1,1,111,1.0,Lost
CUST-00673,1088,2,622.12,1,1,1,111,1.0,Lost
CUST-04080,1088,6,1226.57,1,4,2,142,2.33,Needs Attention
CUST-03617,1087,4,577.22,1,2,1,121,1.33,Lost
CUST-07123,1086,4,1546.75,1,2,3,123,2.0,Lost
CUST-07826,1085,4,943.53,1,2,2,122,1.67,Lost
CUST-13049,1085,4,1309.12,1,2,2,122,1.67,Lost
CUST-05252,1085,5,3211.88,1,3,5,135,3.0,At Risk
CUST-01290,1084,4,865.95,1,2,2,122,1.67,Lost
CUST-12483,1084,6,2359.16,1,4,4,144,3.0,Loyal Customers
CUST-13486,1083,5,4587.86,1,4,5,145,3.33,Loyal Customers
CUST-00890,1082,3,367.52,1,1,1,111,1.0,Lost
CUST-05350,1080,2,859.43,1,1,2,112,1.33,Lost
CUST-11916,1080,7,2676.09,1,5,4,154,3.33,Loyal Customers
CUST-11841,1078,2,57.05,1,1,1,111,1.0,Lost
CUST-14254,1078,2,229.35,1,1,1,111,1.0,Lost
CUST-11056,1078,2,488.04,1,1,1,111,1.0,Lost
CUST-11693,1078,2,559.8,1,1,1,111,1.0,Lost
CUST-04168,1078,2,881.55,1,1,2,112,1.33,Lost
CUST-09562,1077,4,1102.49,1,2,2,122,1.67,Lost
CUST-10088,1076,2,1349.91,1,1,2,112,1.33,Lost
CUST-11123,1076,3,540.43,1,1,1,111,1.0,Lost
CUST-01852,1075,2,698.74,1,1,1,111,1.0,Lost
CUST-00609,1075,3,497.94,1,1,1,111,1.0,Lost
CUST-09415,1075,3,1131.13,1,2,2,122,1.67,Lost
CUST-05521,1075,4,650.0,1,2,1,121,1.33,Lost
CUST-11961,1075,5,2140.5,1,3,4,134,2.67,At Risk
CUST-02107,1074,2,433.58,1,1,1,111,1.0,Lost
CUST-09967,1074,3,3885.26,1,2,5,125,2.67,Lost
CUST-08220,1074,10,2538.68,1,5,4,154,3.33,Loyal Customers
CUST-09919,1072,6,2456.74,1,4,4,144,3.0,Loyal Customers
CUST-08699,1070,2,607.66,1,1,1,111,1.0,Lost
CUST-00217,1070,2,864.35,1,1,2,112,1.33,Lost
CUST-07299,1070,3,2706.72,1,2,4,124,2.33,Lost
CUST-04617,1070,4,822.46,1,2,2,122,1.67,Lost
CUST-12456,1068,2,254.92,1,1,1,111,1.0,Lost
CUST-08757,1068,4,1610.26,1,2,3,123,2.0,Lost
CUST-12891,1067,2,1713.32,1,1,3,113,1.67,Lost
CUST-08725,1067,3,1570.96,1,2,3,123,2.0,Lost
CUST-12834,1066,2,1299.42,1,1,2,112,1.33,Lost
CUST-00779,1066,3,2069.47,1,2,3,123,2.0,Lost
CUST-08171,1066,6,2119.84,1,4,4,144,3.0,Loyal Customers
CUST-09691,1064,2,360.98,1,1,1,111,1.0,Lost
CUST-04890,1063,4,600.68,1,2,1,121,1.33,Lost
CUST-14283,1062,2,492.51,1,1,1,111,1.0,Lost
CUST-01500,1062,4,3269.19,1,3,5,135,3.0,At Risk
CUST-01945,1060,2,577.16,1,1,1,111,1.0,Lost
CUST-01007,1060,5,2288.38,1,3,4,134,2.67,At Risk
CUST-12023,1059,4,3057.81,1,3,5,135,3.0,At Risk
CUST-04729,1057,2,425.81,1,1,1,111,1.0,Lost
CUST-03515,1057,3,1592.16,1,2,3,123,2.0,Lost
CUST-11858,1056,2,553.78,1,1,1,111,1.0,Lost
CUST-01259,1055,5,2447.56,1,3,4,134,2.67,At Risk
CUST-11368,1054,2,305.91,1,1,1,111,1.0,Lost
CUST-02473,1054,2,1491.76,1,1,3,113,1.67,Lost
CUST-12880,1054,5,2342.09,1,3,4,134,2.67,At Risk
CUST-11501,1054,8,2100.53,1,5,4,154,3.33,Loyal Customers
CUST-00829,1053,4,2907.95,1,3,4,134,2.67,At Risk
CUST-09419,1052,2,1275.78,1,1,2,112,1.33,Lost
CUST-01011,1052,4,1056.82,1,2,2,122,1.67,Lost
CUST-02979,1052,5,3497.29,1,3,5,135,3.0,At Risk
CUST-04635,1051,2,358.81,1,1,1,111,1.0,Lost
CUST-11674,1051,3,501.58,1,1,1,111,1.0,Lost
CUST-01514,1049,2,331.81,1,1,1,111,1.0,Lost
CUST-13499,1049,2,964.23,1,1,2,112,1.33,Lost
CUST-11027,1049,2,1616.14,1,1,3,113,1.67,Lost
CUST-12900,1049,3,273.66,1,1,1,111,1.0,Lost
CUST-08523,1049,6,2492.84,1,4,4,144,3.0,Loyal Customers
CUST-06447,1048,2,538.32,1,1,1,111,1.0,Lost
CUST-06285,1048,2,561.31,1,1,1,111,1.0,Lost
CUST-07659,1048,3,653.27,1,1,1,111,1.0,Lost
CUST-10272,1046,2,64.3,1,1,1,111,1.0,Lost
CUST-11682,1046,6,813.07,1,4,2,142,2.33,Needs Attention
CUST-11306,1045,5,1105.52,1,3,2,132,2.0,Needs Attention
CUST-11480,1044,2,237.3,1,1,1,111,1.0,Lost
CUST-09903,1043,5,2534.69,1,3,4,134,2.67,At Risk
CUST-01702,1042,2,159.71,1,1,1,111,1.0,Lost
CUST-11836,1042,2,1271.11,1,1,2,112,1.33,Lost
CUST-02388,1041,3,413.1,1,1,1,111,1.0,Lost
CUST-08521,1040,8,1433.94,1,5,3,153,3.0,Loyal Customers
CUST-11635,1039,5,1380.55,1,3,2,132,2.0,Needs Attention
CUST-07804,1039,6,4327.42,1,4,5,145,3.33,Loyal Customers
CUST-00067,1038,3,1051.3,1,1,2,112,1.33,Lost
CUST-05960,1037,2,290.49,1,1,1,111,1.0,Lost
CUST-14190,1037,2,356.3,1,1,1,111,1.0,Lost
CUST-05934,1037,2,913.94,1,1,2,112,1.33,Lost
CUST-11214,1037,2,1172.68,1,1,2,112,1.33,Lost
CUST-06848,1037,4,660.14,1,2,1,121,1.33,Lost
CUST-09727,1036,4,1707.05,1,2,3,123,2.0,Lost
CUST-04574,1035,2,93.03,1,1,1,111,1.0,Lost
CUST-10477,1035,2,1591.81,1,1,3,113,1.67,Lost
CUST-10742,1034,2,904.39,1,1,2,112,1.33,Lost
CUST-08282,1033,3,1441.91,1,2,3,123,2.0,Lost
CUST-13074,1032,2,363.28,1,1,1,111,1.0,Lost
CUST-13498,1031,2,386.28,1,1,1,111,1.0,Lost
CUST-11464,1030,2,417.54,1,1,1,111,1.0,Lost
CUST-12170,1030,4,698.62,1,2,1,121,1.33,Lost
CUST-05980,1029,3,2059.05,1,2,3,123,2.0,Lost
CUST-02821,1029,6,2611.28,1,4,4,144,3.0,Loyal Customers
CUST-14480,1028,2,2259.42,1,1,4,114,2.0,Lost
CUST-10216,1028,5,1347.37,1,3,2,132,2.0,Needs Attention
CUST-12800,1028,7,3964.61,1,5,5,155,3.67,Loyal Customers
CUST-09736,1027,2,136.62,1,1,1,111,1.0,Lost
CUST-00582,1027,4,362.64,1,2,1,121,1.33,Lost
CUST-08804,1026,4,1726.61,1,2,3,123,2.0,Lost
CUST-00894,1026,6,2760.93,1,4,4,144,3.0,Loyal Customers
CUST-14364,1025,2,451.77,1,1,1,111,1.0,Lost
CUST-06498,1024,2,152.2,1,1,1,111,1.0,Lost
CUST-01957,1024,2,457.2,1,1,1,111,1.0,Lost
CUST-06370,1023,3,1109.66,1,2,2,122,1.67,Lost
CUST-12150,1023,3,1682.99,1,2,3,123,2.0,Lost
CUST-00891,1022,2,315.88,1,1,1,111,1.0,Lost
CUST-06396,1022,3,2307.46,1,2,4,124,2.33,Lost
CUST-02366,1022,6,1798.31,1,4,3,143,2.67,Loyal Customers
CUST-05576,1021,4,174.15,1,2,1,121,1.33,Lost
CUST-14146,1021,5,2296.41,1,3,4,134,2.67,At Risk
CUST-05156,1021,6,1362.8,1,4,2,142,2.33,Needs Attention
CUST-07207,1020,3,584.24,1,1,1,111,1.0,Lost
CUST-06726,1020,4,1760.81,1,2,3,123,2.0,Lost
CUST-09461,1019,2,2347.07,1,1,4,114,2.0,Lost
CUST-10741,1019,3,520.81,1,1,1,111,1.0,Lost
CUST-06235,1019,7,2301.91,1,5,4,154,3.33,Loyal Customers
CUST-06687,1018,2,196.41,1,1,1,111,1.0,Lost
CUST-10604,1017,3,1172.95,1,2,2,122,1.67,Lost
CUST-04801,1015,2,330.09,1,1,1,111,1.0,Lost
CUST-00607,1015,5,1411.41,1,3,3,133,2.33,At Risk
CUST-07102,1015,5,2876.11,1,3,4,134,2.67,At Risk
CUST-14703,1014,3,690.68,1,1,1,111,1.0,Lost
CUST-07106,1014,4,2861.9,1,3,4,134,2.67,At Risk
CUST-05077,1014,6,1454.72,1,4,3,143,2.67,Loyal Customers
CUST-12770,1013,2,1224.72,1,1,2,112,1.33,Lost
CUST-14145,1013,2,2166.46,1,1,4,114,2.0,Lost
CUST-14310,1013,4,1962.41,1,2,3,123,2.0,Lost
CUST-00015,1012,3,709.4,1,1,1,111,1.0,Lost
CUST-08715,1012,5,1152.02,1,3,2,132,2.0,Needs Attention
CUST-10302,1011,3,1065.0,1,1,2,112,1.33,Lost
CUST-13931,1011,4,747.56,1,2,1,121,1.33,Lost
CUST-00651,1010,3,418.39,1,1,1,111,1.0,Lost
CUST-00143,1010,4,1503.65,1,2,3,123,2.0,Lost
CUST-07208,1010,6,1380.52,1,4,2,142,2.33,Needs Attention
CUST-03928,1010,7,1897.21,1,4,3,143,2.67,Loyal Customers
CUST-03164,1009,2,229.92,1,1,1,111,1.0,Lost
CUST-07887,1009,2,570.79,1,1,1,111,1.0,Lost
CUST-03531,1009,4,662.41,1,2,1,121,1.33,Lost
CUST-03569,1008,2,477.95,1,1,1,111,1.0,Lost
CUST-01014,1007,2,2313.72,1,1,4,114,2.0,Lost
CUST-11443,1006,2,1789.92,1,1,3,113,1.67,Lost
CUST-07051,1006,4,3972.52,1,3,5,135,3.0,At Risk
CUST-03649,1005,2,183.35,1,1,1,111,1.0,Lost
CUST-14681,1005,2,1260.23,1,1,2,112,1.33,Lost
CUST-02680,1005,5,2712.22,1,3,4,134,2.67,At Risk
CUST-07316,1004,3,2199.71,1,2,4,124,2.33,Lost
CUST-04371,1004,4,1842.47,1,2,3,123,2.0,Lost
CUST-03344,1004,5,3223.12,1,3,5,135,3.0,At Risk
CUST-07696,1004,7,1648.45,1,4,3,143,2.67,Loyal Customers
CUST-10853,1003,3,1520.89,1,2,3,123,2.0,Lost
CUST-02228,1003,4,572.52,1,2,1,121,1.33,Lost
CUST-00932,1003,4,1560.84,1,2,3,123,2.0,Lost
CUST-13214,1003,4,2811.91,1,3,4,134,2.67,At Risk
CUST-10508,1002,2,190.51,1,1,1,111,1.0,Lost
CUST-08141,1002,4,621.36,1,2,1,121,1.33,Lost
CUST-13116,1000,7,1933.89,1,4,3,143,2.67,Loyal Customers
CUST-04992,999,2,775.68,1,1,2,112,1.33,Lost
CUST-12670,999,3,268.7,1,1,1,111,1.0,Lost
CUST-14439,998,4,725.86,1,2,1,121,1.33,Lost
CUST-11087,996,2,608.85,1,1,1,111,1.0,Lost
CUST-01355,996,4,590.8,1,2,1,121,1.33,Lost
CUST-11139,995,4,1676.09,1,2,3,123,2.0,Lost
CUST-02970,994,4,618.4,1,2,1,121,1.33,Lost
CUST-00021,993,2,374.72,1,1,1,111,1.0,Lost
CUST-04280,992,3,1025.6,1,1,2,112,1.33,Lost
CUST-11104,991,2,347.33,1,1,1,111,1.0,Lost
CUST-14598,991,4,1012.6,1,2,2,122,1.67,Lost
CUST-00009,991,5,359.85,1,3,1,131,1.67,Needs Attention
CUST-03618,990,2,1666.65,1,1,3,113,1.67,Lost
CUST-07115,989,5,1951.01,1,3,3,133,2.33,At Risk
CUST-10974,987,2,547.43,1,1,1,111,1.0,Lost
CUST-01502,987,2,2355.54,1,1,4,114,2.0,Lost
CUST-08402,986,3,1907.66,1,2,3,123,2.0,Lost
CUST-00733,986,4,2741.1,1,3,4,134,2.67,At Risk
CUST-10630,986,6,2641.66,1,4,4,144,3.0,Loyal Customers
CUST-02537,985,2,129.44,1,1,1,111,1.0,Lost
CUST-11473,985,2,485.73,1,1,1,111,1.0,Lost
CUST-12471,985,6,2309.14,1,4,4,144,3.0,Loyal Customers
CUST-01430,984,2,310.63,1,1,1,111,1.0,Lost
CUST-08339,984,2,413.44,1,1,1,111,1.0,Lost
CUST-07548,983,2,294.73,1,1,1,111,1.0,Lost
CUST-00851,982,2,974.58,1,1,2,112,1.33,Lost
CUST-05001,981,4,674.48,1,2,1,121,1.33,Lost
CUST-11595,980,5,2420.05,1,3,4,134,2.67,At Risk
CUST-02624,979,7,1968.04,1,4,3,143,2.67,Loyal Customers
CUST-05433,977,2,415.02,1,1,1,111,1.0,Lost
CUST-08467,977,2,766.09,1,1,2,112,1.33,Lost
