customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_id,monthly_income,annual_income,income_source,income_stability,income_band,expense_id,housing_expense,food_expense,transportation_expense,healthcare_expense,entertainment_expense,utilities_expense,other_expense,total_monthly_expense,expense_to_income_ratio,disposable_income,savings_id,monthly_savings,savings_balance,savings_rate,emergency_fund_status,net_savings_capacity,savings_behavior_tier,debt_id,credit_card_debt,personal_loan,education_loan,vehicle_loan,mortgage,total_debt,debt_to_income_ratio,credit_id,credit_score,payment_behavior,missed_payments,credit_utilization,credit_risk_category,debt_risk_tier,total_transactions,total_transaction_amount,avg_transaction_amount,last_transaction_date,total_products,active_products,customer_segment
CUST-00046,74,65+,Female,High School,Retired,Divorced,Tier 1,Retired,2021-09-03,4.33,INC-00046,3471.13,41653.56,Pension/Government,High,Middle ($2.5k-$6k),EXP-00046,1249.98,584.32,316.0,230.15,155.35,247.47,156.34,2939.61,0.8469,531.52,SAV-00046,335.67,21706.37,0.0967,Fully Funded,195.85,Moderate Saver,DEBT-00046,0.0,0.0,0.0,13804.44,0.0,13804.44,0.0477,CRED-00046,634,Occasional Late,4,0.56,High Risk,Critical Risk,2,899.08,449.54,2024-12-19 00:00:00,2,2,Credit-Risk Customers
CUST-00047,20,18-24,Female,Associate,Student,Married,Tier 2,Student,2024-12-11,1.05,INC-00047,1171.79,14061.48,Government Support,Low,Low (<$2.5k),EXP-00047,325.59,153.74,107.92,67.89,46.02,69.84,28.74,799.74,0.6825,372.05,SAV-00047,289.19,3208.4,0.2468,Partially Funded,82.86,Healthy Saver,DEBT-00047,0.0,7606.7,0.0,0.0,0.0,7606.7,0.0779,CRED-00047,761,On-Time,0,0.07,Low Risk,Low Risk,3,1545.5,515.17,2025-06-02 00:00:00,3,1,Emerging Customers
CUST-00048,54,50-64,Male,High School,Employed,Married,Tier 1,Other,2021-02-13,4.88,INC-00048,3599.03,43188.36,Salary,High,Middle ($2.5k-$6k),EXP-00048,1238.08,436.03,234.29,175.74,306.25,245.11,95.49,2730.99,0.7588,868.04,SAV-00048,715.96,37978.39,0.1989,Fully Funded,152.08,Healthy Saver,DEBT-00048,6846.0,0.0,0.0,0.0,0.0,6846.0,0.0228,CRED-00048,747,On-Time,0,0.28,Medium Risk,Low Risk,5,1802.51,360.5,2025-04-23 00:00:00,2,1,Emerging Customers
CUST-00049,68,65+,Male,Associate,Retired,Married,Tier 1,Retired,2019-11-11,6.14,INC-00049,4805.86,57670.32,Pension/Government,High,Middle ($2.5k-$6k),EXP-00049,1622.83,812.81,278.97,242.41,377.47,267.12,124.37,3725.98,0.7753,1079.88,SAV-00049,857.5,47284.02,0.1784,Fully Funded,222.38,Healthy Saver,DEBT-00049,0.0,8285.67,0.0,11322.49,0.0,19608.16,0.049,CRED-00049,639,Occasional Late,2,0.47,High Risk,High Risk,6,3316.43,552.74,2024-09-09 00:00:00,1,1,Emerging Customers
CUST-00050,24,18-24,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2024-01-16,1.96,INC-00050,6126.72,73520.64,Salary,High,Upper-Middle ($6k-$10k),EXP-00050,2418.21,1006.23,361.85,401.78,600.51,359.6,338.08,5486.26,0.8955,640.46,SAV-00050,383.11,9526.16,0.0625,Low,257.35,Moderate Saver,DEBT-00050,9372.56,9141.73,44809.2,0.0,0.0,63323.49,0.124,CRED-00050,661,Occasional Late,3,0.75,High Risk,Critical Risk,5,805.9,161.18,2025-08-24 00:00:00,3,3,Debt-Burdened
CUST-00051,38,35-49,Female,Associate,Employed,Married,Tier 2,Software/Tech,2020-05-15,5.63,INC-00051,4910.73,58928.76,Salary,High,Middle ($2.5k-$6k),EXP-00051,1217.83,736.81,382.1,221.91,467.1,285.38,253.76,3564.89,0.7259,1345.84,SAV-00051,562.16,39841.87,0.1145,Fully Funded,783.68,Moderate Saver,DEBT-00051,3871.32,13991.99,0.0,0.0,0.0,17863.31,0.0437,CRED-00051,671,Occasional Late,0,0.46,Medium Risk,Moderate Risk,3,1133.2,377.73,2024-02-21 00:00:00,3,3,Emerging Customers
CUST-00052,26,25-34,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2020-10-13,5.22,INC-00052,8118.2,97418.4,Salary,Medium,Upper-Middle ($6k-$10k),EXP-00052,2060.33,1355.59,719.21,277.56,823.2,398.81,334.51,5969.21,0.7353,2148.99,SAV-00052,1574.88,70105.11,0.194,Fully Funded,574.11,Healthy Saver,DEBT-00052,1797.44,0.0,0.0,0.0,0.0,1797.44,0.0027,CRED-00052,735,On-Time,2,0.33,Medium Risk,High Risk,4,384.78,96.2,2025-06-05 00:00:00,2,2,Emerging Customers
CUST-00053,56,50-64,Female,Bachelor'S,Employed,Single,Tier 2,Retail/Hospitality,2019-06-22,6.53,INC-00053,8148.87,97786.44,Salary,Medium,Upper-Middle ($6k-$10k),EXP-00053,2622.6,1449.98,756.96,307.63,291.56,454.18,213.76,6096.67,0.7482,2052.2,SAV-00053,1024.56,100014.26,0.1257,Fully Funded,1027.64,Moderate Saver,DEBT-00053,0.0,0.0,0.0,0.0,255422.09,255422.09,0.3761,CRED-00053,653,Occasional Late,4,0.63,High Risk,Critical Risk,5,1647.46,329.49,2025-04-13 00:00:00,3,3,High-Income High-Spenders
CUST-00054,35,35-49,Female,Associate,Self-Employed,Married,Tier 2,Finance/Banking,2024-11-06,1.15,INC-00054,6786.57,81438.84,Freelance,Low,Upper-Middle ($6k-$10k),EXP-00054,2116.27,1104.81,656.08,468.26,569.93,462.61,288.18,5666.14,0.8349,1120.43,SAV-00054,512.54,7021.64,0.0755,Low,607.89,Moderate Saver,DEBT-00054,12407.23,18343.94,0.0,14827.29,0.0,45578.46,0.0806,CRED-00054,736,On-Time,1,0.28,Medium Risk,High Risk,2,268.94,134.47,2025-07-17 00:00:00,1,1,Low-Engagement Customers
CUST-00055,21,18-24,Male,High School,Employed,Single,Tier 2,Trades/Manufacturing,2022-04-16,3.71,INC-00055,2604.97,31259.64,Salary,High,Middle ($2.5k-$6k),EXP-00055,749.28,419.17,203.14,139.99,120.45,167.7,63.8,1863.53,0.7154,741.44,SAV-00055,378.32,13258.57,0.1452,Fully Funded,363.12,Moderate Saver,DEBT-00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00055,702,On-Time,0,0.3,Medium Risk,Moderate Risk,4,684.78,171.19,2025-09-20 00:00:00,2,2,Emerging Customers
CUST-00056,42,35-49,Male,Master'S,Employed,Married,Tier 3,Trades/Manufacturing,2020-11-01,5.16,INC-00056,8812.78,105753.36,Salary,High,Upper-Middle ($6k-$10k),EXP-00056,1775.43,1467.87,602.35,365.55,690.15,604.77,481.75,5987.87,0.6795,2824.91,SAV-00056,1813.61,106262.62,0.2058,Fully Funded,1011.3,Excellent Saver,DEBT-00056,832.87,0.0,0.0,4405.68,0.0,5238.55,0.0071,CRED-00056,746,On-Time,1,0.32,Medium Risk,High Risk,4,944.56,236.14,2025-09-07 00:00:00,2,2,Financially Strong
CUST-00057,31,25-34,Male,High School,Self-Employed,Married,Tier 1,Trades/Manufacturing,2023-01-24,2.93,INC-00057,3789.15,45469.8,Freelance,Low,Middle ($2.5k-$6k),EXP-00057,1464.46,644.55,361.64,222.76,385.82,244.4,194.19,3517.82,0.9284,271.33,SAV-00057,116.16,4462.48,0.0307,Low,155.17,Low Saver,DEBT-00057,0.0,0.0,0.0,0.0,438916.39,438916.39,1.39,CRED-00057,455,Default Risk,11,0.76,Very High Risk,Critical Risk,6,2568.41,428.07,2025-12-16 00:00:00,1,1,Debt-Burdened
CUST-00058,67,65+,Female,High School,Employed,Married,Tier 1,Healthcare,2020-06-15,5.54,INC-00058,6312.37,75748.44,Salary,High,Upper-Middle ($6k-$10k),EXP-00058,1972.58,845.91,455.26,412.25,405.78,316.36,234.6,4642.74,0.7355,1669.63,SAV-00058,704.15,33822.14,0.1116,Fully Funded,965.48,Moderate Saver,DEBT-00058,9554.19,0.0,0.0,0.0,0.0,9554.19,0.0182,CRED-00058,741,On-Time,2,0.22,Medium Risk,High Risk,4,852.72,213.18,2025-07-16 00:00:00,1,1,Emerging Customers
CUST-00059,75,65+,Male,Master'S,Retired,Married,Tier 1,Retired,2024-10-29,1.17,INC-00059,11995.61,143947.32,Pension/Government,High,High (>$10k),EXP-00059,4082.73,1780.33,785.61,782.34,1025.68,785.99,370.98,9613.66,0.8014,2381.95,SAV-00059,1173.48,17981.0,0.0978,Low,1208.47,Moderate Saver,DEBT-00059,0.0,24273.34,0.0,0.0,0.0,24273.34,0.0243,CRED-00059,747,Occasional Late,0,0.25,Medium Risk,Low Risk,4,649.86,162.47,2025-11-08 00:00:00,2,2,High-Income High-Spenders
CUST-00060,26,25-34,Male,Doctorate,Employed,Divorced,Tier 1,Software/Tech,2023-10-08,2.23,INC-00060,14607.8,175293.6,Salary,High,High (>$10k),EXP-00060,4389.5,1876.05,1291.69,724.36,538.41,968.14,575.62,10363.77,0.7095,4244.03,SAV-00060,2583.55,82066.6,0.1769,Fully Funded,1660.48,Healthy Saver,DEBT-00060,26879.88,0.0,0.0,10422.64,0.0,37302.52,0.0306,CRED-00060,696,Occasional Late,0,0.28,Medium Risk,Moderate Risk,4,1913.16,478.29,2025-12-14 00:00:00,4,3,Emerging Customers
CUST-00061,43,35-49,Female,Bachelor'S,Employed,Widowed,Tier 1,Retail/Hospitality,2024-03-15,1.8,INC-00061,6184.36,74212.32,Salary,High,Upper-Middle ($6k-$10k),EXP-00061,2415.87,787.35,615.95,349.66,243.62,437.94,206.69,5057.08,0.8177,1127.28,SAV-00061,896.3,15888.01,0.1449,Partially Funded,230.98,Moderate Saver,DEBT-00061,0.0,3151.21,0.0,0.0,259512.43,262663.64,0.5097,CRED-00061,606,Frequently Late,3,0.67,High Risk,Critical Risk,5,1585.94,317.19,2025-07-17 00:00:00,3,2,Debt-Burdened
CUST-00062,70,65+,Male,High School,Retired,Divorced,Tier 3,Retired,2020-11-26,5.1,INC-00062,4344.5,52134.0,Pension/Government,High,Middle ($2.5k-$6k),EXP-00062,1059.72,708.88,345.73,214.43,180.36,225.38,193.79,2928.29,0.674,1416.21,SAV-00062,637.14,41222.8,0.1467,Fully Funded,779.07,Moderate Saver,DEBT-00062,3586.31,0.0,0.0,29790.46,0.0,33376.77,0.0922,CRED-00062,684,Occasional Late,0,0.34,Medium Risk,Moderate Risk,4,355.11,88.78,2024-03-13 00:00:00,3,2,Emerging Customers
CUST-00063,19,18-24,Male,High School,Employed,Married,Tier 1,Software/Tech,2022-12-03,3.08,INC-00063,3080.42,36965.04,Salary,High,Middle ($2.5k-$6k),EXP-00063,1168.41,485.72,174.56,152.32,200.39,197.35,96.46,2475.21,0.8035,605.21,SAV-00063,305.24,13303.21,0.0991,Partially Funded,299.97,Moderate Saver,DEBT-00063,720.81,18189.44,0.0,21442.85,0.0,40353.1,0.1572,CRED-00063,661,Occasional Late,2,0.54,High Risk,High Risk,6,1084.21,180.7,2025-09-24 00:00:00,1,1,Emerging Customers
CUST-00064,37,35-49,Male,Doctorate,Employed,Married,Tier 1,Other,2022-04-09,3.73,INC-00064,9718.21,116618.52,Salary,High,Upper-Middle ($6k-$10k),EXP-00064,3009.89,1492.81,932.91,537.85,552.15,696.41,355.24,7577.26,0.7797,2140.95,SAV-00064,1755.19,68248.24,0.1806,Fully Funded,385.76,Healthy Saver,DEBT-00064,13311.25,0.0,0.0,12054.16,0.0,25365.41,0.0313,CRED-00064,744,On-Time,2,0.35,Medium Risk,High Risk,8,2733.14,341.64,2025-11-16 00:00:00,2,2,Financially Strong
CUST-00065,45,35-49,Female,Master'S,Self-Employed,Single,Tier 2,Finance/Banking,2020-12-06,5.07,INC-00065,11635.93,139631.16,Freelance,Low,High (>$10k),EXP-00065,3476.66,1728.96,943.36,598.96,1198.72,597.48,389.23,8933.37,0.7677,2702.56,SAV-00065,2082.49,126535.21,0.179,Fully Funded,620.07,Healthy Saver,DEBT-00065,16923.88,10982.01,0.0,0.0,0.0,27905.89,0.0288,CRED-00065,782,On-Time,0,0.14,Low Risk,Low Risk,5,3591.49,718.3,2025-08-31 00:00:00,2,2,Financially Strong
CUST-00066,64,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2022-02-24,3.85,INC-00066,7204.41,86452.92,Salary,High,Upper-Middle ($6k-$10k),EXP-00066,2270.38,1069.62,582.93,277.8,526.05,518.31,251.66,5496.75,0.763,1707.66,SAV-00066,764.42,29412.59,0.1061,Partially Funded,943.24,Moderate Saver,DEBT-00066,0.0,0.0,0.0,0.0,424968.62,424968.62,0.7078,CRED-00066,586,Frequently Late,1,0.68,High Risk,Critical Risk,6,845.56,140.93,2025-05-07 00:00:00,1,1,Debt-Burdened
CUST-00067,24,18-24,Male,High School,Employed,Married,Tier 1,Healthcare,2018-03-24,7.77,INC-00067,3113.27,37359.24,Salary,High,Middle ($2.5k-$6k),EXP-00067,1170.27,536.23,288.01,174.44,159.56,163.63,184.77,2676.91,0.8598,436.36,SAV-00067,272.84,22550.93,0.0876,Fully Funded,163.52,Moderate Saver,DEBT-00067,2652.62,0.0,0.0,30365.87,0.0,33018.49,0.1273,CRED-00067,666,Occasional Late,2,0.81,High Risk,High Risk,3,1051.3,350.43,2023-02-27 00:00:00,4,4,Emerging Customers
CUST-00068,61,50-64,Female,High School,Self-Employed,Married,Tier 2,Other,2018-08-18,7.37,INC-00068,6247.57,74970.84,Freelance,Medium,Upper-Middle ($6k-$10k),EXP-00068,1780.66,911.1,543.69,416.64,442.84,389.78,313.91,4798.62,0.7681,1448.95,SAV-00068,942.44,85448.03,0.1508,Fully Funded,506.51,Healthy Saver,DEBT-00068,1464.4,0.0,0.0,15137.91,120695.13,137297.44,0.2637,CRED-00068,762,On-Time,0,0.1,Low Risk,Low Risk,5,625.33,125.07,2025-10-12 00:00:00,1,1,Financially Strong
CUST-00069,25,25-34,Female,High School,Self-Employed,Married,Tier 3,Healthcare,2021-01-08,4.98,INC-00069,3728.54,44742.48,Business,Low,Middle ($2.5k-$6k),EXP-00069,939.54,588.76,233.46,207.82,388.69,268.1,152.46,2778.83,0.7453,949.71,SAV-00069,705.57,47468.29,0.1892,Fully Funded,244.14,Healthy Saver,DEBT-00069,2273.33,0.0,0.0,0.0,0.0,2273.33,0.0073,CRED-00069,790,On-Time,0,0.07,Low Risk,Low Risk,4,1340.7,335.18,2025-11-25 00:00:00,2,2,Emerging Customers
CUST-00070,64,50-64,Male,Bachelor'S,Employed,Married,Tier 1,Education,2021-11-02,4.16,INC-00070,3308.98,39707.76,Salary,High,Middle ($2.5k-$6k),EXP-00070,1001.79,581.33,326.11,145.18,150.08,197.52,189.1,2591.11,0.7831,717.87,SAV-00070,416.82,20272.75,0.126,Fully Funded,301.05,Moderate Saver,DEBT-00070,0.0,0.0,0.0,0.0,361125.02,361125.02,1.3096,CRED-00070,440,Default Risk,6,0.94,Very High Risk,Critical Risk,4,2233.3,558.33,2025-11-18 00:00:00,3,3,Debt-Burdened
CUST-00071,52,50-64,Male,High School,Employed,Divorced,Tier 1,Finance/Banking,2019-08-15,6.38,INC-00071,3873.03,46476.36,Salary,High,Middle ($2.5k-$6k),EXP-00071,1364.61,646.59,331.59,123.6,238.09,196.79,78.62,2979.89,0.7694,893.14,SAV-00071,657.05,37191.75,0.1696,Fully Funded,236.09,Healthy Saver,DEBT-00071,4017.67,21532.99,0.0,22447.04,0.0,47997.7,0.1487,CRED-00071,632,Occasional Late,4,0.65,High Risk,Critical Risk,2,1425.22,712.61,2024-03-20 00:00:00,2,1,Credit-Risk Customers
CUST-00072,31,25-34,Male,Doctorate,Employed,Single,Tier 3,Retail/Hospitality,2021-01-02,4.99,INC-00072,10715.76,128589.12,Salary,High,High (>$10k),EXP-00072,2153.19,1875.55,898.23,655.57,1085.16,692.93,280.02,7640.65,0.713,3075.11,SAV-00072,1971.51,107921.27,0.184,Fully Funded,1103.6,Healthy Saver,DEBT-00072,0.0,0.0,17571.22,0.0,0.0,17571.22,0.0197,CRED-00072,712,On-Time,0,0.26,Medium Risk,Moderate Risk,5,1445.47,289.09,2025-10-15 00:00:00,1,1,Emerging Customers
CUST-00073,34,25-34,Male,High School,Employed,Married,Tier 1,Finance/Banking,2019-09-13,6.3,INC-00073,2864.99,34379.88,Salary,High,Middle ($2.5k-$6k),EXP-00073,1025.51,410.64,212.96,109.22,227.44,184.33,98.93,2269.03,0.792,595.96,SAV-00073,283.58,16685.59,0.099,Fully Funded,312.38,Moderate Saver,DEBT-00073,0.0,0.0,0.0,23402.03,0.0,23402.03,0.098,CRED-00073,674,On-Time,0,0.28,Medium Risk,Moderate Risk,5,1883.8,376.76,2024-04-29 00:00:00,2,2,Emerging Customers
CUST-00074,53,50-64,Female,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2024-12-16,1.04,INC-00074,9368.18,112418.16,Salary,High,Upper-Middle ($6k-$10k),EXP-00074,2322.95,1600.79,588.97,385.13,953.08,563.42,417.3,6831.64,0.7292,2536.54,SAV-00074,1999.83,26845.1,0.2135,Partially Funded,536.71,Healthy Saver,DEBT-00074,0.0,0.0,0.0,0.0,149593.54,149593.54,0.1916,CRED-00074,693,On-Time,0,0.23,Medium Risk,Moderate Risk,10,2412.69,241.27,2025-10-31 00:00:00,3,3,Debt-Burdened
CUST-00075,67,65+,Female,High School,Retired,Single,Tier 1,Retired,2018-06-16,7.54,INC-00075,6561.02,78732.24,Pension/Government,High,Upper-Middle ($6k-$10k),EXP-00075,2390.78,1001.04,649.73,345.96,332.85,362.6,182.61,5265.57,0.8026,1295.45,SAV-00075,528.77,55235.45,0.0806,Fully Funded,766.68,Moderate Saver,DEBT-00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00075,631,Occasional Late,4,0.73,High Risk,Critical Risk,7,493.29,70.47,2025-12-07 00:00:00,2,2,Credit-Risk Customers
CUST-00076,57,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2023-02-02,2.91,INC-00076,9058.78,108705.36,Salary,High,Upper-Middle ($6k-$10k),EXP-00076,2522.34,1235.99,832.7,314.02,710.1,444.06,208.54,6267.75,0.6919,2791.03,SAV-00076,2097.71,60565.35,0.2316,Fully Funded,693.32,Excellent Saver,DEBT-00076,16423.96,0.0,0.0,0.0,391372.36,407796.32,0.5402,CRED-00076,608,Frequently Late,3,0.6,High Risk,Critical Risk,3,416.53,138.84,2025-10-16 00:00:00,2,2,Debt-Burdened
CUST-00077,21,18-24,Male,High School,Student,Married,Tier 2,Student,2023-10-30,2.17,INC-00077,588.7,7064.4,Government Support,Low,Low (<$2.5k),EXP-00077,155.85,100.0,50.0,40.27,59.19,40.0,20.0,465.31,0.7904,123.39,SAV-00077,67.4,2304.34,0.1145,Partially Funded,55.99,Moderate Saver,DEBT-00077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRED-00077,706,On-Time,1,0.38,Medium Risk,High Risk,6,1624.09,270.68,2025-06-22 00:00:00,3,3,Emerging Customers
CUST-00078,19,18-24,Male,Bachelor'S,Student,Single,Tier 1,Student,2023-11-28,2.09,INC-00078,773.27,9279.24,Freelance,Low,Low (<$2.5k),EXP-00078,288.49,127.92,50.0,30.0,53.96,40.0,42.48,632.85,0.8184,140.42,SAV-00078,64.5,2029.77,0.0834,Partially Funded,75.92,Moderate Saver,DEBT-00078,1045.57,0.0,18488.97,0.0,0.0,19534.54,0.3031,CRED-00078,588,Frequently Late,3,0.47,High Risk,Critical Risk,5,1352.84,270.57,2025-09-21 00:00:00,1,1,Credit-Risk Customers
CUST-00079,23,18-24,Female,Bachelor'S,Unemployed,Married,Tier 3,Unemployed,2019-03-07,6.82,INC-00079,1322.41,15868.92,Government Support,Low,Low (<$2.5k),EXP-00079,276.28,171.88,112.32,91.63,95.18,75.41,27.27,849.97,0.6427,472.44,SAV-00079,338.13,32808.01,0.2557,Fully Funded,134.31,Excellent Saver,DEBT-00079,0.0,20085.05,0.0,0.0,0.0,20085.05,0.1823,CRED-00079,724,On-Time,0,0.49,Medium Risk,Moderate Risk,5,2049.97,409.99,2024-12-27 00:00:00,4,3,Disciplined Savers
CUST-00080,71,65+,Male,High School,Retired,Single,Tier 2,Retired,2023-09-07,2.32,INC-00080,4462.46,53549.52,Pension/Government,High,Middle ($2.5k-$6k),EXP-00080,1347.73,786.16,410.58,288.38,339.37,244.1,181.25,3597.57,0.8062,864.89,SAV-00080,434.0,13306.19,0.0973,Partially Funded,430.89,Moderate Saver,DEBT-00080,5138.77,0.0,0.0,0.0,0.0,5138.77,0.0138,CRED-00080,684,Occasional Late,0,0.22,Medium Risk,Moderate Risk,5,2118.46,423.69,2025-05-29 00:00:00,1,1,Emerging Customers
CUST-00081,59,50-64,Female,Master'S,Self-Employed,Married,Tier 2,Software/Tech,2020-06-15,5.54,INC-00081,13380.36,160564.32,Business,Medium,High (>$10k),EXP-00081,3397.16,1949.17,1195.14,874.22,984.77,907.99,734.99,10043.44,0.7506,3336.92,SAV-00081,1419.05,76356.97,0.1061,Fully Funded,1917.87,Moderate Saver,DEBT-00081,21620.7,16549.65,0.0,0.0,0.0,38170.35,0.0342,CRED-00081,717,Occasional Late,1,0.25,Medium Risk,High Risk,2,905.64,452.82,2023-09-23 00:00:00,4,4,High-Income High-Spenders
CUST-00082,21,18-24,Male,Bachelor'S,Student,Single,Tier 2,Student,2022-04-21,3.7,INC-00082,766.63,9199.56,Freelance,Low,Low (<$2.5k),EXP-00082,244.31,124.4,74.85,33.85,70.79,54.27,34.17,636.64,0.8304,129.99,SAV-00082,99.37,3947.27,0.1296,Fully Funded,30.62,Moderate Saver,DEBT-00082,541.58,0.0,44008.09,17019.88,0.0,61569.55,0.9637,CRED-00082,487,Default Risk,6,0.89,Very High Risk,Critical Risk,3,1190.04,396.68,2025-10-04 00:00:00,3,2,Debt-Burdened
CUST-00083,71,65+,Female,Master'S,Retired,Married,Tier 2,Retired,2021-09-26,4.26,INC-00083,6547.22,78566.64,Pension/Government,High,Upper-Middle ($6k-$10k),EXP-00083,1983.25,829.77,652.13,262.21,540.25,427.47,303.37,4998.45,0.7634,1548.77,SAV-00083,1255.38,49895.39,0.1917,Fully Funded,293.39,Healthy Saver,DEBT-00083,4273.38,0.0,0.0,24414.16,0.0,28687.54,0.0526,CRED-00083,744,On-Time,0,0.34,Medium Risk,Low Risk,6,1519.33,253.22,2025-03-12 00:00:00,3,3,Financially Strong
CUST-00084,46,35-49,Female,Master'S,Employed,Single,Tier 2,Education,2020-01-04,5.99,INC-00084,9048.89,108586.68,Salary,High,Upper-Middle ($6k-$10k),EXP-00084,2573.55,1182.36,733.07,470.98,528.07,572.59,435.41,6496.03,0.7179,2552.86,SAV-00084,1762.51,136838.6,0.1948,Fully Funded,790.35,Healthy Saver,DEBT-00084,4737.41,0.0,0.0,15515.58,0.0,20252.99,0.0269,CRED-00084,733,On-Time,0,0.31,Medium Risk,Moderate Risk,2,699.19,349.59,2021-08-02 00:00:00,1,1,Low-Engagement Customers
CUST-00085,35,35-49,Male,Master'S,Employed,Married,Tier 1,Trades/Manufacturing,2024-07-08,1.48,INC-00085,7983.41,95800.92,Salary,Medium,Upper-Middle ($6k-$10k),EXP-00085,2910.95,1069.51,592.09,511.29,337.79,473.58,287.94,6183.15,0.7745,1800.26,SAV-00085,970.48,16599.4,0.1216,Low,829.78,Moderate Saver,DEBT-00085,13494.24,19730.3,38716.65,0.0,0.0,71941.19,0.1081,CRED-00085,658,Frequently Late,4,0.45,High Risk,Critical Risk,3,531.0,177.0,2025-12-11 00:00:00,2,2,High-Income High-Spenders
CUST-00086,43,35-49,Female,High School,Employed,Married,Tier 1,Education,2019-11-21,6.11,INC-00086,2794.84,33538.08,Salary,Medium,Middle ($2.5k-$6k),EXP-00086,859.02,448.63,211.25,178.29,292.46,153.76,137.3,2280.71,0.816,514.13,SAV-00086,404.66,33693.25,0.1448,Fully Funded,109.47,Moderate Saver,DEBT-00086,2179.32,16997.62,0.0,10205.84,0.0,29382.78,0.1262,CRED-00086,687,On-Time,1,0.45,Medium Risk,High Risk,4,1550.99,387.75,2024-05-27 00:00:00,3,3,Emerging Customers
CUST-00087,61,50-64,Non-Binary,High School,Employed,Married,Tier 1,Retail/Hospitality,2019-11-24,6.1,INC-00087,4116.54,49398.48,Salary,Medium,Middle ($2.5k-$6k),EXP-00087,1228.88,734.44,258.12,191.96,185.44,226.85,152.51,2978.2,0.7235,1138.34,SAV-00087,799.95,48023.09,0.1943,Fully Funded,338.39,Healthy Saver,DEBT-00087,1601.97,0.0,0.0,22136.49,203151.32,226889.78,0.6614,CRED-00087,548,Frequently Late,7,0.97,Very High Risk,Critical Risk,3,489.88,163.29,2023-10-30 00:00:00,1,1,Debt-Burdened
CUST-00088,51,50-64,Male,Doctorate,Employed,Married,Tier 1,Finance/Banking,2020-06-20,5.53,INC-00088,11253.3,135039.6,Salary,Medium,High (>$10k),EXP-00088,4413.06,1528.12,773.82,638.86,862.27,699.66,260.1,9175.89,0.8154,2077.41,SAV-00088,1271.0,97330.81,0.1129,Fully Funded,806.41,Moderate Saver,DEBT-00088,7040.59,0.0,0.0,22535.95,407819.47,437396.01,0.4664,CRED-00088,598,Frequently Late,4,0.57,High Risk,Critical Risk,11,5339.26,485.39,2025-11-12 00:00:00,2,1,High-Income High-Spenders
CUST-00089,27,25-34,Female,Bachelor'S,Employed,Married,Tier 3,Education,2022-08-01,3.42,INC-00089,4097.45,49169.4,Salary,High,Middle ($2.5k-$6k),EXP-00089,1004.18,672.08,342.08,282.7,383.73,240.57,124.67,3050.01,0.7444,1047.44,SAV-00089,605.96,22942.36,0.1479,Fully Funded,441.48,Moderate Saver,DEBT-00089,5924.17,0.0,17364.72,31696.22,0.0,54985.11,0.161,CRED-00089,584,Frequently Late,2,0.47,High Risk,High Risk,5,671.13,134.23,2024-08-14 00:00:00,1,1,Debt-Burdened
CUST-00090,53,50-64,Male,High School,Self-Employed,Married,Tier 3,Software/Tech,2020-02-23,5.85,INC-00090,5443.05,65316.6,Business,Low,Middle ($2.5k-$6k),EXP-00090,1242.92,729.52,454.0,264.67,305.39,356.9,183.09,3536.49,0.6497,1906.56,SAV-00090,937.55,67544.24,0.1722,Fully Funded,969.01,Healthy Saver,DEBT-00090,5827.96,0.0,0.0,0.0,397845.72,403673.68,0.89,CRED-00090,562,Default Risk,4,0.83,Very High Risk,Critical Risk,2,479.04,239.52,2022-10-02 00:00:00,1,1,Debt-Burdened
CUST-00091,31,25-34,Female,Bachelor'S,Employed,Married,Tier 1,Education,2022-10-07,3.23,INC-00091,2991.2,35894.4,Salary,Medium,Middle ($2.5k-$6k),EXP-00091,1160.39,371.58,298.48,163.39,209.81,162.14,97.43,2463.22,0.8235,527.98,SAV-00091,376.76,10411.49,0.126,Partially Funded,151.22,Moderate Saver,DEBT-00091,2668.53,0.0,44549.88,4134.72,0.0,51353.13,0.206,CRED-00091,727,Occasional Late,1,0.35,Medium Risk,High Risk,3,342.19,114.06,2025-05-22 00:00:00,3,3,Debt-Burdened
CUST-00092,48,35-49,Male,Associate,Employed,Single,Tier 1,Other,2018-01-22,7.94,INC-00092,4831.32,57975.84,Salary,Medium,Middle ($2.5k-$6k),EXP-00092,1893.49,819.73,398.51,275.62,209.21,279.14,279.69,4155.39,0.8601,675.93,SAV-00092,395.17,32817.08,0.0818,Fully Funded,280.76,Moderate Saver,DEBT-00092,4993.1,0.0,0.0,0.0,0.0,4993.1,0.0124,CRED-00092,779,On-Time,0,0.25,Low Risk,Low Risk,3,1077.33,359.11,2024-02-19 00:00:00,1,1,Low-Engagement Customers
