product_id,customer_id,product_type,product_status,signup_date
PROD-00460,CUST-00230,Personal Loan,Active,2024-01-02
PROD-00461,CUST-00230,Credit Card,Active,2024-05-01
PROD-00462,CUST-00231,Savings Account,Active,2024-09-22
PROD-00463,CUST-00231,Credit Card,Active,2025-07-05
PROD-00464,CUST-00232,Savings Account,Active,2020-04-15
PROD-00465,CUST-00232,Investment Account,Active,2021-11-15
PROD-00466,CUST-00233,Savings Account,Active,2019-07-13
PROD-00467,CUST-00233,Auto Loan,Active,2022-07-13
PROD-00468,CUST-00233,Credit Card,Active,2025-07-19
PROD-00469,CUST-00233,Mortgage,Active,2022-11-19
PROD-00470,CUST-00234,Savings Account,Active,2020-03-02
PROD-00471,CUST-00234,Personal Loan,Churned,2024-12-30
PROD-00472,CUST-00235,Savings Account,Active,2023-11-24
PROD-00473,CUST-00236,Savings Account,Active,2023-11-03
PROD-00474,CUST-00236,Investment Account,Active,2025-12-07
PROD-00475,CUST-00236,Auto Loan,Active,2024-06-29
PROD-00476,CUST-00237,Savings Account,Active,2022-05-13
PROD-00477,CUST-00237,Retirement Account,Active,2024-03-06
PROD-00478,CUST-00237,Credit Card,Active,2025-09-30
PROD-00479,CUST-00238,Savings Account,Active,2020-03-05
PROD-00480,CUST-00239,Savings Account,Active,2018-10-24
PROD-00481,CUST-00239,Mortgage,Active,2024-04-14
PROD-00482,CUST-00239,Auto Loan,Active,2023-02-26
PROD-00483,CUST-00240,Savings Account,Active,2018-11-26
PROD-00484,CUST-00240,Investment Account,Active,2021-09-24
PROD-00485,CUST-00240,Retirement Account,Pending,2024-09-12
PROD-00486,CUST-00241,Savings Account,Active,2021-04-09
PROD-00487,CUST-00241,Investment Account,Active,2024-01-23
PROD-00488,CUST-00242,Savings Account,Active,2024-12-12
PROD-00489,CUST-00243,Savings Account,Active,2021-04-15
PROD-00490,CUST-00243,Personal Loan,Active,2024-09-27
PROD-00491,CUST-00244,Savings Account,Active,2019-01-25
PROD-00492,CUST-00244,Retirement Account,Active,2025-08-28
PROD-00493,CUST-00244,Auto Loan,Closed,2020-11-27
PROD-00494,CUST-00245,Savings Account,Active,2023-07-02
PROD-00495,CUST-00246,Savings Account,Active,2019-08-06
PROD-00496,CUST-00246,Auto Loan,Closed,2021-04-10
PROD-00497,CUST-00247,Savings Account,Active,2024-04-21
PROD-00498,CUST-00247,Mortgage,Active,2024-05-23
PROD-00499,CUST-00248,Savings Account,Active,2024-02-04
PROD-00500,CUST-00248,Credit Card,Active,2024-06-15
PROD-00501,CUST-00249,Savings Account,Active,2024-03-11
PROD-00502,CUST-00250,Savings Account,Active,2018-12-08
PROD-00503,CUST-00251,Savings Account,Active,2024-01-08
PROD-00504,CUST-00251,Mortgage,Closed,2024-03-26
PROD-00505,CUST-00251,Auto Loan,Active,2024-08-21
PROD-00506,CUST-00252,Savings Account,Active,2021-07-17
PROD-00507,CUST-00253,Savings Account,Active,2021-09-14
PROD-00508,CUST-00253,Credit Card,Active,2025-11-22
PROD-00509,CUST-00254,Savings Account,Active,2023-11-27
PROD-00510,CUST-00254,Credit Card,Closed,2025-11-06
PROD-00511,CUST-00255,Savings Account,Active,2024-03-31
PROD-00512,CUST-00256,Savings Account,Active,2021-08-01
PROD-00513,CUST-00257,Savings Account,Active,2022-07-27
PROD-00514,CUST-00257,Investment Account,Closed,2025-10-17
PROD-00515,CUST-00258,Savings Account,Active,2020-05-10
PROD-00516,CUST-00258,Mortgage,Active,2023-12-01
PROD-00517,CUST-00259,Savings Account,Active,2021-01-05
PROD-00518,CUST-00259,Personal Loan,Pending,2021-12-27
PROD-00519,CUST-00259,Credit Card,Active,2022-01-14
PROD-00520,CUST-00259,Investment Account,Closed,2022-03-01
PROD-00521,CUST-00260,Savings Account,Active,2021-03-15
PROD-00522,CUST-00260,Auto Loan,Active,2022-01-28
PROD-00523,CUST-00261,Savings Account,Active,2023-10-20
PROD-00524,CUST-00261,Retirement Account,Active,2025-11-25
PROD-00525,CUST-00262,Savings Account,Active,2024-02-15
PROD-00526,CUST-00262,Mortgage,Active,2024-08-21
PROD-00527,CUST-00262,Investment Account,Active,2025-07-17
PROD-00528,CUST-00263,Savings Account,Active,2024-08-09
PROD-00529,CUST-00263,Investment Account,Active,2024-12-16
PROD-00530,CUST-00263,Credit Card,Active,2025-04-08
PROD-00531,CUST-00263,Auto Loan,Active,2025-08-29
PROD-00532,CUST-00264,Savings Account,Active,2024-08-12
PROD-00533,CUST-00264,Mortgage,Active,2024-12-11
PROD-00534,CUST-00265,Savings Account,Active,2020-05-02
PROD-00535,CUST-00265,Personal Loan,Active,2025-04-27
PROD-00536,CUST-00265,Investment Account,Active,2020-07-25
PROD-00537,CUST-00265,Credit Card,Active,2025-09-02
PROD-00538,CUST-00266,Savings Account,Active,2024-03-17
PROD-00539,CUST-00266,Retirement Account,Active,2024-05-28
PROD-00540,CUST-00266,Mortgage,Active,2025-02-10
PROD-00541,CUST-00266,Investment Account,Active,2025-12-29
PROD-00542,CUST-00267,Savings Account,Active,2023-01-10
PROD-00543,CUST-00267,Credit Card,Active,2024-04-19
PROD-00544,CUST-00267,Auto Loan,Active,2025-07-03
PROD-00545,CUST-00268,Savings Account,Active,2024-10-05
PROD-00546,CUST-00268,Investment Account,Closed,2025-06-27
PROD-00547,CUST-00268,Retirement Account,Active,2025-01-18
PROD-00548,CUST-00268,Personal Loan,Closed,2025-06-27
PROD-00549,CUST-00269,Savings Account,Active,2020-01-27
PROD-00550,CUST-00270,Savings Account,Active,2019-10-05
PROD-00551,CUST-00270,Mortgage,Active,2020-01-14
PROD-00552,CUST-00271,Savings Account,Active,2019-05-24
PROD-00553,CUST-00272,Savings Account,Active,2021-02-15
PROD-00554,CUST-00272,Personal Loan,Active,2021-10-25
PROD-00555,CUST-00273,Savings Account,Active,2018-06-05
PROD-00556,CUST-00273,Investment Account,Active,2021-07-09
PROD-00557,CUST-00273,Retirement Account,Active,2023-01-23
PROD-00558,CUST-00274,Savings Account,Active,2024-10-21
PROD-00559,CUST-00274,Auto Loan,Closed,2025-06-04
PROD-00560,CUST-00274,Mortgage,Active,2024-11-06
PROD-00561,CUST-00274,Personal Loan,Pending,2025-11-05
PROD-00562,CUST-00275,Savings Account,Active,2021-02-04
PROD-00563,CUST-00275,Mortgage,Active,2025-10-31
PROD-00564,CUST-00276,Savings Account,Active,2021-12-11
PROD-00565,CUST-00276,Auto Loan,Active,2025-05-09
PROD-00566,CUST-00277,Savings Account,Active,2019-05-20
PROD-00567,CUST-00277,Mortgage,Closed,2020-05-27
PROD-00568,CUST-00278,Savings Account,Active,2022-01-04
PROD-00569,CUST-00279,Savings Account,Active,2023-03-08
PROD-00570,CUST-00279,Auto Loan,Active,2024-12-23
PROD-00571,CUST-00279,Credit Card,Closed,2024-08-10
PROD-00572,CUST-00279,Personal Loan,Active,2025-06-21
PROD-00573,CUST-00280,Savings Account,Active,2022-07-27
PROD-00574,CUST-00281,Savings Account,Active,2024-03-25
PROD-00575,CUST-00281,Retirement Account,Active,2025-01-06
PROD-00576,CUST-00282,Savings Account,Active,2023-08-18
PROD-00577,CUST-00282,Retirement Account,Closed,2025-11-03
PROD-00578,CUST-00283,Savings Account,Active,2020-08-19
PROD-00579,CUST-00283,Retirement Account,Active,2023-07-15
PROD-00580,CUST-00284,Savings Account,Active,2018-10-27
PROD-00581,CUST-00284,Auto Loan,Active,2024-06-18
PROD-00582,CUST-00284,Credit Card,Closed,2022-04-01
PROD-00583,CUST-00284,Investment Account,Active,2020-12-14
PROD-00584,CUST-00285,Savings Account,Active,2023-03-12
PROD-00585,CUST-00285,Credit Card,Active,2023-12-25
PROD-00586,CUST-00285,Personal Loan,Active,2024-03-26
PROD-00587,CUST-00285,Auto Loan,Churned,2024-10-02
PROD-00588,CUST-00286,Savings Account,Active,2024-07-12
PROD-00589,CUST-00287,Savings Account,Active,2023-12-20
PROD-00590,CUST-00288,Savings Account,Active,2023-08-29
PROD-00591,CUST-00288,Credit Card,Active,2023-11-17
PROD-00592,CUST-00288,Mortgage,Active,2024-12-03
PROD-00593,CUST-00289,Savings Account,Active,2019-11-05
PROD-00594,CUST-00289,Auto Loan,Closed,2023-09-14
PROD-00595,CUST-00290,Savings Account,Active,2022-06-05
PROD-00596,CUST-00291,Savings Account,Active,2018-12-11
PROD-00597,CUST-00292,Savings Account,Active,2019-10-07
PROD-00598,CUST-00292,Investment Account,Closed,2024-12-03
PROD-00599,CUST-00292,Credit Card,Active,2023-07-04
PROD-00600,CUST-00292,Retirement Account,Active,2020-08-12
PROD-00601,CUST-00293,Savings Account,Active,2018-12-03
PROD-00602,CUST-00294,Savings Account,Active,2021-01-08
PROD-00603,CUST-00294,Credit Card,Closed,2024-02-13
PROD-00604,CUST-00295,Savings Account,Active,2023-06-13
PROD-00605,CUST-00296,Savings Account,Active,2022-11-01
PROD-00606,CUST-00296,Investment Account,Active,2024-02-27
PROD-00607,CUST-00297,Savings Account,Active,2022-11-18
PROD-00608,CUST-00297,Personal Loan,Active,2023-10-24
PROD-00609,CUST-00298,Savings Account,Active,2019-08-17
PROD-00610,CUST-00298,Investment Account,Active,2020-01-01
PROD-00611,CUST-00299,Savings Account,Active,2024-04-04
PROD-00612,CUST-00299,Personal Loan,Churned,2025-12-27
PROD-00613,CUST-00299,Mortgage,Active,2024-10-30
PROD-00614,CUST-00300,Savings Account,Active,2022-07-12
PROD-00615,CUST-00300,Auto Loan,Active,2023-01-23
PROD-00616,CUST-00300,Retirement Account,Active,2025-04-06
PROD-00617,CUST-00301,Savings Account,Active,2023-08-13
PROD-00618,CUST-00301,Investment Account,Active,2025-12-03
PROD-00619,CUST-00302,Savings Account,Active,2020-02-25
PROD-00620,CUST-00303,Savings Account,Active,2023-12-04
PROD-00621,CUST-00303,Personal Loan,Active,2024-06-08
PROD-00622,CUST-00304,Savings Account,Active,2022-07-04
PROD-00623,CUST-00304,Credit Card,Closed,2024-08-05
PROD-00624,CUST-00305,Savings Account,Active,2019-10-09
PROD-00625,CUST-00305,Auto Loan,Active,2023-06-08
PROD-00626,CUST-00305,Investment Account,Churned,2022-03-07
PROD-00627,CUST-00305,Mortgage,Closed,2024-06-05
PROD-00628,CUST-00306,Savings Account,Active,2018-07-22
PROD-00629,CUST-00306,Mortgage,Active,2020-12-18
PROD-00630,CUST-00306,Credit Card,Active,2023-04-13
PROD-00631,CUST-00307,Savings Account,Active,2019-10-17
PROD-00632,CUST-00308,Savings Account,Active,2022-05-17
PROD-00633,CUST-00308,Auto Loan,Active,2025-11-01
PROD-00634,CUST-00309,Savings Account,Active,2021-01-06
PROD-00635,CUST-00309,Mortgage,Active,2022-06-06
PROD-00636,CUST-00310,Savings Account,Active,2019-06-19
PROD-00637,CUST-00311,Savings Account,Active,2024-12-28
PROD-00638,CUST-00311,Credit Card,Active,2025-10-24
PROD-00639,CUST-00311,Auto Loan,Closed,2025-07-24
PROD-00640,CUST-00311,Retirement Account,Closed,2025-07-13
PROD-00641,CUST-00312,Savings Account,Active,2019-11-07
PROD-00642,CUST-00312,Retirement Account,Active,2020-10-18
PROD-00643,CUST-00312,Auto Loan,Active,2020-05-02
PROD-00644,CUST-00313,Savings Account,Active,2024-05-14
PROD-00645,CUST-00313,Personal Loan,Active,2024-05-20
PROD-00646,CUST-00314,Savings Account,Active,2018-10-07
PROD-00647,CUST-00315,Savings Account,Active,2021-03-24
PROD-00648,CUST-00315,Investment Account,Active,2025-10-16
PROD-00649,CUST-00316,Savings Account,Active,2020-11-06
PROD-00650,CUST-00316,Personal Loan,Closed,2024-07-25
PROD-00651,CUST-00317,Savings Account,Active,2022-08-14
PROD-00652,CUST-00317,Retirement Account,Active,2022-12-30
PROD-00653,CUST-00318,Savings Account,Active,2024-07-02
PROD-00654,CUST-00318,Personal Loan,Active,2025-10-08
PROD-00655,CUST-00318,Mortgage,Active,2025-02-27
PROD-00656,CUST-00319,Savings Account,Active,2022-07-22
PROD-00657,CUST-00319,Auto Loan,Active,2025-11-12
PROD-00658,CUST-00320,Savings Account,Active,2018-05-05
PROD-00659,CUST-00320,Credit Card,Active,2023-07-01
PROD-00660,CUST-00321,Savings Account,Active,2024-08-29
PROD-00661,CUST-00321,Mortgage,Active,2024-10-02
PROD-00662,CUST-00321,Auto Loan,Active,2025-11-06
PROD-00663,CUST-00322,Savings Account,Active,2019-01-13
PROD-00664,CUST-00322,Auto Loan,Active,2022-08-02
PROD-00665,CUST-00322,Credit Card,Active,2020-09-29
PROD-00666,CUST-00323,Savings Account,Active,2020-03-28
PROD-00667,CUST-00324,Savings Account,Active,2021-12-15
PROD-00668,CUST-00325,Savings Account,Active,2023-04-03
PROD-00669,CUST-00325,Credit Card,Active,2024-07-18
PROD-00670,CUST-00326,Savings Account,Active,2021-02-07
PROD-00671,CUST-00327,Savings Account,Active,2023-10-05
PROD-00672,CUST-00328,Savings Account,Active,2020-04-03
PROD-00673,CUST-00328,Credit Card,Closed,2025-09-24
PROD-00674,CUST-00328,Retirement Account,Active,2020-05-17
PROD-00675,CUST-00329,Savings Account,Active,2023-09-22
PROD-00676,CUST-00329,Credit Card,Active,2024-07-06
PROD-00677,CUST-00329,Mortgage,Closed,2025-07-29
PROD-00678,CUST-00330,Savings Account,Active,2019-10-22
PROD-00679,CUST-00330,Personal Loan,Active,2024-03-01
PROD-00680,CUST-00330,Auto Loan,Active,2021-11-09
PROD-00681,CUST-00331,Savings Account,Active,2022-12-09
PROD-00682,CUST-00332,Savings Account,Active,2020-05-26
PROD-00683,CUST-00332,Mortgage,Active,2025-12-21
PROD-00684,CUST-00333,Savings Account,Active,2021-06-04
PROD-00685,CUST-00334,Savings Account,Active,2019-12-31
PROD-00686,CUST-00334,Personal Loan,Active,2025-12-14
PROD-00687,CUST-00334,Retirement Account,Active,2023-09-12
PROD-00688,CUST-00335,Savings Account,Active,2021-07-17
PROD-00689,CUST-00335,Retirement Account,Active,2022-08-13
PROD-00690,CUST-00336,Savings Account,Active,2024-04-02
PROD-00691,CUST-00336,Investment Account,Pending,2024-10-06
PROD-00692,CUST-00337,Savings Account,Active,2021-01-28
PROD-00693,CUST-00338,Savings Account,Active,2022-05-31
PROD-00694,CUST-00339,Savings Account,Active,2021-04-27
PROD-00695,CUST-00339,Personal Loan,Active,2021-05-05
PROD-00696,CUST-00340,Savings Account,Active,2018-12-19
PROD-00697,CUST-00340,Retirement Account,Closed,2020-04-13
PROD-00698,CUST-00340,Mortgage,Active,2020-03-22
PROD-00699,CUST-00340,Investment Account,Pending,2021-10-08
PROD-00700,CUST-00341,Savings Account,Active,2019-09-29
PROD-00701,CUST-00341,Auto Loan,Active,2021-01-01
PROD-00702,CUST-00341,Investment Account,Active,2021-01-19
PROD-00703,CUST-00341,Retirement Account,Pending,2025-07-29
PROD-00704,CUST-00342,Savings Account,Active,2021-05-24
PROD-00705,CUST-00342,Auto Loan,Active,2025-12-16
PROD-00706,CUST-00342,Credit Card,Pending,2023-11-29
PROD-00707,CUST-00343,Savings Account,Active,2020-08-26
PROD-00708,CUST-00343,Auto Loan,Active,2024-04-30
PROD-00709,CUST-00344,Savings Account,Active,2019-02-12
PROD-00710,CUST-00344,Auto Loan,Churned,2021-03-06
PROD-00711,CUST-00345,Savings Account,Active,2018-07-16
PROD-00712,CUST-00345,Credit Card,Active,2024-07-29
PROD-00713,CUST-00346,Savings Account,Active,2019-08-14
PROD-00714,CUST-00347,Savings Account,Active,2024-10-12
PROD-00715,CUST-00347,Retirement Account,Active,2025-05-11
PROD-00716,CUST-00348,Savings Account,Active,2020-08-06
PROD-00717,CUST-00348,Credit Card,Active,2023-07-07
PROD-00718,CUST-00348,Retirement Account,Active,2022-06-24
PROD-00719,CUST-00349,Savings Account,Active,2024-05-12
PROD-00720,CUST-00349,Retirement Account,Active,2024-09-21
PROD-00721,CUST-00350,Savings Account,Active,2023-02-14
PROD-00722,CUST-00351,Savings Account,Active,2022-10-16
PROD-00723,CUST-00351,Investment Account,Active,2023-08-14
PROD-00724,CUST-00351,Auto Loan,Closed,2023-02-15
PROD-00725,CUST-00352,Savings Account,Active,2020-07-17
PROD-00726,CUST-00353,Savings Account,Active,2024-11-28
PROD-00727,CUST-00353,Credit Card,Closed,2025-07-24
PROD-00728,CUST-00354,Savings Account,Active,2020-05-27
PROD-00729,CUST-00354,Auto Loan,Active,2023-01-08
PROD-00730,CUST-00354,Personal Loan,Closed,2021-12-09
PROD-00731,CUST-00355,Savings Account,Active,2022-08-20
PROD-00732,CUST-00356,Savings Account,Active,2019-01-11
PROD-00733,CUST-00356,Investment Account,Active,2024-12-19
PROD-00734,CUST-00357,Savings Account,Active,2018-01-11
PROD-00735,CUST-00357,Personal Loan,Active,2021-05-23
PROD-00736,CUST-00357,Auto Loan,Active,2024-10-28
PROD-00737,CUST-00358,Savings Account,Active,2020-05-18
PROD-00738,CUST-00359,Savings Account,Active,2022-07-01
PROD-00739,CUST-00360,Savings Account,Active,2019-07-16
PROD-00740,CUST-00360,Investment Account,Closed,2022-02-24
PROD-00741,CUST-00360,Auto Loan,Active,2023-03-19
PROD-00742,CUST-00360,Mortgage,Active,2019-11-30
PROD-00743,CUST-00361,Savings Account,Active,2022-08-06
PROD-00744,CUST-00361,Auto Loan,Active,2022-08-09
PROD-00745,CUST-00362,Savings Account,Active,2023-12-20
PROD-00746,CUST-00363,Savings Account,Active,2024-05-24
PROD-00747,CUST-00363,Personal Loan,Active,2024-12-20
PROD-00748,CUST-00364,Savings Account,Active,2019-03-12
PROD-00749,CUST-00365,Savings Account,Active,2023-01-28
PROD-00750,CUST-00366,Savings Account,Active,2022-10-04
PROD-00751,CUST-00366,Mortgage,Active,2023-04-28
PROD-00752,CUST-00366,Credit Card,Closed,2023-05-07
PROD-00753,CUST-00367,Savings Account,Active,2019-08-29
PROD-00754,CUST-00367,Credit Card,Active,2024-06-13
PROD-00755,CUST-00367,Personal Loan,Active,2023-07-17
PROD-00756,CUST-00367,Auto Loan,Active,2025-01-26
PROD-00757,CUST-00368,Savings Account,Active,2023-04-21
PROD-00758,CUST-00368,Personal Loan,Closed,2025-10-06
PROD-00759,CUST-00369,Savings Account,Active,2023-08-07
PROD-00760,CUST-00370,Savings Account,Active,2021-11-06
PROD-00761,CUST-00370,Personal Loan,Churned,2022-06-26
PROD-00762,CUST-00371,Savings Account,Active,2022-11-03
PROD-00763,CUST-00371,Personal Loan,Closed,2025-09-22
PROD-00764,CUST-00371,Credit Card,Active,2023-12-17
PROD-00765,CUST-00372,Savings Account,Active,2021-09-10
PROD-00766,CUST-00373,Savings Account,Active,2021-01-09
PROD-00767,CUST-00373,Auto Loan,Churned,2022-02-19
PROD-00768,CUST-00374,Savings Account,Active,2022-02-19
PROD-00769,CUST-00374,Auto Loan,Closed,2023-03-16
PROD-00770,CUST-00375,Savings Account,Active,2023-09-18
PROD-00771,CUST-00375,Personal Loan,Active,2023-11-15
PROD-00772,CUST-00375,Auto Loan,Pending,2024-12-16
PROD-00773,CUST-00376,Savings Account,Active,2022-11-05
PROD-00774,CUST-00376,Credit Card,Active,2023-09-18
PROD-00775,CUST-00376,Mortgage,Active,2025-06-16
PROD-00776,CUST-00377,Savings Account,Active,2020-09-13
PROD-00777,CUST-00378,Savings Account,Active,2022-12-29
PROD-00778,CUST-00379,Savings Account,Active,2020-06-21
PROD-00779,CUST-00379,Mortgage,Closed,2021-08-31
PROD-00780,CUST-00380,Savings Account,Active,2023-02-21
PROD-00781,CUST-00381,Savings Account,Active,2024-02-04
PROD-00782,CUST-00381,Retirement Account,Active,2025-01-16
PROD-00783,CUST-00382,Savings Account,Active,2021-01-16
PROD-00784,CUST-00382,Credit Card,Active,2024-06-16
PROD-00785,CUST-00383,Savings Account,Active,2018-11-01
PROD-00786,CUST-00384,Savings Account,Active,2024-12-18
PROD-00787,CUST-00385,Savings Account,Active,2022-01-28
PROD-00788,CUST-00385,Retirement Account,Closed,2024-05-06
PROD-00789,CUST-00385,Credit Card,Active,2025-10-10
PROD-00790,CUST-00386,Savings Account,Active,2024-05-12
PROD-00791,CUST-00387,Savings Account,Active,2019-04-03
PROD-00792,CUST-00387,Personal Loan,Churned,2023-05-14
PROD-00793,CUST-00388,Savings Account,Active,2020-08-23
PROD-00794,CUST-00389,Savings Account,Active,2020-08-01
PROD-00795,CUST-00389,Retirement Account,Churned,2022-08-07
PROD-00796,CUST-00390,Savings Account,Active,2020-10-13
PROD-00797,CUST-00390,Credit Card,Active,2025-02-09
PROD-00798,CUST-00390,Auto Loan,Pending,2025-03-25
PROD-00799,CUST-00391,Savings Account,Active,2018-05-16
PROD-00800,CUST-00392,Savings Account,Active,2020-12-03
PROD-00801,CUST-00393,Savings Account,Active,2021-09-03
PROD-00802,CUST-00394,Savings Account,Active,2018-04-18
PROD-00803,CUST-00394,Personal Loan,Closed,2019-03-29
PROD-00804,CUST-00394,Auto Loan,Active,2019-11-06
PROD-00805,CUST-00395,Savings Account,Active,2024-07-14
PROD-00806,CUST-00395,Auto Loan,Active,2025-04-15
PROD-00807,CUST-00396,Savings Account,Active,2021-01-11
PROD-00808,CUST-00396,Mortgage,Churned,2023-11-01
PROD-00809,CUST-00396,Credit Card,Closed,2023-09-13
PROD-00810,CUST-00397,Savings Account,Active,2021-12-13
PROD-00811,CUST-00398,Savings Account,Active,2024-09-25
PROD-00812,CUST-00398,Credit Card,Active,2024-09-28
PROD-00813,CUST-00399,Savings Account,Active,2021-07-09
PROD-00814,CUST-00399,Credit Card,Active,2022-12-11
PROD-00815,CUST-00400,Savings Account,Active,2021-01-25
PROD-00816,CUST-00400,Credit Card,Active,2025-03-04
PROD-00817,CUST-00401,Savings Account,Active,2020-03-28
PROD-00818,CUST-00402,Savings Account,Active,2020-06-07
PROD-00819,CUST-00402,Auto Loan,Active,2024-05-22
